Date,Count,Hour,Seasons,FunctionDay,R_S,Cnt_LagD7,Cnt_LagD14,Cnt_LagW2,Count_lag2,Temperature_lag2,Humidity_lag2,Wind_lag2,Visibility_lag2,DewPoint_lag2,Solar_lag2,Rainfall_lag2,Snowfall_lag2,ProperHumidity,Weekday,Workingday,RushHour,TempGroup
2018-05-26,572,2,Spring,Yes,0,526,416,471,987,17,59,1.1,1299,8.9,0,0,0,0,5,0,0,Warm
2018-05-26,419,3,Spring,Yes,0,320,358,339,837,16.2,63,0.7,1328,9.1,0,0,0,0,5,0,0,Warm
2018-05-26,232,4,Spring,Yes,0,213,207,210,572,15.8,66,0.6,1204,9.4,0,0,0,0,5,0,0,Warm
2018-05-26,198,5,Spring,Yes,0,198,70,134,419,15.3,69,0.5,1103,9.6,0,0,0,0,5,0,0,Warm
2018-05-26,299,6,Spring,Yes,0,234,37,135.5,232,14.8,73,0.5,994,9.9,0,0,0,0,5,0,0,Warm
2018-05-26,503,7,Spring,Yes,0,436,43,239.5,198,14.4,73,0.4,978,9.6,0,0,0,0,5,0,0,Warm
2018-05-26,763,8,Spring,Yes,0,766,20,393,299,14.2,72,0.6,947,9.2,0.04,0,0,0,5,0,0,Warm
2018-05-26,992,9,Spring,Yes,0,932,16,474,503,15,64,0.6,902,8.2,0.46,0,0,0,5,0,0,Warm
2018-05-26,1010,10,Spring,Yes,0,1051,6,528.5,763,17.8,52,0.6,1094,7.8,1.18,0,0,0,5,0,0,Warm
2018-05-26,1164,11,Spring,Yes,0,1290,18,654,992,20.6,43,1.1,1104,7.5,1.84,0,0,0,5,0,0,Hot
2018-05-26,1285,12,Spring,Yes,0,1573,11,792,1010,23.2,41,1.1,1440,9.2,2.45,0,0,0,5,0,0,Hot
2018-05-26,1441,13,Spring,Yes,0,1865,19,942,1164,24.8,34,0.9,1439,7.8,2.92,0,0,1,5,0,0,Hot
2018-05-26,1448,14,Spring,Yes,0,2128,22,1075,1285,26.2,31,1.2,1161,7.7,3.18,0,0,1,5,0,0,Hot
2018-05-26,1575,15,Spring,Yes,0,2268,17,1142.5,1441,27.8,31,2,1326,9.1,3.29,0,0,1,5,0,0,Hot
2018-05-26,1690,16,Spring,Yes,0,2479,34,1256.5,1448,28.3,30,2.3,1025,9,3.14,0,0,1,5,0,0,Hot
2018-05-26,1886,17,Spring,Yes,0,2355,24,1189.5,1575,29.4,30,2,882,10,2.82,0,0,1,5,0,0,Hot
2018-05-26,2020,18,Spring,Yes,0,2439,22,1230.5,1690,29,31,2.9,889,10.1,2.26,0,0,1,5,0,0,Hot
2018-05-26,1985,19,Spring,Yes,0,2140,29,1084.5,1886,27.9,34,3.8,1259,10.5,1.73,0,0,1,5,0,0,Hot
2018-05-26,1909,20,Spring,Yes,0,1872,29,950.5,2020,27,33,2.2,822,9.3,1.07,0,0,1,5,0,0,Hot
2018-05-26,1851,21,Spring,Yes,0,1780,25,902.5,1985,24.9,46,3.1,1341,12.4,0.43,0,0,0,5,0,0,Hot
2018-05-26,1683,22,Spring,Yes,0,1595,30,812.5,1909,22.3,50,2.7,1512,11.3,0.05,0,0,0,5,0,0,Hot
2018-05-26,1330,23,Spring,Yes,0,1169,50,609.5,1851,21.7,58,1.3,1173,13,0,0,0,0,5,0,0,Hot
2018-05-27,1089,0,Spring,Yes,0,986,145,565.5,1683,21.2,60,1,1192,13.1,0,0,0,0,5,0,0,Hot
2018-05-27,799,1,Spring,Yes,0,713,178,445.5,1330,20.7,63,0.8,1130,13.3,0,0,0,0,5,0,0,Hot
2018-05-27,555,2,Spring,Yes,0,473,189,331,1089,20.1,65,1.6,1097,13.3,0,0,0,0,6,0,0,Hot
2018-05-27,423,3,Spring,Yes,0,347,141,244,799,19.8,61,1.4,943,12,0,0,0,0,6,0,0,Warm
2018-05-27,208,4,Spring,Yes,0,205,83,144,555,19,62,1.8,974,11.5,0,0,0,0,6,0,0,Warm
2018-05-27,174,5,Spring,Yes,0,160,72,116,423,18.5,62,0.8,1073,11,0,0,0,0,6,0,0,Warm
2018-05-27,234,6,Spring,Yes,0,190,139,164.5,208,17.9,59,1.3,1261,9.7,0,0,0,0,6,0,0,Warm
2018-05-27,341,7,Spring,Yes,0,341,220,280.5,174,17.6,0,0.8,1304,9.7,0,0,0,0,6,0,0,Warm
2018-05-27,608,8,Spring,Yes,0,524,397,460.5,234,17.3,62,1.4,1293,9.9,0.03,0,0,0,6,0,0,Warm
2018-05-27,762,9,Spring,Yes,0,676,579,627.5,341,17.6,0,1.4,1219,8.7,0.34,0,0,0,6,0,0,Warm
2018-05-27,821,10,Spring,Yes,0,899,716,807.5,608,18.3,51,2,1366,7.9,0.7,0,0,0,6,0,0,Warm
2018-05-27,1004,11,Spring,Yes,0,1013,993,1003,762,19.5,43,1.5,1548,0,1.02,0,0,0,6,0,0,Warm
2018-05-27,1404,12,Spring,Yes,0,1313,1434,1373.5,821,21.6,33,2,1697,0,1.86,0,0,1,6,0,0,Hot
2018-05-27,1579,13,Spring,Yes,0,1559,1839,1699,1004,22.3,33,1.8,1853,0,1.54,0,0,1,6,0,0,Hot
2018-05-27,1730,14,Spring,Yes,0,1680,2055,1867.5,1404,23.4,38,2.8,1756,8.2,1.87,0,0,1,6,0,0,Hot
2018-05-27,2019,15,Spring,Yes,0,1999,2329,2164,1579,24.3,37,2.3,1583,8.6,2.22,0,0,1,6,0,0,Hot
2018-05-27,2242,16,Spring,Yes,0,2143,2379,2261,1730,24.2,36,4,1907,8.1,2.16,0,0,1,6,0,0,Hot
2018-05-27,2307,17,Spring,Yes,0,2310,2410,2360,2019,23.9,37,2.6,1889,8.3,1.82,0,0,1,6,0,0,Hot
2018-05-27,2267,18,Spring,Yes,0,2403,2338,2370.5,2242,24,36,1.6,1811,7.9,1.34,0,0,1,6,0,0,Hot
2018-05-27,2207,19,Spring,Yes,0,2145,2023,2084,2307,23.5,32,3.2,1925,0,1.01,0,0,1,6,0,0,Hot
2018-05-27,2044,20,Spring,Yes,0,1846,1714,1780,2267,23,36,2.8,1904,7.1,0.85,0,0,1,6,0,0,Hot
2018-05-27,1729,21,Spring,Yes,0,1636,1571,1603.5,2207,21.7,38,2.1,1857,6.7,0.27,0,0,1,6,0,0,Hot
2018-05-27,1374,22,Spring,Yes,0,1325,1155,1240,2044,20.6,41,2.3,1788,6.8,0.09,0,0,0,6,0,0,Hot
2018-05-27,1071,23,Spring,Yes,0,943,814,878.5,1729,19.5,46,1.8,1734,7.5,0,0,0,0,6,0,0,Warm
2018-05-28,770,0,Spring,Yes,0,666,581,623.5,1374,18.6,50,1,1830,7.9,0,0,0,0,6,0,0,Warm
2018-05-28,440,1,Spring,Yes,0,420,377,398.5,1071,17.9,53,1.9,1774,8.1,0,0,0,0,6,0,0,Warm
2018-05-28,335,2,Spring,Yes,0,262,241,251.5,770,17.3,55,0.7,1741,8.1,0,0,0,0,0,1,0,Warm
2018-05-28,185,3,Spring,Yes,0,165,167,166,440,16.7,60,0.8,1806,8.8,0,0,0,0,0,1,0,Warm
2018-05-28,134,4,Spring,Yes,0,113,121,117,335,16.5,58,0.3,1759,8.1,0,0,0,0,0,1,0,Warm
2018-05-28,247,5,Spring,Yes,0,200,199,199.5,185,17.1,56,0.4,1583,8.2,0,0,0,0,0,1,0,Warm
2018-05-28,641,6,Spring,Yes,0,467,552,509.5,134,17.2,0,0.4,1619,8.8,0,0,0,0,0,1,0,Warm
2018-05-28,1502,7,Spring,Yes,0,1135,1251,1193,247,16.6,0,0.9,1361,9.7,0,0,0,0,0,1,1,Warm
2018-05-28,2194,8,Spring,Yes,0,1785,1997,1891,641,16.2,0,0.5,1588,9.3,0.05,0,0,0,0,1,1,Warm
2018-05-28,1131,9,Spring,Yes,0,1118,1106,1112,1502,16.8,0,0.8,1387,8.9,0.36,0,0,0,0,1,0,Warm
2018-05-28,828,10,Spring,Yes,0,962,779,870.5,2194,19.5,50,0.7,1329,8.7,1.19,0,0,0,0,1,0,Warm
2018-05-28,986,11,Spring,Yes,0,1129,946,1037.5,1131,21.7,48,1.1,1806,10.2,1.92,0,0,0,0,1,0,Hot
2018-05-28,1139,12,Spring,Yes,0,1373,1095,1234,828,23.3,49,1.1,1881,11.9,2.46,0,0,0,0,1,0,Hot
2018-05-28,1124,13,Spring,Yes,0,1456,1051,1253.5,986,25.1,45,0.9,1982,12.3,2.9,0,0,0,0,1,0,Hot
2018-05-28,1128,14,Spring,Yes,0,1483,1124,1303.5,1139,26.3,44,1.8,2000,13,3.24,0,0,0,0,1,0,Hot
2018-05-28,1258,15,Spring,Yes,0,1612,1171,1391.5,1124,27.7,39,1.9,1882,12.4,3.33,0,0,1,0,1,0,Hot
2018-05-28,1497,16,Spring,Yes,0,1820,1433,1626.5,1128,28.7,36,2.6,1853,12.1,3.21,0,0,1,0,1,0,Hot
2018-05-28,2060,17,Spring,Yes,0,2214,1891,2052.5,1258,28.4,43,3.1,900,14.6,2.28,0,0,0,0,1,1,Hot
2018-05-28,3245,18,Spring,Yes,0,3069,2906,2987.5,1497,28.1,43,3.4,845,14.3,2.32,0,0,0,0,1,1,Hot
2018-05-28,2656,19,Spring,Yes,0,2450,2236,2343,2060,26.9,45,3.5,990,13.9,1.64,0,0,0,0,1,1,Hot
2018-05-28,2252,20,Spring,Yes,0,2167,1965,2066,3245,26,39,2.7,1950,10.9,1.07,0,0,1,0,1,0,Hot
2018-05-28,2140,21,Spring,Yes,0,2065,1885,1975,2656,24.4,44,2.8,1979,11.3,0.45,0,0,0,0,1,0,Hot
2018-05-28,1881,22,Spring,Yes,0,1832,1648,1740,2252,23,49,2.4,1905,11.7,0.07,0,0,0,0,1,0,Hot
2018-05-28,1247,23,Spring,Yes,0,1273,1071,1172,2140,21.8,50,2.1,1950,10.9,0,0,0,0,0,1,0,Hot
2018-05-29,841,0,Spring,Yes,0,957,764,860.5,1881,21.1,54,0.6,2000,11.4,0,0,0,0,0,1,0,Hot
2018-05-29,721,1,Spring,Yes,0,810,563,686.5,1247,20.9,53,1.6,1712,10.9,0,0,0,0,0,1,0,Hot
2018-05-29,466,2,Spring,Yes,0,590,372,481,841,20.6,54,2.6,1737,0,0,0,0,0,1,1,0,Hot
2018-05-29,285,3,Spring,Yes,0,406,241,323.5,721,20.3,55,1.1,1756,0,0,0,0,0,1,1,0,Hot
2018-05-29,204,4,Spring,Yes,0,248,170,209,466,20.2,56,2.3,1498,0,0,0,0,0,1,1,0,Hot
2018-05-29,252,5,Spring,Yes,0,182,182,182,285,20,58,1.8,1279,11.4,0,0,0,0,1,1,0,Warm
2018-05-29,625,6,Spring,Yes,0,277,562,419.5,204,19.8,60,1.9,1364,11.8,0,0,0,0,1,1,0,Warm
2018-05-29,1427,7,Spring,Yes,0,443,1239,841,252,19.6,64,0.3,1483,12.5,0,0,0,0,1,1,1,Warm
2018-05-29,2234,8,Spring,Yes,0,694,2059,1376.5,625,19.5,64,0.4,1268,12.5,0.02,0,0,0,1,1,1,Warm
2018-05-29,1192,9,Spring,Yes,0,912,1148,1030,1427,19.9,63,1.1,934,12.6,0.24,0,0,0,1,1,0,Warm
2018-05-29,893,10,Spring,Yes,0,1119,832,975.5,2234,20.5,66,1.7,1062,13.9,0.34,0,0,0,1,1,0,Hot
2018-05-29,949,11,Spring,Yes,0,1438,944,1191,1192,21,67,1.1,1012,14.6,0.54,0,0,0,1,1,0,Hot
2018-05-29,1184,12,Spring,Yes,0,1798,1058,1428,893,21.6,68,1.6,980,15.4,0.83,0,0,0,1,1,0,Hot
2018-05-29,1103,13,Spring,Yes,0,2000,1080,1540,949,23.1,63,2.6,949,15.6,1.68,0,0,0,1,1,0,Hot
2018-05-29,1174,14,Spring,Yes,0,1407,1092,1249.5,1184,23.1,64,2.6,1250,15.9,1.35,0,0,0,1,1,0,Hot
2018-05-29,1234,15,Spring,Yes,0,163,1210,686.5,1103,24.2,58,1.5,1030,15.4,1.66,0,0,0,1,1,0,Hot
2018-05-29,1592,16,Spring,Yes,0,86,1458,772,1174,25.5,53,2,981,15.2,2.5,0,0,0,1,1,0,Hot
2018-05-29,2022,17,Spring,Yes,0,50,1951,1000.5,1234,25.7,56,1.8,1112,16.2,1.71,0,0,0,1,1,1,Hot
2018-05-29,2154,18,Spring,Yes,0,30,2915,1472.5,1592,23.6,66,4.2,1208,16.8,0.89,0,0,0,1,1,1,Hot
2018-05-29,477,19,Spring,Yes,0,45,2248,1146.5,2022,23.9,65,1.9,1425,16.9,1.02,0,0,0,1,1,1,Hot
2018-05-29,422,20,Spring,Yes,0,30,1958,994,2154,23.1,68,2.9,1506,16.8,0.42,0,0,0,1,1,0,Hot
2018-05-29,1041,21,Spring,Yes,0,58,1944,1001,477,22.3,71,2.5,1268,16.7,0.14,0,0,0,1,1,0,Hot
2018-05-29,1121,22,Spring,Yes,1,29,1640,834.5,422,20.1,88,2.2,572,18,0,1,0,0,1,1,0,Hot
2018-05-29,742,23,Spring,Yes,0,18,848,433,1041,19.9,93,1.4,416,18.7,0,0,0,0,1,1,0,Warm
2018-05-30,507,0,Spring,Yes,0,32,662,347,1121,19.9,85,1.7,559,17.2,0,0,0,0,1,1,0,Warm
2018-05-30,570,1,Spring,Yes,0,25,502,263.5,742,19.5,89,1.7,304,17.6,0,0,0,0,1,1,0,Warm
2018-05-30,422,2,Spring,Yes,0,34,145,89.5,507,19.1,84,1.6,540,16.3,0,0,0,0,2,1,0,Warm
2018-05-30,238,3,Spring,Yes,0,43,166,104.5,570,18.8,84,0.5,488,16,0,0,0,0,2,1,0,Warm
2018-05-30,167,4,Spring,Yes,0,59,124,91.5,422,18.7,83,0.6,469,15.7,0,0,0,0,2,1,0,Warm
2018-05-30,239,5,Spring,Yes,0,152,52,102,238,18.4,86,0.6,360,16,0,0,0,0,2,1,0,Warm
2018-05-30,505,6,Spring,Yes,0,436,135,285.5,167,18.3,84,0.9,409,15.5,0,0,0,0,2,1,0,Warm
2018-05-30,1150,7,Spring,Yes,0,1241,367,804,239,18.4,84,0.6,352,15.6,0,0,0,0,2,1,1,Warm
2018-05-30,1937,8,Spring,Yes,0,2035,291,1163,505,18.6,84,0.7,316,15.8,0.01,0,0,0,2,1,1,Warm
2018-05-30,1200,9,Spring,Yes,0,1125,97,611,1150,18.9,85,0.6,289,16.3,0.12,0,0,0,2,1,0,Warm
2018-05-30,916,10,Spring,Yes,0,871,81,476,1937,19.3,83,0.6,394,16.3,0.23,0,0,0,2,1,0,Warm
2018-05-30,975,11,Spring,Yes,0,1012,243,627.5,1200,19.8,79,1.3,405,16,0.45,0,0,0,2,1,0,Warm
2018-05-30,1187,12,Spring,Yes,0,1216,59,637.5,916,21.4,71,1.7,476,15.9,1.43,0,0,0,2,1,0,Hot
2018-05-30,1134,13,Spring,Yes,0,1167,151,659,975,22.8,66,2.7,1270,16.1,2.76,0,0,0,2,1,0,Hot
2018-05-30,1119,14,Spring,Yes,0,1183,248,715.5,1187,23.2,64,3,1305,16,2.08,0,0,0,2,1,0,Hot
2018-05-30,1280,15,Spring,Yes,0,1332,240,786,1134,24,56,2.6,1282,14.6,2.94,0,0,0,2,1,0,Hot
2018-05-30,1571,16,Spring,Yes,0,1563,223,893,1119,24.3,58,2.9,1211,15.5,2.92,0,0,0,2,1,0,Hot
2018-05-30,2166,17,Spring,Yes,0,2069,304,1186.5,1280,24.3,52,3,1447,13.8,2.55,0,0,0,2,1,1,Hot
2018-05-30,3251,18,Spring,Yes,0,3123,562,1842.5,1571,24.7,47,3,1594,12.6,2.44,0,0,0,2,1,1,Hot
2018-05-30,2650,19,Spring,Yes,0,2454,404,1429,2166,24.1,41,2.2,1980,10,1.9,0,0,0,2,1,1,Hot
2018-05-30,2224,20,Spring,Yes,0,2001,338,1169.5,3251,23.6,42,2.1,2000,9.9,1.23,0,0,0,2,1,0,Hot
2018-05-30,2074,21,Spring,Yes,0,1833,398,1115.5,2650,21.2,52,3.6,1856,10.9,0.55,0,0,0,2,1,0,Hot
2018-05-30,1732,22,Spring,Yes,0,1588,399,993.5,2224,19.1,64,2.6,1530,12.1,0.06,0,0,0,2,1,0,Warm
2018-05-30,1158,23,Spring,Yes,0,1080,225,652.5,2074,18.2,69,2,1286,12.4,0,0,0,0,2,1,0,Warm
2018-05-31,844,0,Spring,Yes,0,778,118,448,1732,17.3,76,1.7,801,13,0,0,0,0,2,1,0,Warm
2018-05-31,610,1,Spring,Yes,0,578,144,361,1158,16.4,80,1.5,642,12.9,0,0,0,0,2,1,0,Warm
2018-05-31,470,2,Spring,Yes,0,385,78,231.5,844,15.8,82,1.6,546,12.7,0,0,0,0,3,1,0,Warm
2018-05-31,328,3,Spring,Yes,0,265,38,151.5,610,15.5,82,1.5,513,12.4,0,0,0,0,3,1,0,Warm
2018-05-31,188,4,Spring,Yes,0,161,51,106,470,15.2,84,0.7,485,12.5,0,0,0,0,3,1,0,Warm
2018-05-31,265,5,Spring,Yes,0,205,54,129.5,328,15,84,1.3,473,12.3,0,0,0,0,3,1,0,Warm
2018-05-31,646,6,Spring,Yes,0,530,69,299.5,188,14.8,85,0.7,478,12.2,0,0,0,0,3,1,0,Warm
2018-05-31,1401,7,Spring,Yes,0,1390,80,735,265,14.4,82,1.2,708,11.3,0,0,0,0,3,1,1,Warm
2018-05-31,2281,8,Spring,Yes,0,2081,152,1116.5,646,14.3,82,0.7,653,11.2,0.05,0,0,0,3,1,1,Warm
2018-05-31,1277,9,Spring,Yes,0,1226,28,627,1401,14.9,71,0.9,651,9.6,0.47,0,0,0,3,1,0,Warm
2018-05-31,936,10,Spring,Yes,0,880,141,510.5,2281,16.9,65,1.6,896,10.2,1.21,0,0,0,3,1,0,Warm
2018-05-31,979,11,Spring,Yes,0,922,182,552,1277,18.8,59,1.6,1233,10.6,1.9,0,0,0,3,1,0,Warm
2018-05-31,1134,12,Spring,Yes,0,1087,467,777,936,20.8,54,1.2,1129,11.1,2.45,0,0,0,3,1,0,Hot
2018-05-31,1151,13,Spring,Yes,0,1078,592,835,979,22,54,2.7,1189,12.2,2.89,0,0,0,3,1,0,Hot
2018-05-31,1164,14,Spring,Yes,0,1059,352,705.5,1134,23.7,44,1.3,1624,10.7,3.2,0,0,0,3,1,0,Hot
2018-05-31,1280,15,Spring,Yes,0,1174,186,680,1151,25,47,2.5,1120,12.8,3.34,0,0,0,3,1,0,Hot
2018-05-31,1550,16,Spring,Yes,0,1455,102,778.5,1164,25.9,43,2.7,1493,12.3,2.97,0,0,0,3,1,0,Hot
2018-05-31,2047,17,Spring,Yes,0,1863,131,997,1280,26.9,37,2.7,1850,10.9,2.9,0,0,1,3,1,1,Hot
2018-05-31,3119,18,Spring,Yes,0,2825,431,1628,1550,27.3,38,2.9,1784,11.7,2.41,0,0,1,3,1,1,Hot
2018-05-31,2534,19,Spring,Yes,0,2334,29,1181.5,2047,27.2,42,2.9,1828,13.1,1.79,0,0,0,3,1,1,Hot
2018-05-31,2164,20,Spring,Yes,0,1902,17,959.5,3119,26.4,42,3.1,1995,12.4,0.79,0,0,0,3,1,0,Hot
2018-05-31,2070,21,Spring,Yes,0,1838,18,928,2534,25.2,53,3.1,1983,0,0.51,0,0,0,3,1,0,Hot
2018-05-31,1900,22,Spring,Yes,0,1678,26,852,2164,23.1,58,2.9,1950,14.3,0.06,0,0,0,3,1,0,Hot
2018-05-31,1343,23,Spring,Yes,0,1087,35,561,2070,21.9,60,2.5,1551,13.7,0,0,0,0,3,1,0,Hot
2018-06-01,963,0,Summer,Yes,0,831,129,480,1900,21.1,59,2.1,1874,12.7,0,0,0,0,3,1,0,Hot
2018-06-01,776,1,Summer,Yes,0,610,116,363,1343,20.5,62,2.2,1903,12.9,0,0,0,0,3,1,0,Hot
2018-06-01,554,2,Summer,Yes,0,437,48,242.5,963,20.1,63,1.1,1698,12.8,0,0,0,0,4,1,0,Hot
2018-06-01,366,3,Summer,Yes,0,286,47,166.5,776,19.5,65,0.4,1662,12.7,0,0,0,0,4,1,0,Warm
2018-06-01,265,4,Summer,Yes,0,188,22,105,554,19,72,1.4,1258,13.8,0,0,0,0,4,1,0,Warm
2018-06-01,306,5,Summer,Yes,0,201,29,115,366,18.6,72,1.4,1340,13.4,0,0,0,0,4,1,0,Warm
2018-06-01,672,6,Summer,Yes,0,531,77,304,265,18.1,76,1.8,561,13.7,0,0,0,0,4,1,0,Warm
2018-06-01,1421,7,Summer,Yes,0,1250,210,730,306,17.8,75,1,1210,13.3,0,0,0,0,4,1,1,Warm
2018-06-01,2149,8,Summer,Yes,0,1996,400,1198,672,17.5,76,1.2,1161,13.2,0.05,0,0,0,4,1,1,Warm
2018-06-01,1219,9,Summer,Yes,0,1121,427,774,1421,18.1,64,0.6,923,11.1,0.47,0,0,0,4,1,0,Warm
2018-06-01,862,10,Summer,Yes,0,819,454,636.5,2149,20.6,55,0.7,1200,11.2,1.21,0,0,0,4,1,0,Hot
2018-06-01,1036,11,Summer,Yes,0,959,352,655.5,1219,23.1,52,1.7,1012,12.6,1.88,0,0,0,4,1,0,Hot
2018-06-01,1076,12,Summer,Yes,0,1082,185,633.5,862,25.3,45,1.3,1371,12.5,2.45,0,0,0,4,1,0,Hot
2018-06-01,1093,13,Summer,Yes,0,1106,509,807.5,1036,26.8,38,2.6,1879,11.2,2.99,0,0,1,4,1,0,Hot
2018-06-01,1071,14,Summer,Yes,0,1161,697,929,1076,28.2,34,2.6,1867,10.8,3.26,0,0,1,4,1,0,Hot
2018-06-01,1235,15,Summer,Yes,0,1306,906,1106,1093,29.4,33,2.2,1535,11.4,3.3,0,0,1,4,1,0,Hot
2018-06-01,1488,16,Summer,Yes,0,1533,1182,1357.5,1071,29.6,31,3.7,1988,10.6,3.25,0,0,1,4,1,0,Hot
2018-06-01,2123,17,Summer,Yes,0,2013,1551,1782,1235,29.9,36,3.3,1866,13.2,2.94,0,0,1,4,1,1,Hot
2018-06-01,3088,18,Summer,Yes,0,2916,2261,2588.5,1488,29.9,34,3.2,1912,12.3,2.46,0,0,1,4,1,1,Hot
2018-06-01,2505,19,Summer,Yes,0,2227,1751,1989,2123,29.2,35,4.3,1967,12.1,1.87,0,0,1,4,1,1,Hot
2018-06-01,2163,20,Summer,Yes,0,1905,1386,1645.5,3088,28.5,36,3,1981,11.9,1.21,0,0,1,4,1,0,Hot
2018-06-01,2066,21,Summer,Yes,0,1740,1263,1501.5,2505,26.8,35,1.9,2000,10,0.54,0,0,1,4,1,0,Hot
2018-06-01,1991,22,Summer,Yes,0,1630,1221,1425.5,2163,25,39,2.8,2000,10,0.06,0,0,1,4,1,0,Hot
2018-06-01,1440,23,Summer,Yes,0,1209,864,1036.5,2066,23.5,44,1.6,2000,10.5,0,0,0,0,4,1,0,Hot
2018-06-02,1165,0,Summer,Yes,0,987,689,838,1991,22.7,44,1.5,2000,9.8,0,0,0,0,4,1,0,Hot
2018-06-02,989,1,Summer,Yes,0,837,676,756.5,1440,21.8,49,1.6,1965,10.6,0,0,0,0,4,1,0,Hot
2018-06-02,677,2,Summer,Yes,0,572,526,549,1165,20.9,53,1.4,1717,10.9,0,0,0,0,5,0,0,Hot
2018-06-02,475,3,Summer,Yes,0,419,320,369.5,989,20.2,57,0.4,1428,11.4,0,0,0,0,5,0,0,Hot
2018-06-02,312,4,Summer,Yes,0,232,213,222.5,677,19.6,60,1.9,1200,11.6,0,0,0,0,5,0,0,Warm
2018-06-02,264,5,Summer,Yes,0,198,198,198,475,18.9,63,1.5,1007,11.6,0,0,0,0,5,0,0,Warm
2018-06-02,342,6,Summer,Yes,0,299,234,266.5,312,18.3,66,1.3,929,11.8,0,0,0,0,5,0,0,Warm
2018-06-02,560,7,Summer,Yes,0,503,436,469.5,264,17.8,69,1.1,951,12,0,0,0,0,5,0,0,Warm
2018-06-02,898,8,Summer,Yes,0,763,766,764.5,342,17.7,68,1.3,842,11.7,0.05,0,0,0,5,0,0,Warm
2018-06-02,1005,9,Summer,Yes,0,992,932,962,560,18.1,59,0.6,789,9.9,0.47,0,0,0,5,0,0,Warm
2018-06-02,1044,10,Summer,Yes,0,1010,1051,1030.5,898,20.4,54,1,828,10.7,1.23,0,0,0,5,0,0,Hot
2018-06-02,1094,11,Summer,Yes,0,1164,1290,1227,1005,23.3,43,1.2,1257,10,1.91,0,0,0,5,0,0,Hot
2018-06-02,1253,12,Summer,Yes,0,1285,1573,1429,1044,25.5,33,1.1,1815,0,2.52,0,0,1,5,0,0,Hot
2018-06-02,1334,13,Summer,Yes,0,1441,1865,1653,1094,27.3,35,2.3,1537,10.4,2.98,0,0,1,5,0,0,Hot
2018-06-02,1396,14,Summer,Yes,0,1448,2128,1788,1253,28.3,30,3,1675,9,3.29,0,0,1,5,0,0,Hot
2018-06-02,1535,15,Summer,Yes,0,1575,2268,1921.5,1334,29.6,24,2.4,1873,6.8,3.42,0,0,1,5,0,0,Hot
2018-06-02,1707,16,Summer,Yes,0,1690,2479,2084.5,1396,29.8,23,3.6,1945,6.4,3.32,0,0,1,5,0,0,Hot
2018-06-02,2025,17,Summer,Yes,0,1886,2355,2120.5,1535,29.8,24,2.9,1939,7,3,0,0,1,5,0,0,Hot
2018-06-02,2246,18,Summer,Yes,0,2020,2439,2229.5,1707,29.6,26,3.7,2000,8,2.58,0,0,1,5,0,0,Hot
2018-06-02,2337,19,Summer,Yes,0,1985,2140,2062.5,2025,28.9,22,2.7,1965,5,1.93,0,0,1,5,0,0,Hot
2018-06-02,2338,20,Summer,Yes,0,1909,1872,1890.5,2246,27.4,29,3.6,2000,7.7,1.19,0,0,1,5,0,0,Hot
2018-06-02,2238,21,Summer,Yes,0,1851,1780,1815.5,2337,25.4,33,2.7,2000,7.9,0.54,0,0,1,5,0,0,Hot
2018-06-02,1969,22,Summer,Yes,0,1683,1595,1639,2338,23.4,38,2.3,2000,8.2,0.06,0,0,1,5,0,0,Hot
2018-06-02,1490,23,Summer,Yes,0,1330,1169,1249.5,2238,22.1,44,2.5,2000,9.2,0,0,0,0,5,0,0,Hot
2018-06-03,1248,0,Summer,Yes,0,1089,986,1037.5,1969,21.4,48,1.6,2000,9.9,0,0,0,0,5,0,0,Hot
2018-06-03,902,1,Summer,Yes,0,799,713,756,1490,20.6,52,0.5,2000,10.3,0,0,0,0,5,0,0,Hot
2018-06-03,673,2,Summer,Yes,0,555,473,514,1248,19.7,55,2,1986,10.3,0,0,0,0,6,0,0,Warm
2018-06-03,437,3,Summer,Yes,0,423,347,385,902,19.2,57,0.8,1985,10.4,0,0,0,0,6,0,0,Warm
2018-06-03,294,4,Summer,Yes,0,208,205,206.5,673,18.6,60,1.8,1841,10.6,0,0,0,0,6,0,0,Warm
2018-06-03,193,5,Summer,Yes,0,174,160,167,437,18,64,1.3,1560,11,0,0,0,0,6,0,0,Warm
2018-06-03,228,6,Summer,Yes,0,234,190,212,294,17.4,65,0.8,1093,10.7,0,0,0,0,6,0,0,Warm
2018-06-03,423,7,Summer,Yes,0,341,341,341,193,17.1,66,0.3,1370,10.6,0,0,0,0,6,0,0,Warm
2018-06-03,659,8,Summer,Yes,0,608,524,566,228,16.9,62,0.4,1768,9.5,0.06,0,0,0,6,0,0,Warm
2018-06-03,831,9,Summer,Yes,0,762,676,719,423,18,54,0.7,1997,8.5,0.51,0,0,0,6,0,0,Warm
2018-06-03,938,10,Summer,Yes,0,821,899,860,659,20.3,47,1.5,1785,8.6,1.05,0,0,0,6,0,0,Hot
2018-06-03,977,11,Summer,Yes,0,1004,1013,1008.5,831,22.7,39,0.7,1880,8,1.91,0,0,1,6,0,0,Hot
2018-06-03,1134,12,Summer,Yes,0,1404,1313,1358.5,938,24.8,34,1.3,1869,7.8,2.09,0,0,1,6,0,0,Hot
2018-06-03,1393,13,Summer,Yes,0,1579,1559,1569,977,26.7,30,1.1,1782,7.6,2.83,0,0,1,6,0,0,Hot
