x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,amount,fraud
-0.846,1.229,-0.101,-0.133,0.611,-0.92,0.594,0.295,-0.064,0.018,-0.096,-0.33,0.056,0.014,-0.25,0.084,0.155,0.046,8.99,0
1.949,-0.339,-0.754,-0.587,0.069,1.149,-0.61,0.423,0.112,-0.277,-0.068,-0.119,0.36,0.002,-0.43,-0.947,0.052,-0.037,1.0,0
2.014,0.246,0.336,-1.365,-0.256,0.855,-1.108,-0.247,-0.314,-0.202,-0.024,0.223,-0.04,-0.245,0.169,0.736,-0.04,-0.014,12.31,0
-0.27,-0.085,-0.196,0.175,0.161,0.082,-0.535,-0.63,0.074,0.208,0.049,-0.188,0.732,0.717,-1.671,-0.026,0.163,0.28,166.96,0
-0.578,0.443,-0.613,0.2,0.232,0.119,-0.145,0.542,-0.825,0.035,0.346,1.04,0.088,0.401,-0.48,-0.348,0.203,0.183,80.0,0
1.223,-0.015,-0.933,-0.752,-0.005,0.542,-0.893,1.429,-0.317,-0.154,-0.099,-0.333,0.105,0.376,0.124,0.217,-0.014,0.024,6.44,0
-2.003,-7.159,-2.058,-0.099,-0.727,1.46,-1.531,0.388,0.058,3.973,1.244,-1.015,-1.801,0.658,-0.436,-0.895,-0.398,0.314,2125.87,1
1.153,-0.011,-1.187,-0.513,0.09,0.858,-0.749,0.685,-0.48,-0.203,0.002,0.132,0.051,0.684,0.322,-0.417,0.066,0.039,1.18,0
-0.465,0.785,0.105,-0.17,-0.056,1.085,2.758,-1.268,-0.342,-0.032,-0.085,0.276,-0.153,0.431,0.032,0.363,0.031,0.049,10.0,0
2.024,-0.347,-0.395,-0.201,-0.082,1.354,1.311,0.406,0.019,-0.131,0.161,0.78,0.021,-0.6,0.031,-0.176,0.048,-0.041,9.99,0
1.189,-0.808,-0.901,-0.1,0.08,-0.852,-0.022,-0.48,0.731,0.165,0.092,0.133,-0.033,0.046,0.35,-0.296,0.01,0.013,75.1,0
2.05,0.261,0.796,-0.232,-0.167,1.425,2.421,-1.246,0.177,-0.138,-0.469,-0.989,0.3,0.086,-0.26,0.137,-0.085,-0.049,0.89,0
-0.715,-0.154,-1.419,-0.924,0.522,-2.102,-1.661,0.272,-1.332,-0.489,-0.068,0.036,0.111,0.304,-0.461,-0.393,0.27,0.131,15.0,0
-1.344,0.79,-0.661,-0.461,0.593,-0.291,-0.547,0.907,-1.142,-0.105,0.23,0.294,-0.167,0.354,0.355,-0.434,-0.058,-0.013,45.0,0
1.441,-0.618,1.479,3.267,0.716,0.363,1.866,0.257,0.773,0.18,-0.291,-0.887,0.099,0.919,0.365,-0.506,-0.016,0.012,21.37,0
-0.344,0.89,-0.138,-0.062,0.633,-0.765,-1.541,0.756,0.875,-0.17,-0.306,-1.191,0.352,-0.386,-0.856,0.014,-0.114,-0.041,28.95,0
-2.244,-1.201,-0.025,-0.562,0.587,-1.358,1.033,-1.815,0.68,0.852,0.026,-0.719,0.13,-0.358,0.578,-0.534,0.107,-0.147,165.24,0
-0.697,0.401,-0.226,0.284,0.078,-1.327,1.552,0.234,1.597,0.174,0.119,0.468,-0.163,-0.703,-0.174,-0.203,-0.37,-0.152,49.95,0
-5.754,0.578,-1.698,-2.683,2.374,-3.073,-1.376,1.202,2.181,0.018,1.178,0.175,-1.211,-0.447,-0.406,-0.166,1.506,0.359,1.0,1
2.096,-0.749,-0.672,-0.572,-0.014,-0.186,0.267,-0.352,0.632,0.088,0.275,0.829,0.03,-0.501,-0.13,-0.085,0.023,-0.023,32.37,0
-1.469,-0.643,0.473,2.119,0.857,-0.228,0.489,-3.501,-0.927,0.449,0.354,0.826,0.272,0.355,-0.186,0.03,0.132,0.2,158.47,0
-0.007,0.656,0.379,-0.204,0.153,0.356,0.326,-0.336,-0.088,-0.099,-0.127,-0.375,0.141,0.637,-0.732,-0.426,-0.071,0.041,7.7,0
-2.378,-1.218,-0.79,-0.266,0.094,0.997,-0.815,-1.671,0.589,-0.302,-0.244,0.866,0.565,0.423,0.879,-0.069,0.651,-0.206,5.4,0
1.737,-0.694,-0.25,-1.235,-0.426,0.45,-0.191,0.695,-0.232,0.156,0.309,0.58,-0.13,-0.033,-0.002,0.775,-0.127,-0.04,190.0,0
1.282,-0.662,-0.771,-0.063,0.121,-0.977,-0.187,0.446,0.651,0.103,-0.021,-0.275,0.088,-0.33,0.147,-0.452,0.014,0.011,41.0,0
0.983,-0.056,-0.04,-0.619,-0.113,-0.338,-1.174,0.176,0.285,0.067,-0.233,-1.075,-0.069,-0.067,0.436,-0.67,-0.039,0.027,136.5,0
-1.09,1.273,1.253,0.091,-0.335,-0.246,-0.077,-2.288,-1.649,0.006,-0.048,0.089,-0.286,-0.963,-0.359,2.087,-0.425,0.055,5.99,0
-0.35,0.455,-0.29,-0.41,0.187,0.491,-1.517,-0.255,0.125,-0.245,-0.106,-0.401,-0.003,0.009,-0.331,-0.305,-0.118,0.002,1.49,0
2.071,-0.227,0.392,-0.198,-0.046,0.483,-0.687,-0.439,0.778,-0.222,-0.308,-0.838,0.203,-1.181,-0.23,0.253,-0.08,-0.082,9.99,0
0.918,-0.53,-0.558,0.498,0.211,0.728,-0.598,-1.138,0.528,0.112,0.037,0.052,-0.321,-0.326,0.671,-0.264,0.025,0.032,140.9,0
1.351,-0.801,-1.1,0.005,0.14,-0.587,-0.399,0.628,-0.388,-0.451,-0.247,-0.303,-0.071,-0.481,0.17,1.144,-0.043,-0.001,21.98,0
-1.558,1.511,0.047,-0.719,-0.714,0.407,-0.597,1.219,0.465,-0.176,0.157,0.479,-0.069,0.384,-0.328,-0.463,-1.069,0.036,22.12,0
1.27,0.074,-0.008,-0.074,0.062,0.302,-0.899,1.493,-0.153,-0.178,-0.299,-0.896,0.076,-0.808,0.21,0.18,-0.023,0.005,4.43,0
2.158,-1.104,-0.486,-1.348,-0.353,0.382,-1.108,-0.454,0.708,-0.614,-0.323,-0.324,0.019,-0.347,0.234,-0.129,-0.033,-0.077,45.51,0
0.859,-0.84,-0.65,-0.66,-0.077,0.631,-2.336,0.672,-0.042,0.154,0.038,-0.286,-0.212,0.131,0.317,1.137,-0.134,0.02,212.0,0
0.282,1.184,1.102,-1.287,0.101,-0.398,-1.057,-0.585,-0.399,-0.357,0.159,0.424,-0.043,0.54,-0.323,0.528,-0.154,-0.047,6.45,0
0.154,1.459,1.229,-0.219,-0.442,-0.391,1.263,-1.234,-1.711,-0.183,0.208,0.995,-0.061,-0.089,-1.066,-0.06,0.047,0.037,14.81,0
1.135,0.245,-0.071,-0.473,-0.134,-0.105,0.509,1.118,-0.744,-0.072,0.082,0.266,-0.106,0.103,0.62,-0.304,0.027,0.024,38.85,0
1.302,1.353,1.344,-1.323,-0.399,-0.563,1.152,1.007,-0.53,0.07,-0.251,-0.568,-0.328,-0.749,1.007,-0.246,0.046,0.091,3.99,0
1.923,-0.326,0.147,-0.95,-0.233,0.357,-0.806,0.146,0.442,-0.122,-0.079,-0.372,0.142,-0.421,-0.13,-0.155,-0.075,-0.063,75.0,0
-3.507,2.936,-1.083,-0.639,1.151,1.148,0.355,0.074,-1.115,1.013,-0.224,-0.067,0.169,0.227,0.024,0.709,0.511,0.077,0.3,0
-1.136,0.405,1.513,5.159,1.183,0.862,-0.108,0.046,0.405,-0.119,1.017,0.744,-0.091,0.718,-0.406,-0.347,0.531,0.134,1.0,0
1.059,-0.578,-0.828,0.872,0.508,1.018,-0.691,-0.436,0.031,-0.142,-0.125,-0.119,0.125,-0.214,-0.064,0.985,-0.01,-0.002,20.0,0
1.907,-0.179,0.359,0.24,-0.004,0.366,0.73,-0.479,0.164,-0.087,0.022,0.126,-0.0,-1.109,0.082,-0.657,0.024,-0.05,57.0,0
1.091,-1.021,-1.212,1.689,0.572,0.3,0.471,-2.246,-0.349,-0.469,-0.432,-0.347,-0.096,-0.666,0.423,-0.227,0.136,0.03,50.0,0
-0.469,1.54,0.663,-0.653,-0.445,0.013,0.739,0.906,-0.028,0.361,0.093,0.772,0.051,0.097,-0.697,-0.433,0.23,0.138,0.99,0
1.922,0.651,0.761,0.019,-0.2,0.197,1.388,-0.962,-1.894,-0.27,0.076,0.365,0.077,0.581,0.117,0.063,-0.085,-0.049,29.9,0
2.251,-1.524,-1.284,-0.459,-0.045,-1.228,-0.649,-0.732,0.328,-0.455,-0.177,-0.1,0.19,-0.544,-0.248,-0.19,0.001,-0.063,30.8,0
0.261,0.679,1.409,-0.67,-0.048,-0.193,-2.307,-2.033,-0.774,-0.484,0.324,0.965,0.137,0.648,-1.447,-0.986,0.33,0.339,1.99,0
0.636,-1.61,-1.416,0.152,0.192,2.209,-1.257,-0.864,1.316,0.401,0.248,0.479,-0.524,0.017,0.725,-0.447,0.038,0.061,296.75,0
0.952,-0.235,-0.559,0.589,0.297,0.161,0.544,0.948,-0.677,0.068,0.216,0.491,-0.108,-0.293,0.263,-0.339,0.061,0.039,90.0,0
1.871,0.23,0.131,0.669,0.215,-0.395,-0.758,-2.568,-0.851,-0.344,0.107,0.54,0.036,-0.345,0.097,0.137,-0.011,-0.062,0.0,0
1.257,0.082,2.256,3.656,0.767,1.457,1.418,-0.888,0.159,-0.072,-0.331,-0.67,-0.119,0.949,0.868,-0.366,-0.002,0.007,13.31,0
-0.379,-0.192,-1.403,-0.917,0.278,-2.455,0.867,0.392,-0.735,-0.447,0.043,0.361,0.206,0.601,-0.762,-0.371,-0.104,0.033,15.0,0
2.026,-0.027,0.333,-0.526,-0.171,0.365,0.766,0.155,0.008,-0.172,0.335,1.122,0.005,0.751,0.327,-0.473,0.008,-0.055,1.0,0
1.283,1.386,1.201,-1.514,-0.433,-0.621,1.324,0.957,-0.659,0.069,-0.227,-0.485,-0.287,-0.402,0.97,-0.268,0.048,0.095,1.46,0
-0.3,1.064,0.659,0.008,0.137,-0.599,0.394,0.26,0.637,0.172,-0.287,-0.777,-0.174,-0.898,-0.03,0.127,0.241,0.076,3.57,0
-2.506,-1.459,2.03,-1.291,0.156,-0.12,-0.049,-0.789,1.003,-0.361,-0.323,-0.665,-0.578,0.085,0.195,0.23,0.241,-0.09,55.61,0
-0.083,-0.812,-2.227,0.855,0.22,0.892,0.49,-2.278,0.674,0.011,0.375,1.523,-0.023,0.136,-0.465,-0.067,0.099,0.022,158.5,0
-2.838,1.108,0.649,0.939,0.599,-0.075,0.126,1.98,-1.509,-0.352,0.153,0.538,-0.325,-0.909,0.171,0.494,-0.658,0.307,19.15,0
-1.604,-0.703,-0.141,-0.825,0.121,1.687,-0.931,1.032,-0.269,-0.3,0.072,0.318,-0.181,0.104,-0.006,-0.181,-0.177,0.298,55.94,0
2.029,0.118,0.107,-1.456,-0.329,0.706,-0.784,1.032,-0.502,-0.243,0.198,0.696,-0.013,-0.098,0.208,-0.097,-0.006,-0.032,13.25,0
0.923,0.097,0.113,0.424,0.158,-0.925,-0.6,0.134,-1.054,0.023,0.237,0.398,-0.235,-0.297,0.525,0.169,-0.028,0.019,114.1,0
2.049,-0.367,2.388,3.318,0.791,0.403,-0.212,0.473,0.023,-0.153,-0.293,-0.835,0.381,0.698,-0.265,0.219,-0.052,-0.067,1.78,0
1.962,-2.064,-1.915,0.12,0.095,-0.924,1.094,-0.386,0.005,-0.09,-0.0,0.219,0.149,-0.504,-0.561,-0.241,0.039,-0.019,150.0,0
2.015,0.003,1.338,-0.997,-0.647,0.053,1.025,-0.063,0.398,0.031,0.321,0.975,-0.393,0.134,1.026,-0.199,-0.069,-0.063,99.0,0
-2.901,-0.311,2.797,3.23,0.345,-0.861,0.137,1.62,1.405,-0.38,0.155,-2.022,-0.669,1.008,0.13,-0.644,0.326,-0.175,120.0,0
-1.702,0.573,-0.848,1.611,1.593,0.184,-1.459,1.152,-1.519,-0.462,0.233,0.556,0.148,-0.625,-0.653,0.372,-0.175,-0.068,65.08,0
1.957,-0.157,0.249,0.559,0.079,1.085,0.767,-1.163,0.408,-0.164,-0.552,-1.311,0.37,-0.038,-0.198,-1.097,0.055,-0.026,22.6,0
1.335,0.019,-0.202,-0.629,-0.127,0.4,-0.818,1.231,0.206,-0.125,-0.032,-0.098,-0.161,-0.412,0.549,0.717,-0.062,-0.003,6.46,0
0.774,-2.179,-0.651,0.703,0.062,0.63,0.048,0.259,-0.455,1.049,0.606,0.422,-0.445,0.203,-0.262,-0.647,-0.07,0.068,622.0,0
-0.166,1.6,1.733,0.128,-0.226,-2.35,0.605,-0.095,1.386,0.279,0.209,0.876,-0.009,0.71,-0.364,0.48,0.332,0.292,0.2,0
-1.309,1.786,-0.337,-1.39,0.668,-1.7,-1.539,-0.248,-0.239,0.253,0.534,-0.022,-0.3,-0.226,0.364,-0.475,0.571,0.293,1.0,1
1.99,-0.436,-0.553,-0.164,0.051,1.502,-0.117,0.553,-0.192,-0.206,0.18,0.726,0.149,0.724,-0.077,-0.244,0.035,-0.031,9.99,0
1.887,-0.287,0.082,-0.731,0.006,1.083,-2.157,-0.516,0.466,-0.18,-0.212,-0.592,0.104,-0.646,-0.144,-0.077,-0.03,-0.027,65.27,0
-0.346,1.19,0.276,0.283,0.449,-0.772,0.003,0.411,1.124,-0.125,0.15,0.275,-0.218,-0.964,-0.01,-0.276,-0.173,-0.053,32.0,0
-2.007,-0.568,-3.46,3.809,-1.675,0.711,0.016,0.243,-2.07,-1.242,1.198,-0.552,-1.764,-0.392,-0.853,0.891,0.93,-0.303,1073.4,0
1.397,-1.819,-0.331,0.799,0.291,2.217,0.371,1.91,0.274,0.329,0.153,0.113,0.048,-1.638,-0.526,-1.034,0.07,-0.008,290.04,0
-1.066,1.101,-0.496,-0.005,0.533,1.495,2.424,-1.221,-0.561,-0.054,-0.2,-0.191,-0.182,-0.13,0.095,0.299,0.161,0.091,9.95,0
1.81,-1.325,-0.248,0.355,-0.075,-0.573,1.193,-0.499,-0.228,-0.14,-0.305,-0.677,-0.05,-1.44,-0.222,0.276,-0.048,-0.038,199.85,0
1.125,-0.005,-0.552,-0.697,-0.081,0.141,-0.215,1.269,-0.66,-0.078,-0.002,-0.044,0.049,0.438,0.235,0.418,-0.031,0.019,41.8,0
0.74,0.405,0.093,-0.777,-0.918,0.197,-2.057,0.136,0.014,-0.456,1.121,0.794,-0.112,0.006,0.079,-0.132,0.279,0.322,0.99,0
1.183,-0.168,-0.501,0.129,0.153,1.624,0.898,0.248,-0.343,-0.145,-0.019,0.166,-0.028,-0.302,0.119,1.066,-0.083,-0.013,15.95,0
1.879,-0.761,-0.811,1.205,0.508,2.205,-1.016,-0.294,-0.245,-0.251,0.128,0.663,0.106,-0.001,-0.155,-0.508,0.104,-0.017,27.77,0
1.238,0.044,0.358,0.049,0.012,-0.216,0.123,0.466,0.273,-0.049,-0.033,-0.095,-0.157,-0.781,0.529,0.664,-0.061,-0.017,23.0,0
-0.399,0.851,0.236,-0.14,0.23,-0.34,-1.613,0.395,0.626,0.026,-0.25,-0.774,-0.116,-0.563,-0.171,0.111,0.249,0.099,2.99,0
-0.261,0.746,0.724,0.204,-0.074,-0.74,-0.141,0.631,0.489,0.105,0.179,0.689,-0.179,-0.295,-0.337,-0.331,0.014,-0.073,21.0,0
1.915,-0.493,0.378,-0.247,-0.115,0.256,-0.413,0.088,0.284,0.014,0.265,0.574,-0.084,0.156,0.077,0.765,-0.121,-0.065,99.0,0
-1.129,-6.042,-1.295,1.432,-0.185,-0.981,-0.165,0.853,-2.146,2.618,0.94,-0.407,-1.334,-1.552,-0.782,0.432,-0.313,0.197,1654.1,0
-2.214,-1.088,-0.635,2.351,0.757,0.133,-1.67,-1.228,1.136,0.004,-0.159,0.181,-0.08,-0.235,-0.018,0.382,0.586,0.023,356.37,0
1.976,-0.27,-0.722,-1.571,-0.321,0.914,-1.233,-0.626,-0.204,-0.313,0.179,0.766,0.116,0.997,0.05,0.671,-0.075,-0.063,12.31,0
-0.427,0.459,0.136,-0.544,-0.254,-0.08,0.872,-0.472,0.659,0.23,0.01,0.073,0.1,0.024,-0.173,-0.051,0.105,0.165,120.34,0
-13.193,12.786,-4.801,5.76,-37.353,-0.392,-1.909,-0.226,0.052,-3.493,27.203,-8.887,5.304,-0.639,0.263,-0.109,1.27,0.939,1.0,1
1.359,-1.426,-1.594,-0.014,0.065,-1.716,0.4,0.212,0.053,-0.153,0.043,0.348,-0.19,-0.346,0.398,-0.029,0.036,0.023,84.99,0
-7.981,6.455,-1.838,-1.345,0.281,6.13,0.195,0.288,-1.475,4.055,-1.026,-0.675,0.384,0.451,1.22,0.685,2.078,0.998,4.53,0
-0.285,0.007,-1.077,0.299,-0.099,-1.222,0.359,1.266,0.12,-0.047,-0.08,0.52,0.057,0.61,-0.309,-0.046,0.044,-0.07,88.0,0
1.978,0.12,0.19,-1.161,-0.23,0.327,-0.131,0.243,-0.25,-0.184,0.265,0.885,-0.025,-0.046,0.192,-0.122,-0.005,-0.039,14.54,0
-0.984,0.48,-1.362,0.479,-0.017,-0.018,-0.02,0.911,0.446,0.088,0.189,0.667,-0.165,0.404,0.369,-0.132,0.07,0.059,226.53,0
-0.934,1.478,-0.385,-1.069,0.391,-0.288,-0.367,0.933,-0.123,0.092,-0.26,-0.771,0.043,0.317,-0.107,0.081,0.235,0.08,9.99,0
-1.558,-0.932,3.833,3.645,0.616,-0.709,-0.315,-1.303,-0.806,-0.561,-0.076,0.524,1.059,0.811,-0.878,2.178,-0.397,0.146,9.99,0
1.231,0.155,-0.085,-0.178,0.087,0.327,-1.938,1.448,-0.631,-0.295,0.04,0.111,-0.114,-0.479,0.599,-0.213,0.021,0.009,1.0,0
-1.303,-0.042,0.074,-0.407,0.617,-0.137,-0.279,-0.504,-0.607,0.028,0.404,0.693,-0.105,-0.371,-0.266,0.54,-0.057,-0.024,65.93,0
0.26,0.516,0.145,0.315,0.036,-0.06,0.534,1.763,3.065,0.311,-0.191,-0.391,0.103,-0.978,-1.291,0.647,0.227,0.216,11.98,0
-1.407,-0.139,-0.457,0.178,0.217,-0.031,-0.421,1.103,0.401,0.767,0.101,-0.071,0.339,-0.097,0.44,-0.505,0.277,0.176,232.0,0
-0.52,0.432,-0.395,0.614,0.338,0.501,-0.174,-1.437,1.174,0.032,-0.26,-0.306,0.082,0.417,-0.418,-0.459,0.231,0.162,20.98,0
1.34,-0.246,-0.639,-0.552,-0.168,-0.975,0.033,0.866,-1.052,-0.515,-0.317,-0.454,-0.102,-0.164,0.609,-0.249,0.037,0.024,24.9,0
1.608,-0.561,0.966,-0.155,-0.229,-0.255,-0.961,-0.234,0.072,0.215,0.259,0.193,-0.287,-0.13,0.43,-0.507,-0.091,-0.034,250.98,0
-1.585,-2.028,-1.713,0.722,-0.72,-0.987,-0.159,-0.463,-0.589,2.36,0.762,0.279,2.421,0.427,0.647,0.581,-0.459,0.084,1151.88,0
2.077,-0.16,0.258,-0.676,-0.262,0.661,-0.069,-0.098,0.418,-0.193,-0.287,-0.684,0.185,-0.765,-0.12,0.326,-0.075,-0.069,18.33,0
2.202,-0.628,-0.582,-1.198,-0.385,-0.503,0.944,-0.286,0.759,-0.008,-0.057,-0.084,0.283,-0.001,-0.165,-0.406,-0.02,-0.056,9.95,0
-0.694,2.177,3.257,4.111,1.295,-1.659,-0.135,1.081,0.689,0.029,-0.409,-1.016,0.45,0.4,-0.693,-0.031,-0.838,-0.56,0.93,0
-1.077,1.356,-0.455,-0.294,0.454,-0.004,0.266,-0.564,-0.417,-0.143,0.162,0.66,-0.038,0.633,-0.215,-0.411,0.055,0.158,5.9,0
0.907,-0.364,-0.744,-0.41,-0.065,0.622,-0.735,-0.345,-0.079,0.095,-0.0,-0.114,-0.222,0.404,0.627,-0.312,0.008,0.047,152.95,0
-8.901,5.17,-3.311,-1.048,3.98,2.66,-1.406,1.933,-0.876,1.052,-0.847,-1.136,-0.705,-1.695,0.45,-0.421,-0.574,-0.919,99.99,0
-0.414,-0.211,1.399,-0.749,0.01,-1.805,1.308,-0.452,1.511,-0.137,0.179,0.804,-0.285,-0.232,-0.059,0.718,0.038,0.025,53.64,0
-4.961,4.025,-2.596,-2.002,3.549,-0.184,-0.013,1.082,-0.544,0.02,-0.119,-0.742,-0.115,-0.445,0.062,-0.344,0.078,-0.242,89.99,0
-1.963,-1.615,-0.395,0.25,1.021,-0.422,-0.911,-2.246,0.326,0.354,0.51,0.948,-0.188,-0.252,0.272,-0.129,0.0,-0.181,74.62,0
2.077,-1.215,-0.441,-1.275,-0.381,0.496,0.134,0.322,0.591,-0.432,-0.145,0.088,0.007,0.768,0.317,-0.764,0.013,-0.047,86.71,0
0.227,1.153,0.406,-0.872,-0.219,-0.45,-0.949,2.287,2.221,0.16,0.294,1.049,-0.315,-0.077,-0.398,0.293,0.243,0.214,1.41,0
2.106,0.191,0.786,-0.461,-0.22,0.412,0.936,0.208,0.184,-0.094,-0.386,-0.959,0.269,-0.048,-0.173,0.208,-0.055,-0.035,1.79,0
1.147,-1.151,-1.811,-0.496,0.04,0.019,-0.713,0.481,0.501,0.229,0.229,0.42,-0.098,0.388,0.264,-0.196,0.024,0.045,117.19,0
-1.864,3.443,-2.118,-2.332,1.702,-1.439,0.316,-0.437,0.365,0.361,0.668,-0.516,-0.012,0.071,0.059,0.305,0.418,0.209,1.0,1
2.117,-1.324,-1.133,0.313,0.261,0.404,-0.772,-0.046,1.065,-0.005,0.209,0.531,0.123,-1.121,-0.388,-0.208,0.02,-0.054,34.99,0
-1.055,-0.148,2.447,-1.467,-0.298,-0.411,-0.568,0.489,0.45,-0.131,-0.084,0.204,0.85,0.003,0.332,0.679,0.269,0.002,4.96,0
1.053,-0.77,-1.446,-0.805,0.023,2.028,-1.33,1.444,0.517,-0.007,0.049,0.106,-0.114,0.381,0.422,-0.679,0.068,0.05,100.0,0
2.119,-0.596,-0.276,-0.433,-0.173,-0.922,1.29,-0.869,-0.301,-0.494,-0.588,-1.15,0.432,0.754,-0.42,0.253,-0.058,-0.055,14.99,0
1.357,-1.363,-2.083,-0.316,-0.052,-1.208,1.565,-0.349,-0.105,-0.164,-0.199,-0.061,0.009,0.419,0.267,-0.205,0.077,0.044,63.1,0
-1.952,-1.112,0.213,-1.418,0.598,1.363,-0.258,0.729,0.201,0.197,0.325,0.449,-0.372,-0.075,0.256,-0.026,0.001,-0.201,0.01,0
1.931,-0.029,-0.023,-0.944,-0.27,0.39,-0.408,0.721,-0.668,-0.212,0.2,0.582,0.034,-0.105,0.142,-0.528,0.003,-0.041,48.0,0
-0.415,-2.265,-0.698,-0.06,-0.38,-0.225,1.17,0.218,-0.762,1.576,0.512,-0.17,-0.867,0.178,0.5,-0.324,-0.124,0.158,838.0,0
-0.162,1.546,1.525,-0.54,-0.233,-0.811,0.212,-0.166,0.581,0.222,0.039,0.402,-0.243,0.502,0.091,-0.403,0.448,0.285,33.05,0
1.988,-0.29,-0.188,-0.593,-0.016,0.459,-0.93,0.34,0.388,-0.21,-0.428,-1.366,0.494,-0.545,-0.756,0.032,-0.079,-0.062,22.77,0
-2.04,-6.432,-3.21,0.816,-0.199,-0.261,-0.09,-0.888,-0.497,3.009,0.474,-1.9,-1.405,0.095,-0.612,0.734,-0.34,0.306,1735.54,0
-1.289,1.227,-0.348,-0.924,0.038,0.381,0.355,0.721,-1.305,0.295,-0.138,0.062,0.015,0.645,-0.397,0.669,0.04,-0.211,4.53,0
1.178,0.221,-0.194,-0.353,0.006,-0.187,-0.386,0.352,-0.016,-0.113,-0.02,-0.126,-0.079,-0.014,0.53,-0.421,0.011,0.014,20.0,0
-0.034,-0.488,-1.786,0.402,-2.287,0.13,-0.842,1.391,-1.08,0.104,-1.287,0.824,0.019,0.0,0.302,0.081,0.163,0.252,10.0,0
0.747,-0.345,-0.064,-0.569,-0.256,-0.312,-0.019,0.931,-0.776,0.313,0.226,0.19,-0.356,0.1,0.701,-0.231,-0.036,0.051,249.0,0
1.054,-0.665,-1.161,0.081,0.236,1.351,-1.065,0.07,0.095,-0.056,-0.183,-0.414,0.071,0.136,0.007,0.969,-0.035,0.019,67.3,0
-0.061,0.563,2.223,3.609,1.512,0.141,-0.162,0.491,-0.68,-0.171,-0.107,-0.493,0.409,0.577,-1.332,0.012,0.02,0.071,20.0,0
1.985,-0.316,-0.101,0.249,0.143,0.881,0.697,0.311,0.3,-0.119,-0.108,-0.258,0.314,0.162,-0.369,-0.63,0.027,-0.036,11.84,0
-0.242,1.577,0.858,0.45,0.447,-1.466,-0.181,-0.854,-0.878,-0.33,0.088,0.078,-0.043,-1.057,-0.642,-0.101,-0.138,0.036,3.53,0
-3.341,-2.711,3.683,-3.345,0.164,-0.461,-1.252,0.425,-0.559,0.845,0.012,-1.315,0.623,0.271,0.617,-0.774,-0.14,0.137,54.55,0
1.261,2.727,1.447,-1.443,0.123,-2.748,0.577,-0.795,-1.467,0.313,0.209,-0.426,-0.154,-0.019,0.632,0.193,0.468,0.28,1.59,1
1.937,-0.352,0.698,0.888,0.344,0.503,-1.191,0.285,-0.385,-0.368,-0.213,-0.465,0.349,-1.665,-0.5,0.314,-0.033,-0.09,0.99,0
-1.586,3.262,-1.405,-1.879,1.516,-1.207,1.361,-0.481,0.352,0.316,0.502,-0.547,-0.077,-0.426,0.124,0.322,0.264,0.133,1.0,1
-0.409,-1.238,-0.71,-0.24,-0.818,-3.438,1.734,-0.513,1.083,0.915,0.49,1.172,0.619,-0.723,0.495,0.429,-0.019,0.186,501.7,0
-0.416,1.442,0.336,2.195,0.486,-1.524,0.272,0.319,1.488,0.523,0.249,1.003,-0.248,-0.132,-0.283,0.561,0.595,0.276,80.1,0
0.043,0.911,0.457,-1.115,-0.244,-0.14,0.636,-0.473,-0.092,0.002,-0.252,-0.518,0.064,0.057,-0.469,0.136,0.251,0.099,3.59,0
2.147,-1.052,-1.337,-0.896,-0.111,0.276,-0.721,0.273,0.443,-0.078,0.317,0.946,0.141,0.059,-0.186,-0.088,0.003,-0.048,19.99,0
-9.772,7.892,-3.535,-1.833,2.545,4.987,0.053,1.196,-1.033,3.461,-1.156,-1.107,0.502,0.56,1.294,-0.05,0.622,-0.545,8.97,0
-1.12,-0.685,-0.914,0.412,0.36,-0.65,-0.572,-0.235,-1.524,-0.533,0.031,0.493,-0.012,-0.061,-0.339,-0.612,0.106,0.225,123.18,0
-0.71,0.089,0.646,0.333,0.028,1.193,0.786,-0.59,-0.259,0.217,0.223,0.766,0.008,0.661,-0.201,-0.624,-0.044,-0.051,86.0,0
-0.664,0.025,0.577,-0.292,-0.146,-1.215,-0.736,0.751,-0.213,-0.636,-0.257,-0.235,0.009,0.071,0.035,0.777,-0.14,0.074,2.75,0
1.004,-2.242,-0.74,-0.032,-0.265,-0.812,0.511,-1.381,-0.74,0.476,-0.027,-0.628,-0.361,-0.413,-0.073,-0.667,-0.065,0.039,565.42,0
1.329,-1.628,-2.525,-0.102,0.142,-0.7,0.22,0.039,-0.333,-0.242,0.035,0.588,-0.076,0.413,0.259,0.009,0.09,0.046,64.3,0
-0.309,-0.927,0.232,-0.498,-0.098,-1.729,-0.181,-0.872,-0.548,-0.435,-0.076,0.086,0.059,0.043,-0.615,-0.383,0.042,0.28,25.0,0
2.032,-0.049,0.191,-1.337,-0.428,0.641,-0.553,-0.226,0.158,-0.262,0.01,0.224,0.027,0.005,0.328,-0.218,-0.039,-0.065,23.52,0
1.357,-0.538,1.687,3.659,0.831,-0.882,0.076,-0.303,-0.401,-0.426,-0.54,-1.059,-0.053,0.967,0.78,-0.326,0.05,0.019,17.9,0
1.889,-0.51,0.52,-0.042,-0.153,0.366,0.418,-0.837,0.972,0.079,-0.214,-0.724,-0.004,-1.358,-0.076,0.328,-0.099,-0.066,119.94,0
