INCOME,OVERAGE,LEFTOVER,HOUSE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,AVERAGE_CALL_DURATION,CHURN
130201,177,49,158269,425,29,1,LEAVE
112553,61,8,851958,857,4,12,LEAVE
133290,202,0,708707,737,22,12,LEAVE
80825,156,23,985965,369,12,15,STAY
145490,0,0,514136,570,1,9,STAY
59478,50,0,518636,330,5,15,LEAVE
27532,50,0,175879,161,4,12,STAY
25802,62,16,251069,133,4,6,LEAVE
109133,0,74,804492,593,5,2,STAY
81187,260,0,605309,348,1,15,STAY
75854,0,39,359366,282,0,2,STAY
44424,45,50,627183,179,4,1,LEAVE
148606,174,0,150961,451,13,8,LEAVE
35616,0,36,499197,167,5,1,LEAVE
32280,0,14,800755,205,0,6,STAY
86846,0,16,294300,335,1,5,STAY
38253,158,51,650613,177,10,2,STAY
118423,81,16,152433,301,3,5,STAY
44859,0,0,359020,247,1,15,STAY
95267,0,0,936807,343,18,12,STAY
34273,0,0,211953,220,0,15,STAY
49624,171,0,980359,134,23,8,LEAVE
138650,0,0,523757,675,1,13,STAY
24546,185,18,332543,158,18,6,LEAVE
33943,0,0,947940,232,1,12,STAY
103724,0,18,576729,632,3,4,STAY
148732,71,41,295364,853,4,2,LEAVE
103535,196,8,328348,592,23,6,LEAVE
140853,48,83,271796,822,5,2,STAY
28987,191,20,175953,217,28,5,LEAVE
74203,174,35,269405,349,24,2,LEAVE
64868,128,0,168596,375,14,10,STAY
83753,0,0,923283,252,1,8,STAY
84123,29,20,163455,285,4,4,STAY
59230,182,84,759991,317,18,2,LEAVE
85831,203,10,761703,366,15,6,STAY
55409,0,14,295128,252,0,4,STAY
46922,67,73,485821,422,3,1,LEAVE
127468,0,0,301291,625,0,10,LEAVE
27927,42,70,973826,203,3,1,STAY
81538,179,0,268637,376,14,12,LEAVE
56391,38,17,654645,316,3,5,STAY
125534,197,0,953117,621,28,12,LEAVE
103469,230,0,887940,565,22,13,LEAVE
154414,0,22,218367,808,1,2,STAY
86068,51,48,552774,314,5,2,STAY
38780,0,0,523490,342,0,8,LEAVE
81200,176,81,452301,278,27,2,LEAVE
116743,162,0,957371,644,27,12,LEAVE
39537,218,63,265608,167,17,1,LEAVE
27075,0,0,911246,203,0,8,LEAVE
96715,239,0,881381,321,18,11,LEAVE
37744,51,88,409141,175,4,2,STAY
39732,202,75,325342,248,17,1,LEAVE
139922,230,0,276380,855,19,9,LEAVE
42210,64,74,350748,199,5,2,LEAVE
27978,212,24,213560,134,24,15,LEAVE
64860,46,24,582558,322,3,6,LEAVE
37074,79,0,240635,155,3,15,LEAVE
25489,184,0,918991,155,25,8,STAY
84156,80,0,390487,375,5,6,LEAVE
32586,65,0,594353,446,5,11,LEAVE
143169,0,18,375671,822,0,4,STAY
135886,218,80,209615,844,1,6,LEAVE
27262,0,62,921950,148,0,2,STAY
97250,0,26,838247,305,4,1,STAY
117785,59,68,528071,355,1,2,LEAVE
132053,153,47,333599,655,21,1,LEAVE
59807,0,0,282287,287,0,5,LEAVE
57165,197,79,531965,329,12,1,STAY
116991,230,34,564138,835,22,2,LEAVE
117535,61,0,190623,408,3,13,STAY
22532,52,0,178782,200,4,12,LEAVE
53476,0,0,455806,240,1,11,LEAVE
64614,0,0,187292,334,1,14,LEAVE
121599,243,7,259843,750,4,5,STAY
32250,65,17,461381,149,4,4,STAY
20918,86,0,250170,798,5,10,LEAVE
38824,257,0,901679,216,14,11,STAY
39031,58,41,429056,150,5,1,STAY
71030,210,78,584828,286,14,2,LEAVE
32222,0,49,206733,214,0,2,LEAVE
70314,0,5,366370,280,1,6,STAY
28218,0,70,511893,172,1,2,LEAVE
36310,0,8,288018,143,1,4,STAY
79557,0,14,911715,831,1,4,STAY
36367,0,20,251275,481,1,6,STAY
95496,74,10,439098,273,3,6,STAY
40208,62,0,160944,201,5,15,LEAVE
24670,221,0,477908,162,5,10,STAY
72180,184,48,220122,339,19,2,STAY
33485,0,0,611841,212,1,11,STAY
63171,0,7,232477,288,0,4,STAY
45706,250,10,576239,214,26,4,LEAVE
78190,71,0,191825,332,4,8,STAY
100602,0,0,734063,538,4,12,STAY
66897,0,24,468319,317,1,5,LEAVE
66427,180,0,607191,263,25,9,LEAVE
130101,0,14,200318,580,1,4,STAY
54135,0,24,337948,354,1,4,STAY
139699,0,23,223309,366,1,4,STAY
36954,0,20,801029,188,0,5,STAY
31255,50,6,741883,150,5,5,STAY
104483,194,0,653235,741,12,12,STAY
70025,0,0,558046,331,0,11,LEAVE
50564,0,0,803678,275,0,14,STAY
69712,252,12,994361,252,14,6,STAY
134041,10,28,399805,849,5,2,LEAVE
57525,0,20,282441,295,0,6,LEAVE
33216,81,0,982038,134,1,10,STAY
63599,0,0,809484,279,1,14,STAY
29052,0,85,458864,234,1,1,STAY
111280,149,0,878700,645,16,8,LEAVE
45065,57,17,341130,164,4,4,STAY
56473,0,51,184887,326,0,2,LEAVE
131682,0,23,567556,184,1,6,STAY
136563,196,0,366614,813,11,8,LEAVE
77516,0,7,213432,262,5,6,STAY
125179,215,0,511961,423,25,8,STAY
155563,167,36,437197,590,24,2,LEAVE
64884,62,11,530568,393,4,4,STAY
101790,0,13,367668,796,1,4,STAY
94200,0,0,278560,322,0,14,STAY
102590,0,5,247373,537,1,5,STAY
35634,38,30,491509,209,0,1,LEAVE
54324,216,57,792930,289,15,1,LEAVE
37503,0,19,438227,556,1,5,LEAVE
124667,0,20,943923,823,0,5,STAY
152209,66,0,407669,419,5,11,STAY
47321,210,11,394535,187,26,4,LEAVE
69421,54,11,719881,259,19,4,STAY
151086,209,41,769232,623,17,14,LEAVE
39701,0,66,204960,379,0,1,LEAVE
40974,0,72,460192,157,1,9,STAY
135701,0,21,695074,628,1,5,STAY
122988,181,13,295103,578,16,4,LEAVE
31318,0,0,332216,206,0,12,STAY
33232,0,0,486772,132,1,9,LEAVE
44441,75,41,675856,185,3,1,STAY
89126,209,0,510836,273,12,11,LEAVE
37562,184,0,656851,206,19,14,LEAVE
150344,186,38,296729,525,14,2,LEAVE
104741,0,8,333062,846,1,9,STAY
50982,0,70,150820,257,18,1,LEAVE
37013,0,0,438901,223,0,13,LEAVE
112005,0,20,190594,687,1,6,STAY
67587,60,30,751329,271,1,1,STAY
116418,0,0,314393,494,3,12,LEAVE
30056,186,0,910269,625,16,12,STAY
74318,74,0,438638,308,4,6,LEAVE
87921,206,15,747545,356,25,5,STAY
152701,0,27,193164,731,0,2,LEAVE
64442,0,0,533874,399,1,11,STAY
127091,0,55,894250,780,1,1,LEAVE
92914,0,0,196111,159,1,15,STAY
96531,42,31,320873,264,5,1,LEAVE
31030,51,0,328735,193,5,13,LEAVE
93031,0,15,150498,363,1,4,STAY
93853,87,15,844317,252,5,4,STAY
20563,203,0,762434,164,19,14,STAY
20217,53,56,859331,297,4,2,LEAVE
50422,266,73,250227,304,29,2,STAY
149336,0,0,490184,427,0,13,STAY
130907,180,0,606578,612,18,10,LEAVE
123995,0,0,732469,511,1,14,LEAVE
34389,0,87,531458,190,0,1,LEAVE
38980,0,10,413950,206,0,6,STAY
52474,0,0,289095,280,1,13,LEAVE
21512,50,81,487378,147,5,1,LEAVE
90975,0,72,678800,381,0,2,STAY
130829,0,0,351048,639,1,1,STAY
153643,0,0,217025,419,0,12,LEAVE
44850,0,58,191587,160,1,1,LEAVE
156734,0,33,156675,673,0,4,LEAVE
59034,246,0,885010,331,10,14,STAY
146454,114,14,876703,639,24,4,STAY
128183,0,19,519345,407,0,4,STAY
141478,0,65,860236,132,0,14,LEAVE
42380,32,0,635966,136,5,4,LEAVE
21270,0,0,217530,217,3,13,LEAVE
30861,249,0,152072,224,12,14,LEAVE
124314,0,0,442653,415,0,8,STAY
95301,0,0,463353,354,1,5,LEAVE
91991,50,56,288367,267,4,2,STAY
21853,70,0,916256,145,5,15,STAY
126408,64,0,215439,640,5,15,STAY
94830,0,17,916242,296,1,5,STAY
57467,0,0,180634,491,1,10,STAY
49215,140,50,318487,240,18,1,LEAVE
36697,61,32,269812,208,1,2,LEAVE
97123,51,0,356872,360,4,9,LEAVE
72509,187,7,705599,324,19,5,STAY
60695,0,0,485052,381,1,2,STAY
42602,46,0,205758,527,3,8,LEAVE
48425,0,17,373514,249,1,5,LEAVE
28998,146,0,168855,378,20,8,LEAVE
69590,75,21,454971,289,5,6,STAY
129381,0,50,158761,516,0,1,STAY
159186,0,53,896416,808,0,2,STAY
37850,62,10,661867,151,0,6,STAY
110905,219,20,586432,451,1,6,LEAVE
113379,0,0,880283,384,0,12,LEAVE
40391,25,0,235057,221,24,1,LEAVE
41007,173,9,284767,154,22,6,LEAVE
91657,196,0,832021,303,22,14,STAY
26688,30,5,321159,135,4,8,LEAVE
144955,272,24,183639,874,16,6,LEAVE
52034,164,0,695565,303,11,2,STAY
61002,218,0,712101,213,19,9,LEAVE
38807,260,44,170606,130,13,2,LEAVE
44255,187,63,464515,226,0,2,LEAVE
81357,184,0,310848,251,12,12,STAY
90543,217,59,830512,350,15,1,STAY
34842,194,8,871571,230,22,6,STAY
49756,0,17,199535,217,1,5,STAY
40985,0,30,217741,157,0,1,LEAVE
116299,250,0,257286,656,17,2,LEAVE
34156,94,0,757005,218,4,12,STAY
126018,50,19,497401,892,3,5,STAY
147224,255,21,267082,457,18,4,LEAVE
29923,219,78,156574,142,16,10,STAY
87967,194,8,454274,267,14,4,LEAVE
93891,57,24,914269,312,3,6,STAY
122534,0,55,483254,395,1,2,STAY
82212,0,0,821100,282,0,8,STAY
54309,213,15,874772,254,29,5,STAY
112843,0,36,847042,720,0,1,LEAVE
37431,0,7,479967,175,0,6,LEAVE
79620,0,52,325312,267,1,1,STAY
118002,54,0,692355,691,1,10,STAY
141043,0,50,543821,537,0,2,LEAVE
133429,151,17,770164,771,4,6,STAY
144723,222,40,291803,589,18,1,STAY
144573,0,22,330290,436,1,5,STAY
66114,62,81,172958,377,3,1,LEAVE
61591,68,18,375064,323,4,4,STAY
58593,129,0,217896,504,29,10,LEAVE
43681,52,14,246610,218,3,4,STAY
101308,0,0,628265,508,0,10,LEAVE
36290,177,12,400561,224,19,4,LEAVE
90238,173,0,920347,310,17,15,LEAVE
35517,0,53,504747,207,19,1,STAY
123004,227,0,262329,532,15,8,LEAVE
131717,47,46,203814,864,5,2,LEAVE
85852,230,0,523136,240,21,12,LEAVE
36671,70,46,152700,232,5,1,STAY
148916,0,16,371694,555,3,4,STAY
35248,0,18,951378,161,1,4,LEAVE
52026,199,27,806981,377,13,2,LEAVE
30347,223,34,490221,155,12,2,LEAVE
64065,0,19,290895,332,0,4,STAY
25720,0,0,517633,173,1,8,LEAVE
123228,81,9,348130,378,3,6,LEAVE
32116,0,0,837781,159,1,8,STAY
34255,214,0,715938,191,4,10,STAY
114034,169,26,256603,540,22,1,LEAVE
53346,26,0,279323,262,5,10,LEAVE
27947,0,0,752432,215,1,13,STAY
40631,0,13,750091,178,0,4,STAY
57347,0,66,394388,255,1,2,LEAVE
45314,154,13,236782,287,17,4,LEAVE
35133,0,0,785732,245,0,9,STAY
30957,141,9,951993,162,21,4,STAY
49779,0,47,888229,163,1,2,LEAVE
48799,0,8,157765,188,0,6,STAY
142259,0,75,507070,536,0,1,LEAVE
54843,57,0,525379,388,5,13,STAY
147412,50,0,719590,551,5,11,STAY
55732,39,49,668795,847,3,2,STAY
30047,0,29,258078,160,0,2,LEAVE
128317,46,48,834366,660,3,2,STAY
142236,175,11,944860,171,18,5,LEAVE
90241,0,17,275199,397,1,4,STAY
100881,44,24,441388,825,4,6,LEAVE
49233,184,0,363027,142,16,15,STAY
146534,0,88,539020,517,1,2,LEAVE
110093,64,87,649538,639,5,1,LEAVE
63669,71,47,272625,308,5,4,LEAVE
125615,223,47,387054,752,22,2,LEAVE
127160,80,0,374954,671,5,15,LEAVE
20485,59,52,272772,156,5,2,LEAVE
142930,253,0,365018,516,20,11,LEAVE
26399,89,23,872666,166,5,5,STAY
45484,186,22,894760,293,16,5,STAY
31748,188,22,785920,229,12,5,STAY
135111,0,17,918501,469,1,6,STAY
82063,40,42,847881,275,4,2,STAY
65762,171,10,240203,320,27,4,LEAVE
116062,69,20,222222,441,3,13,STAY
34666,201,0,489773,248,19,10,LEAVE
43299,63,88,959712,235,4,2,LEAVE
35320,0,0,750221,165,1,15,LEAVE
69188,0,0,301426,364,26,14,STAY
89060,84,80,995557,230,5,6,STAY
48595,172,64,277776,263,27,1,LEAVE
75837,0,0,461691,536,0,10,STAY
40842,0,0,385886,132,1,10,LEAVE
158982,162,7,244540,579,18,4,LEAVE
107981,0,10,237216,696,0,5,STAY
37835,73,56,833340,138,4,2,STAY
97492,187,8,541975,295,29,5,LEAVE
85732,164,21,776822,324,15,4,STAY
20949,0,50,482071,168,0,2,LEAVE
138376,85,88,252951,475,5,1,LEAVE
61123,0,9,234863,293,1,4,STAY
147693,184,0,656790,456,5,9,LEAVE
40729,199,8,158814,243,29,6,STAY
128124,0,56,178107,492,1,2,STAY
23802,0,5,487724,242,1,10,STAY
97422,0,19,534610,298,11,6,LEAVE
143551,65,11,510527,537,3,5,STAY
48143,62,16,179753,187,3,5,STAY
95240,42,0,180855,341,3,13,LEAVE
40984,53,45,938846,197,3,1,STAY
31473,0,0,808006,233,0,15,STAY
73460,51,0,700843,201,5,8,STAY
85265,0,82,882736,252,0,1,LEAVE
21520,67,87,174287,219,4,2,STAY
145941,229,32,302171,838,20,2,STAY
77961,205,0,839613,382,24,13,STAY
112276,205,24,792376,748,10,4,STAY
99887,46,0,307780,282,5,9,LEAVE
88826,0,0,204327,273,0,14,LEAVE
70376,0,18,274986,382,1,6,STAY
29150,173,0,906145,155,22,8,STAY
53280,156,21,352161,251,3,4,LEAVE
139634,197,0,290808,805,0,14,LEAVE
24709,206,46,423893,174,21,1,LEAVE
31895,0,0,719922,170,0,12,STAY
70404,49,0,624234,387,3,13,STAY
39537,0,85,275490,155,0,2,LEAVE
65038,0,71,992519,288,1,1,LEAVE
99957,0,36,506275,319,1,2,LEAVE
63050,0,49,751576,250,0,1,STAY
46836,215,18,532211,233,13,14,LEAVE
53922,61,68,880997,374,3,1,STAY
97945,0,69,444823,347,0,2,LEAVE
53138,246,8,630570,760,27,4,STAY
48066,73,12,825492,172,13,4,STAY
37817,199,0,236390,191,20,5,STAY
30398,214,20,494498,213,16,6,STAY
38763,88,0,192370,177,3,15,STAY
55025,0,75,403891,299,1,2,STAY
43491,158,0,931011,873,17,9,STAY
133042,197,82,355280,509,25,12,STAY
49510,212,0,257447,192,10,15,LEAVE
34836,43,14,589423,145,3,6,STAY
102865,194,19,342088,865,20,4,LEAVE
33131,0,21,298065,228,1,10,STAY
80411,0,22,762766,365,22,6,STAY
98221,0,0,248583,276,0,15,STAY
52089,46,0,252066,364,4,12,STAY
94841,55,0,446924,242,3,14,STAY
120620,45,16,475447,450,4,12,LEAVE
79880,0,13,991680,307,0,4,STAY
67347,74,9,337572,344,5,6,LEAVE
109230,51,67,220186,666,1,1,LEAVE
149494,71,0,693234,669,4,15,LEAVE
84708,0,5,440090,390,0,4,STAY
53643,35,78,777336,302,5,1,STAY
156217,219,81,496364,418,14,2,LEAVE
55734,0,39,410609,276,1,1,LEAVE
135379,56,17,157031,609,3,4,LEAVE
86851,40,14,395751,368,3,4,LEAVE
62645,0,46,223648,312,1,2,LEAVE
46847,0,26,691611,207,0,5,LEAVE
71176,221,0,830061,676,26,15,STAY
58588,0,0,439921,308,0,11,LEAVE
107693,66,52,786286,815,24,1,STAY
55768,202,19,282916,312,21,6,LEAVE
116865,0,10,269382,899,0,5,STAY
29067,0,21,378376,163,0,5,STAY
152321,189,55,313199,847,23,2,LEAVE
113662,168,10,875582,829,18,6,LEAVE
83641,45,0,803803,258,5,15,STAY
106804,235,16,306044,515,23,5,LEAVE
94114,0,15,355413,253,0,5,STAY
89487,47,11,956335,292,3,6,STAY
46623,53,72,244236,196,4,1,STAY
114923,201,0,444663,773,19,14,LEAVE
94410,0,15,472536,358,0,4,STAY
80829,58,0,640391,389,3,14,STAY
137813,246,23,200019,709,16,4,LEAVE
75751,0,0,356975,387,1,9,STAY
76504,0,21,736363,362,0,5,STAY
86986,51,34,796032,299,3,1,STAY
113360,0,21,507465,487,0,6,STAY
118446,45,58,290761,676,5,2,LEAVE
100309,0,0,518876,522,1,5,LEAVE
24815,0,0,995293,181,1,12,STAY
108544,28,70,181263,708,5,1,LEAVE
97260,0,0,695377,335,14,13,STAY
43038,70,0,529264,244,5,1,STAY
33231,93,70,485048,164,1,2,LEAVE
28899,0,0,580790,154,0,10,LEAVE
140400,0,0,969574,605,0,14,LEAVE
54953,36,28,856030,327,5,13,LEAVE
40750,200,71,283641,209,16,1,LEAVE
35758,189,13,174526,309,11,6,LEAVE
71383,196,0,296342,308,10,15,LEAVE
125312,62,0,223623,639,4,12,STAY
81482,0,0,268458,397,1,13,LEAVE
21401,230,8,267452,182,10,5,LEAVE
35523,219,0,226141,185,24,13,LEAVE
25155,0,0,259291,231,1,12,LEAVE
54535,0,11,485561,344,1,5,STAY
86530,0,0,475469,290,1,9,STAY
110488,47,12,806495,805,4,5,LEAVE
100069,63,0,226655,147,3,11,STAY
70534,53,8,174415,322,4,2,LEAVE
42995,83,20,169357,222,5,5,STAY
27706,0,86,565508,132,1,1,LEAVE
31528,63,25,248312,180,5,2,LEAVE
32264,39,22,571485,220,3,11,STAY
49301,0,0,833232,174,24,14,STAY
20822,57,0,669193,145,4,8,LEAVE
48620,52,23,823120,170,5,2,STAY
66751,74,11,411441,161,3,4,STAY
43716,241,7,925419,185,10,6,STAY
112774,193,0,688775,506,28,13,LEAVE
36799,222,9,677013,184,22,6,STAY
24517,0,19,584896,223,0,6,STAY
95017,245,21,773653,354,24,1,STAY
21526,201,0,273947,184,17,14,LEAVE
87971,0,8,378775,394,0,6,STAY
36288,215,73,847076,234,23,2,STAY
75666,201,51,174305,252,28,2,LEAVE
120627,204,0,160199,677,20,5,STAY
156258,167,70,211255,589,28,2,STAY
42357,204,0,427455,193,13,15,LEAVE
84039,216,7,249437,387,1,14,LEAVE
20392,0,0,589705,167,26,10,LEAVE
65586,0,42,299621,397,0,2,STAY
36403,157,10,217284,189,17,4,LEAVE
155145,29,18,717451,671,4,4,STAY
86951,217,80,586711,319,15,1,STAY
151932,0,41,377643,610,3,2,LEAVE
57022,75,15,262863,374,4,5,LEAVE
141316,203,0,162681,531,22,1,LEAVE
34808,117,58,453320,228,29,2,LEAVE
94974,61,21,806055,242,4,5,LEAVE
95752,200,0,278791,329,22,14,LEAVE
39712,64,0,481833,730,4,12,LEAVE
111521,184,0,388758,749,17,6,STAY
80178,78,57,186887,355,3,2,LEAVE
57679,47,89,377576,287,3,8,STAY
21906,209,49,441115,211,28,1,LEAVE
31259,0,5,738536,205,1,4,STAY
139831,57,0,554163,506,4,13,STAY
74503,199,10,448609,345,3,4,STAY
128759,65,8,984926,158,3,5,STAY
154182,0,82,845987,705,1,1,STAY
80513,0,0,818307,889,1,13,LEAVE
80400,0,0,899723,344,0,10,LEAVE
60717,200,48,158227,258,20,2,LEAVE
39091,214,22,173907,202,22,6,LEAVE
91318,96,43,508385,822,25,6,LEAVE
153148,46,0,562938,217,4,11,STAY
62553,162,16,639315,272,20,5,STAY
84372,0,0,828682,395,0,10,STAY
59045,171,0,392213,327,17,12,LEAVE
23247,243,15,644276,180,10,4,STAY
21175,63,0,285961,237,5,15,STAY
133592,273,22,942685,372,11,4,LEAVE
76086,232,11,696832,448,23,4,LEAVE
28547,57,87,453647,396,4,1,LEAVE
112576,34,11,965731,734,4,4,STAY
84307,0,11,230361,362,1,4,STAY
90852,191,0,552700,337,25,15,LEAVE
136681,0,7,252904,435,10,6,LEAVE
97227,44,0,619229,168,5,8,STAY
27685,191,22,693568,848,19,4,STAY
155146,192,65,353752,304,12,2,LEAVE
28124,0,12,266120,245,1,5,STAY
151163,210,60,364312,898,17,2,STAY
141861,220,12,423965,480,17,5,STAY
124408,0,0,301269,847,0,13,STAY
102818,42,0,182312,565,5,8,LEAVE
22528,0,0,781503,193,0,12,STAY
113167,66,0,861018,552,4,10,STAY
65176,240,0,201001,356,4,14,STAY
64848,176,8,249684,271,19,4,LEAVE
155705,0,0,935526,864,0,13,LEAVE
53812,0,0,550441,350,1,9,STAY
154964,0,28,423046,747,1,2,LEAVE
106465,49,77,571047,706,5,1,LEAVE
84304,0,6,560485,260,1,6,STAY
106373,219,32,840383,667,22,1,LEAVE
47377,88,17,258381,218,4,6,LEAVE
152072,177,65,664749,659,18,2,LEAVE
24438,34,12,505258,167,4,15,STAY
79129,61,72,497995,276,3,14,LEAVE
56295,0,0,797743,344,0,8,LEAVE
90166,0,0,905261,722,1,12,STAY
24919,218,8,173831,237,24,4,LEAVE
133000,0,76,658224,613,0,2,LEAVE
28371,171,60,255294,169,16,1,LEAVE
64956,0,49,169845,286,0,2,LEAVE
46394,47,0,250623,179,4,14,STAY
82995,216,70,735344,307,22,1,STAY
97420,209,12,736946,385,20,4,STAY
66306,52,0,231578,271,3,10,LEAVE
118657,0,79,234523,430,1,1,STAY
90317,54,10,519050,359,4,1,STAY
118327,220,0,172309,800,12,15,LEAVE
134749,37,0,519264,618,4,10,STAY
139179,0,9,853511,644,1,6,STAY
47721,0,0,733847,246,1,9,LEAVE
90861,57,5,667252,289,5,5,STAY
24034,158,0,642062,169,26,12,LEAVE
33385,154,8,879811,195,24,5,STAY
84903,0,34,908873,356,3,1,STAY
96203,0,0,531566,354,0,15,LEAVE
152876,0,0,218093,425,0,13,STAY
22281,61,28,301097,134,3,6,LEAVE
107134,39,0,374054,446,3,12,STAY
97899,0,17,233709,334,0,6,STAY
47802,56,0,175327,195,4,10,STAY
108640,0,19,422489,360,1,4,STAY
121746,0,62,477539,839,1,2,STAY
33234,156,28,880113,160,25,2,LEAVE
111474,0,67,715627,171,22,2,LEAVE
39476,0,46,975301,132,0,2,STAY
32249,182,0,926444,197,10,11,STAY
134101,0,21,260200,727,0,5,STAY
82687,196,68,653992,460,25,1,STAY
59830,44,38,196782,301,3,1,LEAVE
156496,196,13,154877,278,27,5,LEAVE
132579,0,22,431562,647,1,4,STAY
140897,58,12,280906,214,3,5,STAY
138166,0,0,595794,723,5,13,LEAVE
68223,137,0,164230,294,15,10,LEAVE
70383,0,69,306943,242,1,5,LEAVE
25328,0,21,162584,132,0,4,STAY
38301,203,89,279303,454,18,1,STAY
138313,101,0,918147,403,4,11,STAY
27421,0,0,253975,167,1,10,STAY
128183,47,0,228579,460,5,10,LEAVE
39122,70,0,252959,248,3,13,LEAVE
83874,63,37,434593,317,4,2,LEAVE
40431,0,29,244816,195,1,2,LEAVE
26061,42,29,154620,234,4,1,STAY
63223,211,42,239617,281,22,1,LEAVE
74976,79,0,442932,273,3,13,STAY
54688,0,14,381547,264,1,6,STAY
65572,0,0,236002,289,18,9,LEAVE
34741,72,16,513913,139,3,5,STAY
123826,37,21,206492,860,5,6,LEAVE
34259,0,34,575017,168,1,1,LEAVE
54293,0,19,291578,265,0,5,STAY
24013,62,12,166847,197,4,4,LEAVE
21583,81,6,395324,187,5,4,STAY
48765,148,23,255267,468,11,6,LEAVE
29754,213,0,228222,186,24,10,LEAVE
44563,79,7,597284,205,4,6,LEAVE
40979,201,0,241826,210,19,9,LEAVE
127547,0,0,717502,599,4,12,LEAVE
139752,0,13,779753,610,0,14,STAY
122967,0,24,275245,483,1,5,STAY
107154,0,18,706157,639,4,5,STAY
109743,84,11,298287,252,4,5,STAY
82004,0,71,834401,400,1,2,STAY
146983,0,45,472171,877,1,2,LEAVE
84331,87,53,294097,252,4,2,STAY
127580,225,0,479697,573,23,11,LEAVE
20045,167,0,817583,867,12,15,STAY
91081,0,5,450941,158,0,4,STAY
157997,147,73,504973,661,12,1,LEAVE
71588,0,17,156597,268,0,4,STAY
31715,0,8,390361,609,15,6,STAY
137555,56,37,973686,346,5,2,STAY
43443,73,47,775245,156,3,1,STAY
109975,72,0,253354,546,4,11,STAY
52444,0,0,159871,252,0,9,LEAVE
76829,79,0,577377,270,5,13,STAY
29931,139,14,629987,157,24,11,STAY
143917,0,71,365284,894,0,1,LEAVE
139071,49,0,537337,359,4,9,LEAVE
122922,0,19,243639,527,1,4,STAY
130002,72,0,384104,882,5,15,LEAVE
150984,55,55,166220,631,4,2,LEAVE
77722,211,0,586579,298,26,13,LEAVE
56447,213,0,688363,352,16,12,STAY
43364,186,8,574594,168,16,6,LEAVE
116499,172,80,583319,673,22,2,LEAVE
43937,170,6,230454,222,17,6,LEAVE
53898,77,88,451891,282,4,2,STAY
104000,48,0,860890,557,3,12,LEAVE
78898,32,14,947088,857,5,6,STAY
91199,0,0,719966,380,1,12,STAY
120442,44,17,956776,418,4,4,LEAVE
137975,79,62,592603,355,3,13,LEAVE
123948,0,68,749812,724,1,2,STAY
109604,92,21,273203,249,3,4,STAY
147695,219,0,482049,826,24,12,LEAVE
56827,225,14,812665,300,21,5,STAY
24982,81,52,684565,188,5,2,LEAVE
44386,47,16,641878,147,3,6,STAY
52327,155,51,458523,340,20,2,LEAVE
31618,80,54,762895,179,4,1,STAY
112708,49,0,187282,896,5,10,STAY
35603,186,0,248047,216,11,10,STAY
135751,47,0,635803,749,5,14,STAY
23029,0,45,578981,194,0,2,STAY
59191,0,28,199156,410,1,2,STAY
40726,90,28,214606,148,4,6,STAY
72182,0,0,489342,309,0,15,LEAVE
37683,0,0,506678,207,0,4,LEAVE
25373,259,51,309776,406,21,2,LEAVE
72390,0,56,199373,323,0,2,STAY
87642,59,10,264097,287,4,4,LEAVE
126312,57,88,157038,833,5,2,STAY
28201,0,23,287408,184,0,6,STAY
30941,0,31,236168,141,1,1,STAY
118614,73,6,513523,365,3,5,STAY
22390,230,9,486127,173,29,6,LEAVE
63662,222,75,200052,356,22,1,LEAVE
60111,62,38,568718,274,3,2,LEAVE
144475,0,23,803460,583,1,6,STAY
29252,44,35,217024,163,4,1,LEAVE
48655,0,49,467672,140,21,2,STAY
127989,42,0,772915,851,3,14,STAY
39176,49,0,207307,234,4,11,STAY
43043,0,18,212924,232,0,5,STAY
45805,227,15,713806,237,17,4,STAY
77029,195,30,914236,367,0,2,STAY
26334,211,0,247565,160,24,11,STAY
40571,159,21,167474,145,13,5,LEAVE
24559,192,0,293338,559,25,11,LEAVE
84244,65,0,295137,390,23,14,STAY
84968,216,84,567652,296,15,1,LEAVE
143448,66,0,834139,663,3,14,LEAVE
24374,249,30,689424,168,0,1,STAY
125172,0,22,738433,691,3,4,STAY
58831,0,0,998356,324,0,12,STAY
37493,77,0,274417,201,4,13,STAY
109408,62,0,286437,727,4,10,LEAVE
156208,0,81,503593,442,0,1,LEAVE
109312,0,7,460373,839,1,14,STAY
44369,0,19,163022,206,0,6,STAY
41058,0,0,226858,134,1,9,STAY
156274,240,0,333299,691,27,11,STAY
21499,244,0,278558,138,27,13,LEAVE
117869,192,80,522763,873,28,1,LEAVE
23592,196,0,404479,193,3,15,STAY
95650,60,0,649105,318,4,14,STAY
136744,80,67,829123,830,5,2,STAY
53507,63,0,995239,287,15,14,STAY
82478,0,25,223455,293,1,2,LEAVE
60587,29,51,412945,288,3,2,LEAVE
103667,298,76,156207,579,18,2,LEAVE
29867,212,64,826690,226,24,1,STAY
58979,0,29,618655,346,1,1,STAY
31394,58,0,252140,204,5,2,LEAVE
31496,150,16,695636,220,13,1,STAY
101813,258,0,841655,648,23,9,LEAVE
125862,154,0,277742,461,28,10,LEAVE
40047,65,24,295209,235,15,4,LEAVE
137647,0,64,280278,385,1,2,LEAVE
134241,60,60,429975,440,4,2,LEAVE
115579,59,69,939873,454,28,1,LEAVE
