v021,v087,v088,v089,v114,v115,v116,v117,v118,v120,v121,v157,v222,v223,v224,v249,v250,v251,v252,v253,v255,v256,v292,v360,v361,v362,v387,v388,v389,v390,v391,v393,v394,v430,v494,v495,v496,v521,v522,v523,v524,v525,v527,v528,v571,v572,v573,v574,v575,v576,v577,v578,defeat
1.3934410088547031,2.4446538887001177,0.9868762901542106,1876.8980458245787,0.950867727907249,0.0,728.5570634056014,0.9899670446255688,58.15889444601833,0.9765601831936668,6.205932766081158,0.02149523180652039,0.06875564768684116,0.0043358482378607205,172.32783613307618,0.024456098281867397,0.0,99.99620402157554,0.0014543392951442882,3.2517065881762557,0.006094156101477462,0.33161174596870857,0.007654848061834009,0.021528361695942046,0.0014786160792869068,53.55573874392568,0.00939018753300501,0.0,32.0790628936392,0.0004635848237860721,0.9325244374623145,0.002091888348064632,0.1061896205946518,1.5387966813907918,2.8105491085527463,0.44158947563622464,9.182573253273816,2.5666831673058574,0.0,13.72874487049448,0.14609229554970904,5.5953592433175485,0.6303586540692081,5.348237070784258,533.0188039122797,1.21763302644145,6.012937922932149,0.16075438268852613,2.0340716511994135,0.04557208889908419,1.1282576384187553,13.19311757508895,1
1.4087703970937395,2.4181892075920572,0.971351510379839,1760.5931864340985,0.9388470643535849,0.0,718.612636765061,0.9656393689209029,57.80828242674637,0.9606210335114443,6.458341309901203,0.06988381138808523,0.06501039353466774,0.0026372221233591166,69.92142833218098,0.04423674703450039,0.0,94.89076569490877,0.0030026981019857946,2.2832941948544585,0.022222933866879256,0.5843774650063962,0.02400087396213417,0.020572221233591165,0.0008730951957253356,20.27785255023773,0.014957381672669294,0.0,27.29952429368954,0.0010282538552675617,0.7168312517854393,0.006688808718781377,0.1931399202253449,4.9581981479964945,2.6881539899033693,0.27375721144614373,3.9693146186412367,4.710382721540413,0.0,13.208228660455609,0.313872983389424,3.950433670547516,2.314190993448273,9.051995449894509,532.2111542266289,2.223602967373601,8.640896826809156,0.2854184700452661,3.100258654508079,0.0847553110907088,1.6235583318503868,12.76508251771271,1
1.411519358518686,2.377825422832057,0.989819358518686,1879.6048975450738,0.9486610492961153,0.0,774.8181067021316,0.9905373177922857,59.51088143177422,0.975931253478915,6.354823789920458,0.043622507508627686,0.07818676421131282,0.0012268804937713184,117.25802711257202,0.012907405141829,0.0,91.47909200492168,0.0007298542338285456,2.291229745662539,0.007322507508627684,0.4630507288308573,0.014826880493771318,0.025835860130571136,0.00043731779228568183,39.553213470620925,0.0043208745970287265,0.0,29.96199328383635,0.00021492711691427276,0.7002680482755362,0.002328396572114,0.15230897963679982,3.0878608321535364,3.286929111341596,0.12586116888336055,6.238104776393563,1.3570925838422154,0.0,11.79859019760529,0.06978099198108279,3.851974126358851,0.7498154164818505,7.285941632360801,535.9409563600249,2.3064381356250796,6.183323689028273,0.33265936072187713,2.249572031622205,0.09206000055079777,1.1543255534352574,14.407550750279906,1
1.424186201763262,2.39425414857268,0.9692504508395658,1881.873062345446,0.952183973404709,0.0,764.4958384868019,0.9906575154072214,58.73082690150856,0.9763849691855574,6.261011997963603,0.0570914174643605,0.08327316251051632,0.010550924433278588,134.01347788766554,0.021748316582729417,0.0,111.35684268284139,0.0007787577036106549,2.5193709765751287,0.004094784298901663,0.5134474149035978,0.01840161206970078,0.026287577036106548,0.00394409666247947,47.53635590720186,0.006547700293877027,0.0,32.407587357981384,0.0002787577036106549,0.6863993837111476,0.0014486960747254157,0.1714743950882211,4.003102968831772,3.4773667566548783,1.0981650836512393,7.121212881131962,2.282798087114376,0.0,14.576472263147876,0.07781986702354496,4.2918401042836996,0.42201209515044913,8.204118427731633,537.3783215546841,2.231117070969562,7.832569901349569,0.2878315795968692,2.4572606392746486,0.09186273110831965,1.4573285374906435,12.891784231797468,1
1.4193094531037747,2.4088419968658212,0.9878006444309316,1865.9652672967259,0.9549963482247209,0.0,754.5537639477368,0.989700429620621,58.724421903401115,0.969278087898214,6.341581630818227,0.11074973293722283,0.03255692763251489,0.0017749731487111825,101.40980953044436,0.02212653052346259,0.0,131.86170453537758,0.0007249194461335478,3.4879603747482606,0.012571536183742557,0.29020837470188904,0.03731664924917776,0.010927174954394209,0.0005749731487111826,35.44509699120554,0.00685005370257761,0.0,38.87741504387535,0.00027497314871118255,1.0197116041071022,0.003874006502313756,0.10971331823925343,7.755494622394741,1.3456490711049591,0.17664747597885117,5.4331648524122285,2.3166727074896736,0.0,17.556482990735528,0.07589269644944166,5.9414561931977605,1.3031643603398935,4.565314556347232,527.6821499198077,1.3491826918187806,392.76439562606146,0.5850162254290008,103.87276845294892,0.16072062469003376,74.17930279069617,49.80850676729631,1
1.396250302118222,2.383411826661494,0.99125054447974,1768.4917770627899,0.9554644585914628,0.0,778.3277257387339,0.991380217791896,57.8461173843029,0.9648186932486239,6.27845632210739,0.04538859663748692,0.04886790640736594,0.001,69.95988283557928,0.020211403362513085,0.0,109.29160956204029,0.0006831518400866581,2.354334430073784,0.014994888032849249,0.27523457196246537,0.0182160920306828,0.01624216563414912,0.0003,21.489532543033377,0.006828584352675933,0.0,35.854704712011085,0.0002366303680173316,0.6830849678841207,0.0047326073603466325,0.09323790026496045,3.2584922677743364,2.045705789998818,0.10057543865499477,3.9553493840921,2.1135475647133646,0.0,14.036861004106157,0.06925692634383389,4.074588429038831,1.551739771063646,4.386196405993076,533.179408739753,1.9302064466228503,10.452555983575376,0.350759104262794,3.659877807515523,0.11678315184008665,1.9610541184784547,18.441334301955695,1
1.3852439618251213,2.4452699097252326,0.9887803542258665,1854.5267588723636,0.9463924546468878,0.0,798.3731106125382,0.9908765815493105,59.02486114006887,0.9733802390169212,6.460180056741558,0.03991897859172567,0.055881136617219655,0.0016765815493104727,115.39682128367386,0.023964481128289153,0.0,107.53226595734215,0.0005234184506895274,2.9507615097669753,0.00919956323548286,0.4764779399853902,0.013929744647931341,0.018639291548266917,0.0005,33.593118904862855,0.006625304788967486,0.0,32.285732241547485,0.0002,0.8101717719922465,0.003160823660678408,0.15650156478270622,2.884657002841594,2.2864447063686972,0.16735182873380539,6.209662161507256,2.5366836076293624,0.0,13.432347371767102,0.05786526351964227,4.998504410640324,0.9543287197277874,7.371244207685138,463.52842442245117,2.1708044450063393,275.7845987443609,0.3462393637620593,84.06346734046134,0.10886296448811125,62.21958753064328,15.637652714072667,1
1.410753050013392,2.424246097498083,0.9878760987624334,1894.2929987229063,0.9424894607211127,0.0,779.153761327502,0.9910867264460597,58.35855032828204,0.9603106276836262,6.473750195774736,0.07284093836456293,0.06838753473221526,0.004321255367252365,160.15181085039205,0.01982650290551127,0.0,72.57057930721884,0.0010699103309105454,2.284283133410628,0.021799103309105453,0.29662278353482474,0.020834573123562187,0.021881390503061815,0.0014769954533280002,51.23422086381778,0.007148654963658181,0.0,27.917865471378207,0.0003566367769701818,0.6859896059717265,0.0075796413236421814,0.1046972657249469,5.170630701931012,2.821524217025805,0.43963881027917684,8.45919138680981,2.107724198110446,0.0,9.32175743251942,0.10761578681714618,3.921223345621921,2.26846956935546,4.574244209439701,533.0494076406383,2.1386497853099056,11.88237244280887,0.19424156984124072,4.037690464831904,0.0690822429915869,2.2302171319033874,9.091164549100903,1
1.4028098569237,2.4591898644445824,0.9877018524111708,1800.8450577545877,0.9647828388436597,0.0,744.9128737582267,0.9905976581330259,59.43036709245101,0.9677556099395337,6.323677070786062,0.042723802713502214,0.04765823043822564,0.003871513552549459,132.81832411095,0.01842429216930561,0.0,159.2199332960016,0.000762146084652805,2.2397910017734857,0.019153757528362944,0.4616553387090052,0.015495805721855068,0.016796679221419045,0.0012023418669741635,42.62789203989461,0.0066509262055853835,0.0,54.03131352533856,0.00021775602418651574,0.7681970632651797,0.005602341866974164,0.14377144574491735,3.0447160318270905,1.938122365147778,0.39267379501308075,7.375329676183143,1.9063597290088572,0.0,21.373944081225527,0.07904777864667938,3.7719269884752835,1.9759117543404707,7.300572520273521,534.1695850468908,1.6174057156508086,9.540125754332454,0.22129259035531693,3.420513434130431,0.06241541415721236,1.7856931704207846,13.832767896946013,1
1.4014578460870981,2.417993531638434,0.9422519660179733,1765.0953183333093,0.9409368748108812,0.0,796.3923365430403,0.989995421207986,55.527540765166655,0.9765185596428252,6.305773016197455,0.03934288733720975,0.053196399107063044,0.18547875604439945,169.93711466319292,0.020809891008335753,0.0,83.84787057200671,0.0007681929306713299,2.329196067964053,0.010442642862440498,0.5671943312913436,0.014070360089293694,0.016297832841377636,0.0736232962413681,53.99448913164954,0.0060115692174196045,0.0,26.96022845030288,0.0002840964653356649,0.6647270295915089,0.0029771060399300508,0.18811859275712617,2.805851713778228,2.1966711343928784,23.18680095512582,9.61287108985742,2.205536388716632,0.0,10.475452668382378,0.0762031450576994,4.190867405952424,1.067935102168581,8.99447144795154,531.4290891360023,2.24783515857781,10.353397422795103,0.45741497918952667,3.628541433163257,0.150697443234742,1.9482252724791604,19.785659676740412,1
1.4149149399541725,2.408347453474614,0.974431061170805,1770.218965459743,0.9294533597869146,0.0,659.4112210960308,0.9899967757566734,59.51819930330632,0.9728117157108459,6.093897482955751,0.04533896200709435,0.08050649694353092,0.004652498068508385,146.43392195061747,0.024987964745100108,0.0,84.08170941653039,0.0014134876045361637,2.7812032228866266,0.014202953156150418,0.3997204494627547,0.015063623148124216,0.02544341596975891,0.0016140782357662474,49.14053164435825,0.008926975209072327,0.0,26.66047580749555,0.00041026336120964364,0.9063236828547768,0.004180063908810796,0.12967779829764622,3.2011168060482182,3.347713382898785,0.48114894513243234,8.27306085467079,2.6908835290798265,0.0,12.770973465981424,0.1412604761644623,4.674836490706323,1.464273975631094,6.537737164024017,530.5800763185019,2.4158286122375245,7.1717622023146745,0.22007219187530822,2.472869075051133,0.07366711847862684,1.351533637177328,9.553084698131986,1
1.401103739316818,2.4252948937090912,0.9651952553145454,1838.230216559677,0.9459982714204554,0.0,668.5881108461392,0.9821646970168195,57.388090858237874,0.9763650586222734,6.303429632376814,0.11021290271544476,0.05008620699681532,0.011714234056363725,126.92572399178823,0.02239863302590939,0.0,133.8794621449417,0.0016810212581817013,2.159648282238706,0.012591233839998715,0.308503818764543,0.03138821773408868,0.016648170065453608,0.0041583031995455055,44.237386492262075,0.007951186171363644,0.0,42.92944372301728,0.000592882971818138,0.678311984975915,0.003931202060908667,0.09998311144318017,7.8611697307583945,2.0679935132798817,1.2151101769486452,6.904668389611439,2.365960930248212,0.0,20.118076346214416,0.1707143491372605,3.749894863349657,1.2938828514635037,4.893599622031783,529.3572137422902,1.6750294705737196,9.661194116136155,0.2255612836722839,3.39362347981036,0.06979618123545699,1.82762221682814,13.475547605749997,1
1.3929404365777585,2.3518361427500363,0.9715084094353592,1779.4526864293673,0.9478957593073899,0.0,759.7146875650595,0.9626374843643783,55.5631761542469,0.9696290749290192,6.112575059493366,0.06437181948054241,0.08784319175630402,0.004547754568721697,125.62484437169623,0.023349937457513383,0.0,66.48880447375001,0.014651153986882461,2.676046916603407,0.015776829497740837,0.38103388791138326,0.021065467849001644,0.027436070800174968,0.0013970477866200085,38.730243915604106,0.007090051915464183,0.0,21.04615897212878,0.003986777582276657,0.8559107174091242,0.005604043657775833,0.1309945427780208,4.621552967198966,3.7377934414062217,0.4683051760408039,7.0598495810173425,2.4609103332668587,0.0,8.755577512406912,1.5187938919201367,4.8158505506859,1.6312751845783398,6.2340774172931095,532.281502890191,2.3614920377694215,9.705719029461605,0.3835874749570039,3.192919930489435,0.11344383599591909,1.8234280178049866,16.240411576458264,1
1.409629770377341,2.4221694628003165,0.979176330277895,1777.6401671893466,0.941606104895674,0.0,706.9818335146251,0.977941975928251,57.70077030595054,0.9662748051140859,6.33246573893999,0.07585419420047479,0.05447176326734374,0.0023206109136111853,80.592809156735,0.047448089304800836,0.0,97.11622588822698,0.002007634299920868,2.75481874651477,0.013764891549327378,0.5993938823830124,0.027031295541150083,0.017406109136111854,0.0007374046772619365,24.124181216774062,0.017264120486547078,0.0,30.375085585180944,0.0006664124726984974,0.9131754320019778,0.004110688867976794,0.19182824521353206,5.3813264147381945,2.249149932501452,0.23924658958361922,4.527183570217091,5.0386180857033755,0.0,13.747508011001976,0.20984358590081803,4.776200935742942,1.4290365113386994,9.476118780438274,534.0552788328921,2.06828255390583,8.645419844091268,0.21490463061711967,3.112154189960037,0.06435650314837779,1.618809163704168,10.153040037292278,1
1.40273366746821,2.4008362000688312,0.9877164281690393,1895.1015262901817,0.9310196266574297,0.0,736.750196182137,0.9862033437307528,58.07618820213824,0.9628738771555635,6.407371298522806,0.054459981587145476,0.032333284919212495,0.007534478598341832,152.31362516599097,0.013844938371734394,0.0,61.64537624040051,0.002191690278230956,1.601254742559726,0.01909364905535562,0.30492998722059594,0.021805731089011533,0.01244990436275058,0.0023227791136836116,51.82272033143138,0.0047122733081547295,0.0,20.95929385843522,0.0007053485400138593,0.5146426819639311,0.005951480590877593,0.10564121209198386,3.884686200485393,1.3477391786989086,0.7662154320772385,8.038286813195072,1.497042838341786,0.0,8.35301251692762,0.2291981578814235,2.7724915799325127,1.9911644309222936,4.758493216484682,532.2823508424539,2.251942168464478,8.543524369633719,0.2926696762625427,3.049616244040494,0.08792712524906697,1.6050900219858313,12.997569956444899,1
1.423258293088164,2.3597664071653917,0.9894859973156125,1869.071309711384,0.9464742788416831,0.0,742.18383251304,0.9891771634749508,58.61034219729324,0.9766742788416831,6.020044654005181,0.06961147793283681,0.0344861185160807,0.0024111180511197615,105.52052228662865,0.020748137201414982,0.0,337.2819994887042,0.0011742788416830678,3.5604849652517894,0.004831490424852389,0.2250037274570138,0.02729399019237192,0.012298257471961296,0.000750120270546312,32.40126736189039,0.00762439911222938,0.0,103.60034623503743,0.000393569710420767,1.0130590734518325,0.0015093149228469615,0.07480781293590089,4.890900150183358,1.4550687192735063,0.250180435887592,5.645294168273386,2.188398336670633,0.0,45.32552451984871,0.11388575677451988,6.076360017017765,0.49938053291009127,3.7327803109674362,525.1035096008748,1.142860946479558,10.857001156209368,0.15696827089389875,3.9408044873624,0.05487343787778076,2.0684326232308625,13.640755192091772,1
1.4121339277970937,2.410212297238699,0.9911975966046228,1792.5231046683962,0.9417203482102696,0.0,782.1176504334253,0.9899024033953772,58.35613499140951,0.9726970360809968,6.332372501084069,0.07057340134997772,0.10624986843936185,0.0007259363059930744,57.50708800106279,0.023845723992636656,0.0,78.98270434489541,0.0012259363059930746,3.4720029034157163,0.007296535037840712,0.32473116751889686,0.02316769429331437,0.035873842912663864,0.00024197876866435814,17.281029451666946,0.007564169850685135,0.0,25.051823891715394,0.00044197876866435817,1.0457486112906331,0.0023235329106158793,0.10497366447125403,5.018402502271006,4.409515264226153,0.07250995332379173,3.20681695078744,2.5339576391491194,0.0,10.121884252894045,0.12601447985273312,5.971838350459998,0.7526089008386866,5.132370119819637,529.2149685875232,2.0782547599099828,9.874790660667077,0.4566976812844893,3.3300232788710167,0.12229401268152362,1.865522242503631,21.702389832807228,1
