Rented Bike Count,Temperature,Humidity,Datetime
2155,20.4,54.0,2018-06-15 22:00:00
1593,19.6,55.0,2018-06-15 23:00:00
1217,19.0,57.0,2018-06-16 00:00:00
1056,18.4,59.0,2018-06-16 01:00:00
764,17.9,60.0,2018-06-16 02:00:00
518,17.4,61.0,2018-06-16 03:00:00
317,16.9,63.0,2018-06-16 04:00:00
277,16.6,65.0,2018-06-16 05:00:00
381,16.3,66.0,2018-06-16 06:00:00
583,17.0,60.0,2018-06-16 07:00:00
892,18.7,57.0,2018-06-16 08:00:00
1144,20.4,54.0,2018-06-16 09:00:00
1166,21.8,46.0,2018-06-16 10:00:00
1330,23.4,46.0,2018-06-16 11:00:00
1525,24.8,43.0,2018-06-16 12:00:00
1704,26.2,37.0,2018-06-16 13:00:00
1783,27.1,40.0,2018-06-16 14:00:00
1861,27.8,41.0,2018-06-16 15:00:00
1991,28.3,41.0,2018-06-16 16:00:00
2383,28.4,43.0,2018-06-16 17:00:00
2451,28.0,46.0,2018-06-16 18:00:00
2475,27.2,48.0,2018-06-16 19:00:00
2497,25.0,60.0,2018-06-16 20:00:00
2435,23.7,64.0,2018-06-16 21:00:00
1995,22.8,69.0,2018-06-16 22:00:00
1615,22.1,73.0,2018-06-16 23:00:00
1394,21.5,76.0,2018-06-17 00:00:00
929,20.9,79.0,2018-06-17 01:00:00
755,20.5,76.0,2018-06-17 02:00:00
491,19.9,80.0,2018-06-17 03:00:00
304,19.4,82.0,2018-06-17 04:00:00
238,19.0,85.0,2018-06-17 05:00:00
324,18.9,83.0,2018-06-17 06:00:00
475,19.6,75.0,2018-06-17 07:00:00
715,21.1,70.0,2018-06-17 08:00:00
944,22.5,66.0,2018-06-17 09:00:00
953,23.0,66.0,2018-06-17 10:00:00
1146,23.6,63.0,2018-06-17 11:00:00
1422,24.8,56.0,2018-06-17 12:00:00
1563,25.7,52.0,2018-06-17 13:00:00
1709,26.8,44.0,2018-06-17 14:00:00
1979,27.3,51.0,2018-06-17 15:00:00
2235,26.6,51.0,2018-06-17 16:00:00
2330,25.6,58.0,2018-06-17 17:00:00
2474,25.0,59.0,2018-06-17 18:00:00
2481,24.2,62.0,2018-06-17 19:00:00
2429,23.1,67.0,2018-06-17 20:00:00
2055,22.7,66.0,2018-06-17 21:00:00
1819,22.2,70.0,2018-06-17 22:00:00
1323,21.7,74.0,2018-06-17 23:00:00
917,21.3,74.0,2018-06-18 00:00:00
547,21.0,74.0,2018-06-18 01:00:00
436,20.7,76.0,2018-06-18 02:00:00
202,20.5,77.0,2018-06-18 03:00:00
164,20.2,78.0,2018-06-18 04:00:00
383,20.0,80.0,2018-06-18 05:00:00
779,20.0,78.0,2018-06-18 06:00:00
1590,20.6,76.0,2018-06-18 07:00:00
2357,22.7,65.0,2018-06-18 08:00:00
1263,24.7,59.0,2018-06-18 09:00:00
822,26.1,53.0,2018-06-18 10:00:00
915,27.3,45.0,2018-06-18 11:00:00
988,28.4,45.0,2018-06-18 12:00:00
938,29.4,42.0,2018-06-18 13:00:00
997,29.8,36.0,2018-06-18 14:00:00
1177,30.5,34.0,2018-06-18 15:00:00
1401,30.5,34.0,2018-06-18 16:00:00
2040,29.5,36.0,2018-06-18 17:00:00
746,29.2,35.0,2018-06-18 18:00:00
1557,28.1,38.0,2018-06-18 19:00:00
2515,25.7,43.0,2018-06-18 20:00:00
1702,23.8,48.0,2018-06-18 21:00:00
1373,22.9,56.0,2018-06-18 22:00:00
1732,22.3,59.0,2018-06-18 23:00:00
1055,21.5,63.0,2018-06-19 00:00:00
766,20.9,66.0,2018-06-19 01:00:00
527,20.2,71.0,2018-06-19 02:00:00
369,19.9,69.0,2018-06-19 03:00:00
268,19.7,73.0,2018-06-19 04:00:00
317,19.4,77.0,2018-06-19 05:00:00
746,19.1,75.0,2018-06-19 06:00:00
1616,19.9,72.0,2018-06-19 07:00:00
2430,21.1,66.0,2018-06-19 08:00:00
1381,22.4,62.0,2018-06-19 09:00:00
937,23.7,56.0,2018-06-19 10:00:00
1014,24.6,53.0,2018-06-19 11:00:00
1224,25.8,48.0,2018-06-19 12:00:00
1230,26.6,46.0,2018-06-19 13:00:00
1258,27.2,44.0,2018-06-19 14:00:00
1363,26.7,42.0,2018-06-19 15:00:00
1700,26.1,46.0,2018-06-19 16:00:00
2328,25.1,51.0,2018-06-19 17:00:00
3556,24.1,57.0,2018-06-19 18:00:00
2809,23.3,59.0,2018-06-19 19:00:00
2525,22.4,62.0,2018-06-19 20:00:00
2378,21.6,66.0,2018-06-19 21:00:00
2096,20.8,71.0,2018-06-19 22:00:00
1456,20.1,73.0,2018-06-19 23:00:00
1030,19.7,71.0,2018-06-20 00:00:00
803,19.6,73.0,2018-06-20 01:00:00
576,19.6,78.0,2018-06-20 02:00:00
340,19.4,79.0,2018-06-20 03:00:00
249,19.1,82.0,2018-06-20 04:00:00
336,19.1,83.0,2018-06-20 05:00:00
714,19.4,83.0,2018-06-20 06:00:00
1629,20.0,77.0,2018-06-20 07:00:00
2440,20.6,77.0,2018-06-20 08:00:00
1401,21.1,73.0,2018-06-20 09:00:00
1002,22.2,70.0,2018-06-20 10:00:00
1100,23.7,56.0,2018-06-20 11:00:00
1252,25.2,53.0,2018-06-20 12:00:00
1184,26.2,51.0,2018-06-20 13:00:00
1158,27.5,47.0,2018-06-20 14:00:00
1266,27.9,45.0,2018-06-20 15:00:00
1600,28.2,48.0,2018-06-20 16:00:00
2289,28.0,50.0,2018-06-20 17:00:00
3384,27.0,55.0,2018-06-20 18:00:00
2741,25.6,61.0,2018-06-20 19:00:00
2519,23.3,68.0,2018-06-20 20:00:00
2246,21.6,74.0,2018-06-20 21:00:00
1979,20.6,78.0,2018-06-20 22:00:00
1401,20.1,82.0,2018-06-20 23:00:00
1083,20.0,83.0,2018-06-21 00:00:00
794,20.1,82.0,2018-06-21 01:00:00
539,20.2,82.0,2018-06-21 02:00:00
394,20.0,83.0,2018-06-21 03:00:00
215,19.6,87.0,2018-06-21 04:00:00
308,19.4,82.0,2018-06-21 05:00:00
709,19.5,80.0,2018-06-21 06:00:00
1543,19.9,74.0,2018-06-21 07:00:00
2370,21.4,65.0,2018-06-21 08:00:00
1360,22.7,59.0,2018-06-21 09:00:00
922,23.9,57.0,2018-06-21 10:00:00
1066,25.5,57.0,2018-06-21 11:00:00
1197,26.4,46.0,2018-06-21 12:00:00
1147,27.3,33.0,2018-06-21 13:00:00
1152,28.0,39.0,2018-06-21 14:00:00
1276,28.3,40.0,2018-06-21 15:00:00
1473,28.5,42.0,2018-06-21 16:00:00
2176,28.4,43.0,2018-06-21 17:00:00
3418,27.8,43.0,2018-06-21 18:00:00
2811,26.9,42.0,2018-06-21 19:00:00
2556,25.1,55.0,2018-06-21 20:00:00
2436,23.8,63.0,2018-06-21 21:00:00
2179,22.8,67.0,2018-06-21 22:00:00
1497,21.9,59.0,2018-06-21 23:00:00
1137,20.7,67.0,2018-06-22 00:00:00
912,20.2,75.0,2018-06-22 01:00:00
602,19.8,80.0,2018-06-22 02:00:00
413,19.3,85.0,2018-06-22 03:00:00
268,19.1,86.0,2018-06-22 04:00:00
336,18.6,85.0,2018-06-22 05:00:00
710,18.2,83.0,2018-06-22 06:00:00
1529,18.8,66.0,2018-06-22 07:00:00
2283,21.9,58.0,2018-06-22 08:00:00
1284,24.2,47.0,2018-06-22 09:00:00
902,26.3,34.0,2018-06-22 10:00:00
1020,28.1,35.0,2018-06-22 11:00:00
1116,29.8,28.0,2018-06-22 12:00:00
1073,30.6,26.0,2018-06-22 13:00:00
1087,31.6,25.0,2018-06-22 14:00:00
1203,31.9,23.0,2018-06-22 15:00:00
1466,30.8,31.0,2018-06-22 16:00:00
2146,30.4,28.0,2018-06-22 17:00:00
3365,29.3,27.0,2018-06-22 18:00:00
2732,27.1,32.0,2018-06-22 19:00:00
2493,25.4,31.0,2018-06-22 20:00:00
2251,24.2,32.0,2018-06-22 21:00:00
2103,23.3,32.0,2018-06-22 22:00:00
1648,22.9,34.0,2018-06-22 23:00:00
1322,22.7,36.0,2018-06-23 00:00:00
1073,22.5,39.0,2018-06-23 01:00:00
818,22.3,37.0,2018-06-23 02:00:00
540,22.0,42.0,2018-06-23 03:00:00
375,21.6,47.0,2018-06-23 04:00:00
339,21.1,48.0,2018-06-23 05:00:00
417,21.0,48.0,2018-06-23 06:00:00
622,21.3,44.0,2018-06-23 07:00:00
934,22.6,42.0,2018-06-23 08:00:00
1072,24.3,37.0,2018-06-23 09:00:00
1064,25.8,35.0,2018-06-23 10:00:00
1229,27.5,31.0,2018-06-23 11:00:00
1374,28.4,31.0,2018-06-23 12:00:00
1483,27.9,41.0,2018-06-23 13:00:00
1445,28.0,46.0,2018-06-23 14:00:00
1589,28.4,43.0,2018-06-23 15:00:00
1837,28.3,48.0,2018-06-23 16:00:00
2101,28.1,49.0,2018-06-23 17:00:00
2256,26.3,55.0,2018-06-23 18:00:00
2288,25.7,59.0,2018-06-23 19:00:00
2262,24.6,65.0,2018-06-23 20:00:00
2175,23.8,68.0,2018-06-23 21:00:00
1932,23.0,74.0,2018-06-23 22:00:00
1402,22.5,77.0,2018-06-23 23:00:00
849,22.0,81.0,2018-06-24 00:00:00
545,21.5,83.0,2018-06-24 01:00:00
1254,20.9,87.0,2018-06-24 02:00:00
644,20.6,91.0,2018-06-24 03:00:00
286,20.5,90.0,2018-06-24 04:00:00
235,20.3,87.0,2018-06-24 05:00:00
258,20.2,87.0,2018-06-24 06:00:00
369,20.5,82.0,2018-06-24 07:00:00
561,21.3,78.0,2018-06-24 08:00:00
734,23.1,68.0,2018-06-24 09:00:00
763,25.0,60.0,2018-06-24 10:00:00
870,27.1,52.0,2018-06-24 11:00:00
1042,28.9,40.0,2018-06-24 12:00:00
1062,30.6,31.0,2018-06-24 13:00:00
1064,31.6,34.0,2018-06-24 14:00:00
1213,31.8,31.0,2018-06-24 15:00:00
1471,31.3,32.0,2018-06-24 16:00:00
1754,30.9,34.0,2018-06-24 17:00:00
2094,29.8,35.0,2018-06-24 18:00:00
2290,27.8,41.0,2018-06-24 19:00:00
2387,26.1,49.0,2018-06-24 20:00:00
2153,24.5,71.0,2018-06-24 21:00:00
1801,23.9,72.0,2018-06-24 22:00:00
1329,23.3,75.0,2018-06-24 23:00:00
962,22.9,79.0,2018-06-25 00:00:00
585,22.5,80.0,2018-06-25 01:00:00
424,22.3,80.0,2018-06-25 02:00:00
264,22.0,83.0,2018-06-25 03:00:00
199,21.8,82.0,2018-06-25 04:00:00
338,21.5,84.0,2018-06-25 05:00:00
785,21.3,81.0,2018-06-25 06:00:00
1620,22.1,74.0,2018-06-25 07:00:00
2331,23.8,66.0,2018-06-25 08:00:00
1293,25.4,61.0,2018-06-25 09:00:00
878,26.4,55.0,2018-06-25 10:00:00
968,27.8,46.0,2018-06-25 11:00:00
1039,29.8,42.0,2018-06-25 12:00:00
1073,31.2,36.0,2018-06-25 13:00:00
1016,32.3,35.0,2018-06-25 14:00:00
1184,32.7,31.0,2018-06-25 15:00:00
1407,32.2,39.0,2018-06-25 16:00:00
2008,31.5,42.0,2018-06-25 17:00:00
3238,30.7,43.0,2018-06-25 18:00:00
2779,29.8,45.0,2018-06-25 19:00:00
2456,28.8,54.0,2018-06-25 20:00:00
2372,27.9,55.0,2018-06-25 21:00:00
2046,27.4,55.0,2018-06-25 22:00:00
1437,27.2,55.0,2018-06-25 23:00:00
1052,26.9,61.0,2018-06-26 00:00:00
783,26.7,50.0,2018-06-26 01:00:00
524,26.1,51.0,2018-06-26 02:00:00
353,25.4,50.0,2018-06-26 03:00:00
143,24.7,49.0,2018-06-26 04:00:00
45,23.7,64.0,2018-06-26 05:00:00
37,22.5,83.0,2018-06-26 06:00:00
49,21.2,87.0,2018-06-26 07:00:00
53,20.8,94.0,2018-06-26 08:00:00
19,20.3,96.0,2018-06-26 09:00:00
9,20.3,97.0,2018-06-26 10:00:00
11,20.4,97.0,2018-06-26 11:00:00
10,20.5,97.0,2018-06-26 12:00:00
24,20.5,97.0,2018-06-26 13:00:00
26,21.0,97.0,2018-06-26 14:00:00
65,21.5,97.0,2018-06-26 15:00:00
56,23.3,96.0,2018-06-26 16:00:00
113,24.0,95.0,2018-06-26 17:00:00
156,24.1,95.0,2018-06-26 18:00:00
203,24.2,94.0,2018-06-26 19:00:00
199,24.1,94.0,2018-06-26 20:00:00
275,23.5,94.0,2018-06-26 21:00:00
443,22.4,95.0,2018-06-26 22:00:00
552,21.6,89.0,2018-06-26 23:00:00
513,20.5,94.0,2018-06-27 00:00:00
254,20.0,96.0,2018-06-27 01:00:00
164,19.6,97.0,2018-06-27 02:00:00
152,19.4,97.0,2018-06-27 03:00:00
110,19.2,97.0,2018-06-27 04:00:00
162,19.1,97.0,2018-06-27 05:00:00
417,19.2,97.0,2018-06-27 06:00:00
1084,19.3,98.0,2018-06-27 07:00:00
1995,19.7,97.0,2018-06-27 08:00:00
1238,20.0,96.0,2018-06-27 09:00:00
862,21.4,85.0,2018-06-27 10:00:00
1015,23.4,73.0,2018-06-27 11:00:00
1145,24.1,73.0,2018-06-27 12:00:00
1234,24.9,69.0,2018-06-27 13:00:00
1243,24.7,72.0,2018-06-27 14:00:00
1362,25.5,68.0,2018-06-27 15:00:00
1618,25.0,74.0,2018-06-27 16:00:00
2115,25.1,70.0,2018-06-27 17:00:00
3172,25.0,69.0,2018-06-27 18:00:00
2487,24.9,70.0,2018-06-27 19:00:00
2274,24.2,72.0,2018-06-27 20:00:00
2200,23.3,71.0,2018-06-27 21:00:00
1959,22.7,77.0,2018-06-27 22:00:00
980,22.3,83.0,2018-06-27 23:00:00
561,22.2,84.0,2018-06-28 00:00:00
1068,22.2,84.0,2018-06-28 01:00:00
652,22.4,84.0,2018-06-28 02:00:00
344,22.4,86.0,2018-06-28 03:00:00
233,22.3,88.0,2018-06-28 04:00:00
266,22.1,93.0,2018-06-28 05:00:00
594,22.0,90.0,2018-06-28 06:00:00
1391,22.7,81.0,2018-06-28 07:00:00
2288,24.2,73.0,2018-06-28 08:00:00
1246,24.8,75.0,2018-06-28 09:00:00
826,25.3,70.0,2018-06-28 10:00:00
938,26.5,64.0,2018-06-28 11:00:00
1158,27.0,68.0,2018-06-28 12:00:00
1040,27.2,68.0,2018-06-28 13:00:00
1030,27.1,72.0,2018-06-28 14:00:00
1209,26.4,76.0,2018-06-28 15:00:00
766,25.2,81.0,2018-06-28 16:00:00
65,22.2,92.0,2018-06-28 17:00:00
596,20.6,97.0,2018-06-28 18:00:00
944,20.9,97.0,2018-06-28 19:00:00
1039,21.0,96.0,2018-06-28 20:00:00
1223,21.3,94.0,2018-06-28 21:00:00
1239,21.6,94.0,2018-06-28 22:00:00
931,21.7,96.0,2018-06-28 23:00:00
470,21.9,95.0,2018-06-29 00:00:00
460,22.0,96.0,2018-06-29 01:00:00
345,22.2,96.0,2018-06-29 02:00:00
227,22.3,96.0,2018-06-29 03:00:00
123,22.3,96.0,2018-06-29 04:00:00
133,22.1,97.0,2018-06-29 05:00:00
308,21.9,97.0,2018-06-29 06:00:00
883,22.0,97.0,2018-06-29 07:00:00
2028,22.2,95.0,2018-06-29 08:00:00
1195,22.9,86.0,2018-06-29 09:00:00
913,24.4,76.0,2018-06-29 10:00:00
956,24.8,74.0,2018-06-29 11:00:00
1168,26.1,67.0,2018-06-29 12:00:00
1117,26.8,65.0,2018-06-29 13:00:00
1175,27.8,57.0,2018-06-29 14:00:00
1209,28.4,63.0,2018-06-29 15:00:00
1554,29.0,57.0,2018-06-29 16:00:00
2099,28.5,60.0,2018-06-29 17:00:00
3113,28.1,60.0,2018-06-29 18:00:00
2602,27.1,64.0,2018-06-29 19:00:00
2339,26.2,70.0,2018-06-29 20:00:00
2225,25.2,75.0,2018-06-29 21:00:00
2103,24.2,80.0,2018-06-29 22:00:00
1552,23.5,83.0,2018-06-29 23:00:00
1275,23.0,84.0,2018-06-30 00:00:00
1070,22.6,85.0,2018-06-30 01:00:00
859,22.2,88.0,2018-06-30 02:00:00
625,21.9,88.0,2018-06-30 03:00:00
382,21.7,93.0,2018-06-30 04:00:00
247,21.7,88.0,2018-06-30 05:00:00
310,22.1,85.0,2018-06-30 06:00:00
468,22.5,86.0,2018-06-30 07:00:00
825,23.4,81.0,2018-06-30 08:00:00
862,24.2,81.0,2018-06-30 09:00:00
933,25.1,73.0,2018-06-30 10:00:00
871,26.4,71.0,2018-06-30 11:00:00
858,25.2,94.0,2018-06-30 12:00:00
1144,25.6,87.0,2018-06-30 13:00:00
1235,27.5,69.0,2018-06-30 14:00:00
1311,27.8,71.0,2018-06-30 15:00:00
1317,27.9,69.0,2018-06-30 16:00:00
1291,27.4,75.0,2018-06-30 17:00:00
306,27.5,79.0,2018-06-30 18:00:00
481,24.3,95.0,2018-06-30 19:00:00
778,24.2,88.0,2018-06-30 20:00:00
1005,23.9,84.0,2018-06-30 21:00:00
1107,23.4,88.0,2018-06-30 22:00:00
919,22.9,92.0,2018-06-30 23:00:00
865,22.6,88.0,2018-07-01 00:00:00
740,22.7,87.0,2018-07-01 01:00:00
586,22.7,87.0,2018-07-01 02:00:00
368,22.7,86.0,2018-07-01 03:00:00
211,22.7,85.0,2018-07-01 04:00:00
54,22.6,86.0,2018-07-01 05:00:00
60,22.3,93.0,2018-07-01 06:00:00
25,22.1,89.0,2018-07-01 07:00:00
20,22.1,93.0,2018-07-01 08:00:00
9,22.1,94.0,2018-07-01 09:00:00
13,21.6,97.0,2018-07-01 10:00:00
11,21.2,97.0,2018-07-01 11:00:00
9,21.1,97.0,2018-07-01 12:00:00
30,21.2,97.0,2018-07-01 13:00:00
14,21.5,97.0,2018-07-01 14:00:00
51,21.8,97.0,2018-07-01 15:00:00
41,22.2,97.0,2018-07-01 16:00:00
25,22.4,96.0,2018-07-01 17:00:00
17,22.2,96.0,2018-07-01 18:00:00
18,21.9,96.0,2018-07-01 19:00:00
16,21.9,97.0,2018-07-01 20:00:00
17,21.8,97.0,2018-07-01 21:00:00
16,21.7,97.0,2018-07-01 22:00:00
15,21.5,97.0,2018-07-01 23:00:00
26,21.4,97.0,2018-07-02 00:00:00
28,21.3,97.0,2018-07-02 01:00:00
17,21.2,97.0,2018-07-02 02:00:00
23,21.1,96.0,2018-07-02 03:00:00
58,20.8,97.0,2018-07-02 04:00:00
28,20.7,97.0,2018-07-02 05:00:00
40,20.7,97.0,2018-07-02 06:00:00
126,20.7,97.0,2018-07-02 07:00:00
104,20.8,96.0,2018-07-02 08:00:00
128,21.0,97.0,2018-07-02 09:00:00
27,21.4,97.0,2018-07-02 10:00:00
153,21.7,97.0,2018-07-02 11:00:00
218,22.4,97.0,2018-07-02 12:00:00
304,22.6,97.0,2018-07-02 13:00:00
381,23.3,96.0,2018-07-02 14:00:00
619,24.2,93.0,2018-07-02 15:00:00
839,25.2,87.0,2018-07-02 16:00:00
861,25.3,87.0,2018-07-02 17:00:00
832,24.9,87.0,2018-07-02 18:00:00
44,24.1,93.0,2018-07-02 19:00:00
61,23.5,97.0,2018-07-02 20:00:00
72,23.4,98.0,2018-07-02 21:00:00
83,23.4,98.0,2018-07-02 22:00:00
168,23.4,98.0,2018-07-02 23:00:00
349,23.2,98.0,2018-07-03 00:00:00
407,23.1,98.0,2018-07-03 01:00:00
354,23.0,98.0,2018-07-03 02:00:00
233,22.8,98.0,2018-07-03 03:00:00
149,22.7,97.0,2018-07-03 04:00:00
224,22.6,97.0,2018-07-03 05:00:00
600,22.6,95.0,2018-07-03 06:00:00
1308,23.5,86.0,2018-07-03 07:00:00
2135,24.3,83.0,2018-07-03 08:00:00
1156,25.7,76.0,2018-07-03 09:00:00
818,27.6,71.0,2018-07-03 10:00:00
906,29.2,66.0,2018-07-03 11:00:00
944,30.1,64.0,2018-07-03 12:00:00
994,31.2,54.0,2018-07-03 13:00:00
1001,31.0,56.0,2018-07-03 14:00:00
1069,32.0,54.0,2018-07-03 15:00:00
1325,31.3,52.0,2018-07-03 16:00:00
1783,32.4,50.0,2018-07-03 17:00:00
2965,32.2,57.0,2018-07-03 18:00:00
2598,30.4,62.0,2018-07-03 19:00:00
2398,28.8,72.0,2018-07-03 20:00:00
2264,27.8,72.0,2018-07-03 21:00:00
1948,26.9,78.0,2018-07-03 22:00:00
1365,26.4,78.0,2018-07-03 23:00:00
971,25.9,79.0,2018-07-04 00:00:00
796,25.4,79.0,2018-07-04 01:00:00
555,25.1,82.0,2018-07-04 02:00:00
372,24.9,83.0,2018-07-04 03:00:00
234,24.7,82.0,2018-07-04 04:00:00
316,24.2,86.0,2018-07-04 05:00:00
747,24.0,84.0,2018-07-04 06:00:00
1450,24.6,78.0,2018-07-04 07:00:00
2215,26.4,64.0,2018-07-04 08:00:00
1191,27.4,68.0,2018-07-04 09:00:00
831,28.5,65.0,2018-07-04 10:00:00
941,30.0,60.0,2018-07-04 11:00:00
1021,30.5,58.0,2018-07-04 12:00:00
1007,31.0,60.0,2018-07-04 13:00:00
1005,31.3,58.0,2018-07-04 14:00:00
1038,31.1,57.0,2018-07-04 15:00:00
1306,31.6,57.0,2018-07-04 16:00:00
1856,31.2,56.0,2018-07-04 17:00:00
3080,30.0,60.0,2018-07-04 18:00:00
2637,28.2,64.0,2018-07-04 19:00:00
2415,27.1,67.0,2018-07-04 20:00:00
2274,26.2,70.0,2018-07-04 21:00:00
2091,25.1,73.0,2018-07-04 22:00:00
1432,24.7,74.0,2018-07-04 23:00:00
1078,24.2,77.0,2018-07-05 00:00:00
846,23.9,79.0,2018-07-05 01:00:00
568,23.6,80.0,2018-07-05 02:00:00
376,23.5,81.0,2018-07-05 03:00:00
267,23.5,80.0,2018-07-05 04:00:00
326,23.5,80.0,2018-07-05 05:00:00
438,23.5,80.0,2018-07-05 06:00:00
828,23.5,90.0,2018-07-05 07:00:00
1836,23.6,93.0,2018-07-05 08:00:00
1112,24.2,84.0,2018-07-05 09:00:00
827,25.6,75.0,2018-07-05 10:00:00
890,26.3,71.0,2018-07-05 11:00:00
996,27.0,68.0,2018-07-05 12:00:00
929,28.1,67.0,2018-07-05 13:00:00
933,28.3,67.0,2018-07-05 14:00:00
1011,28.8,66.0,2018-07-05 15:00:00
1105,28.2,71.0,2018-07-05 16:00:00
1381,27.3,76.0,2018-07-05 17:00:00
2594,26.8,71.0,2018-07-05 18:00:00
2309,26.7,69.0,2018-07-05 19:00:00
2122,25.8,68.0,2018-07-05 20:00:00
2063,25.2,67.0,2018-07-05 21:00:00
1941,24.4,67.0,2018-07-05 22:00:00
1406,23.9,66.0,2018-07-05 23:00:00
1075,23.5,65.0,2018-07-06 00:00:00
839,23.1,66.0,2018-07-06 01:00:00
558,22.8,65.0,2018-07-06 02:00:00
403,22.6,66.0,2018-07-06 03:00:00
273,22.6,66.0,2018-07-06 04:00:00
311,22.5,66.0,2018-07-06 05:00:00
723,22.4,65.0,2018-07-06 06:00:00
1449,22.6,63.0,2018-07-06 07:00:00
2273,23.2,60.0,2018-07-06 08:00:00
1318,23.3,61.0,2018-07-06 09:00:00
998,23.7,59.0,2018-07-06 10:00:00
1024,23.9,59.0,2018-07-06 11:00:00
1216,25.7,57.0,2018-07-06 12:00:00
1210,26.2,53.0,2018-07-06 13:00:00
1209,27.0,52.0,2018-07-06 14:00:00
1346,26.9,51.0,2018-07-06 15:00:00
1635,26.6,54.0,2018-07-06 16:00:00
2282,26.6,52.0,2018-07-06 17:00:00
3196,25.9,52.0,2018-07-06 18:00:00
2557,25.0,52.0,2018-07-06 19:00:00
2223,23.8,55.0,2018-07-06 20:00:00
2183,23.1,54.0,2018-07-06 21:00:00
1917,22.5,54.0,2018-07-06 22:00:00
1458,22.0,55.0,2018-07-06 23:00:00
1191,21.5,56.0,2018-07-07 00:00:00
1079,21.1,57.0,2018-07-07 01:00:00
760,20.7,58.0,2018-07-07 02:00:00
545,20.4,59.0,2018-07-07 03:00:00
331,20.0,63.0,2018-07-07 04:00:00
273,19.8,63.0,2018-07-07 05:00:00
396,19.5,61.0,2018-07-07 06:00:00
567,19.6,57.0,2018-07-07 07:00:00
832,21.2,52.0,2018-07-07 08:00:00
1009,22.6,51.0,2018-07-07 09:00:00
1050,24.0,49.0,2018-07-07 10:00:00
1129,25.0,48.0,2018-07-07 11:00:00
1328,26.4,47.0,2018-07-07 12:00:00
1399,27.5,43.0,2018-07-07 13:00:00
1430,28.3,43.0,2018-07-07 14:00:00
1579,28.7,42.0,2018-07-07 15:00:00
1764,28.9,44.0,2018-07-07 16:00:00
2020,28.9,45.0,2018-07-07 17:00:00
2238,27.8,48.0,2018-07-07 18:00:00
2352,26.1,51.0,2018-07-07 19:00:00
2232,24.6,51.0,2018-07-07 20:00:00
2235,23.4,52.0,2018-07-07 21:00:00
1921,22.6,51.0,2018-07-07 22:00:00
1416,21.7,51.0,2018-07-07 23:00:00
1208,20.7,51.0,2018-07-08 00:00:00
946,19.9,52.0,2018-07-08 01:00:00
648,19.3,54.0,2018-07-08 02:00:00
460,18.8,56.0,2018-07-08 03:00:00
277,18.4,57.0,2018-07-08 04:00:00
253,18.1,57.0,2018-07-08 05:00:00
267,17.8,58.0,2018-07-08 06:00:00
410,18.2,54.0,2018-07-08 07:00:00
684,19.1,53.0,2018-07-08 08:00:00
787,20.8,51.0,2018-07-08 09:00:00
867,22.5,48.0,2018-07-08 10:00:00
1053,23.8,47.0,2018-07-08 11:00:00
1237,25.0,46.0,2018-07-08 12:00:00
1442,26.1,45.0,2018-07-08 13:00:00
1517,27.1,41.0,2018-07-08 14:00:00
1693,27.6,37.0,2018-07-08 15:00:00
2070,27.9,39.0,2018-07-08 16:00:00
2266,27.4,44.0,2018-07-08 17:00:00
2351,26.7,48.0,2018-07-08 18:00:00
2272,26.3,51.0,2018-07-08 19:00:00
2348,25.7,53.0,2018-07-08 20:00:00
2055,25.3,55.0,2018-07-08 21:00:00
1717,25.0,57.0,2018-07-08 22:00:00
1252,24.6,60.0,2018-07-08 23:00:00
900,24.2,61.0,2018-07-09 00:00:00
554,23.7,64.0,2018-07-09 01:00:00
387,22.7,63.0,2018-07-09 02:00:00
285,21.9,63.0,2018-07-09 03:00:00
206,21.4,63.0,2018-07-09 04:00:00
301,21.1,64.0,2018-07-09 05:00:00
486,21.0,64.0,2018-07-09 06:00:00
451,20.9,66.0,2018-07-09 07:00:00
670,20.7,73.0,2018-07-09 08:00:00
575,21.1,72.0,2018-07-09 09:00:00
217,21.1,73.0,2018-07-09 10:00:00
186,20.6,82.0,2018-07-09 11:00:00
71,20.7,83.0,2018-07-09 12:00:00
99,20.3,87.0,2018-07-09 13:00:00
110,20.2,89.0,2018-07-09 14:00:00
59,20.3,90.0,2018-07-09 15:00:00
68,20.2,91.0,2018-07-09 16:00:00
104,20.3,93.0,2018-07-09 17:00:00
140,20.3,93.0,2018-07-09 18:00:00
68,20.4,94.0,2018-07-09 19:00:00
48,20.3,95.0,2018-07-09 20:00:00
95,20.3,96.0,2018-07-09 21:00:00
71,20.4,96.0,2018-07-09 22:00:00
40,20.4,96.0,2018-07-09 23:00:00
29,20.4,97.0,2018-07-10 00:00:00
39,20.4,97.0,2018-07-10 01:00:00
84,20.5,98.0,2018-07-10 02:00:00
136,20.6,98.0,2018-07-10 03:00:00
133,20.6,97.0,2018-07-10 04:00:00
174,20.6,97.0,2018-07-10 05:00:00
534,20.7,97.0,2018-07-10 06:00:00
1209,21.1,95.0,2018-07-10 07:00:00
2017,21.7,89.0,2018-07-10 08:00:00
1061,22.3,86.0,2018-07-10 09:00:00
768,22.6,85.0,2018-07-10 10:00:00
909,23.2,82.0,2018-07-10 11:00:00
1035,24.1,80.0,2018-07-10 12:00:00
1074,25.2,77.0,2018-07-10 13:00:00
1142,25.5,77.0,2018-07-10 14:00:00
1169,25.7,77.0,2018-07-10 15:00:00
