defeat,datetime,v021,v087,v088,v089,v114,v115,v116,v117,v118,v120,v121,v157,v222,v223,v224,v249,v250,v251,v252,v253,v255,v256,v292,v360,v361,v362,v387,v388,v389,v390,v391,v393,v394,v430,v494,v495,v496,v521,v522,v523,v524,v525,v527,v528,v571,v572,v573,v574,v575,v576,v577,v578
normal,19/09/2008 17:47:00,1.4074,2.3521,0.9895,1787.8948,0.9554,0.0,730.2048,0.9912,60.4792,0.9805,6.2018,0.0353,0.0404,0.0017,90.6481,0.0354,0.0,113.54799999999999,0.0009,3.1878,0.0031,0.3262,0.012,0.0133,0.0006,30.8008,0.0112,0.0,38.9354,0.0003,0.833,0.0012,0.1034,2.5104,1.7169,0.1705,5.0701,3.7001,0.0,15.5502,0.0885,5.2709,0.3187,5.2599,526.6064,1.9339,10.04,0.3092,3.3601,0.0893,1.9065,15.9889
normal,19/09/2008 18:11:00,1.4052,2.4619999999999997,0.9926,1855.0722,0.9472,0.0,705.8754,0.9579,55.3361,0.9805,6.1812,0.0477,0.1033,0.0009,70.8942,0.0303,0.0,158.9799,0.0071,1.6098,0.0036,0.2873,0.0154,0.0326,0.0003,24.0877,0.0122,0.0,55.4265,0.0022,0.5466,0.0013,0.0898,3.3931,4.1955,0.086,3.8216,3.1976,0.0,22.5224,0.7386,2.9091,0.3702,4.6484,528.0491,1.9226,8.68,0.3804,2.9407,0.1008,1.6438,19.7842
normal,19/09/2008 18:33:00,1.3922,2.4619999999999997,0.9929,1876.1789999999999,0.9235,0.0,692.5674,0.9598,55.0011,0.9648,6.3116,0.0546,0.1033,0.0013,100.51100000000001,0.0182,0.0,69.3732,0.0072,1.6022,0.0152,0.2723,0.0178,0.0326,0.0004,30.6243,0.0053,0.0,19.3901,0.0021,0.5064,0.0047,0.0783,3.9225,4.1955,0.1351,5.3572,1.9749,0.0,10.0168,0.7453,2.9130000000000003,1.5772,4.3137,533.2855,2.0362,6.32,0.2679,2.0635,0.0922,1.1851,13.1553
normal,19/09/2008 19:18:00,1.3912,2.3727,0.988,1879.8625,0.9554,0.0,714.6349,0.9901,61.2828,0.9809,6.1983,0.0342,0.0443,0.0021,136.7562,0.0181,0.0,62.0256,0.0019,4.2339,0.0035,0.2952,0.0104,0.013999999999999999,0.0007,40.8596,0.0067,0.0,17.7643,0.0006,1.229,0.0009,0.0964,2.4583,1.8677,0.2146,7.2748,1.8947,0.0,8.6793,0.1886,6.9087,0.3576,4.7632,533.2855,2.0362,6.32,0.2679,2.0635,0.0922,1.1851,13.1553
normal,19/09/2008 19:29:00,1.3953,2.4116,0.9904,1803.6992,0.9586,0.0,729.4918,0.9906,59.3171,0.9629,6.2005,0.0698,0.0349,0.0007,111.1445,0.0203,0.0,103.0936,0.0012,4.7377,0.0165,0.2623,0.0237,0.0139,0.0003,33.9439,0.0058,0.0,32.5813,0.0004,1.3186,0.0061,0.0902,5.0046,1.4469,0.0731,6.162000000000001,2.12,0.0,14.1323,0.12,7.987,1.7099,4.2303,535.1345,2.1394,5.73,0.3258,2.0931,0.0953,1.0708,15.2286
normal,19/09/2008 20:05:00,1.4187,2.3937,0.9899,1904.1041,0.9631,0.0,760.078,0.9913,58.1265,0.98,6.3777,0.1246,0.0348,0.0015,97.2461,0.009000000000000001,0.0,89.4229,0.0006,1.6795,0.0034,0.2726,0.0343,0.0128,0.0005,30.0595,0.0034,0.0,25.1235,0.0002,0.5107,0.0011,0.0948,8.781,1.4536,0.1525,5.1072,0.9363,0.0,11.765,0.0599,2.8894,0.3432,4.2739,536.4418,2.3416,6.66,0.3509,2.3039,0.1026,1.2415,14.985
normal,19/09/2008 20:07:00,1.3902,2.4219,0.987,1821.2154,0.9634,0.0,755.9234,0.9651,55.2776,0.9618,6.4527,0.045,0.0437,0.0023,155.1107,0.0118,0.0,71.4606,0.0053,1.5975,0.0211,0.2714,0.0142,0.0159,0.0007,53.2417,0.0036,0.0,22.5761,0.0017,0.5219,0.0073,0.0782,3.2334,1.8047,0.237,8.5169,1.2275,0.0,9.4534,0.5506,2.89,2.194,4.2067,529.5955,2.1619,8.0099,0.1878,2.6198,0.0563,1.5125,8.6853
normal,19/09/2008 20:10:00,1.4365,2.4023,0.9883,1884.5764,0.9426,0.0,730.8786,0.9593,58.4451,0.9652,6.2825,0.0468,0.0586,0.0031,191.511,0.0246,0.0,111.5106,0.0052,3.8327,0.0183,0.2682,0.0185,0.0179,0.0012,58.1857,0.006999999999999999,0.0,35.4885,0.0018,1.0547,0.0064,0.0961,3.2601,2.4394,0.3123,10.162,2.6053,0.0,15.2571,0.5415,6.5578,1.8982,4.269,530.5682,2.1417,10.87,0.4214,3.7567,0.1085,2.0487,19.6759
normal,19/09/2008 20:17:00,1.4231,2.417,0.9867,1803.9785,0.9452,0.0,841.6825,0.991,57.5926,0.9672,6.335,0.0379,0.052000000000000005,0.0019,108.1516,0.0243,0.0,155.195,0.0009,2.1368,0.0231,0.5798,0.0116,0.0171,0.0005,35.6511,0.0099,0.0,54.1055,0.0003,0.67,0.0072,0.1908,2.6625,2.1517,0.1912,5.9952,2.5728,0.0,18.4387,0.09300000000000001,3.7102,2.391,9.1528,532.9891,1.7784,7.5,0.2423,2.6046,0.0783,1.4072,13.6214
defeat,19/09/2008 20:19:00,1.4063,2.3782,0.9861,1889.8373,0.96,0.0,778.4773,0.9906,59.2288,0.981,6.3197,0.0251,0.0957,0.0025,139.1111,0.0101,0.0,65.097,0.0007,3.7267,0.0044,0.2294,0.0094,0.0315,0.0012,46.2527,0.0032,0.0,18.272000000000002,0.0002,1.1407,0.0012,0.0952,1.7877,4.0233,0.2557,7.361000000000001,1.0491,0.0,8.3621,0.0721,6.2921,0.4525,3.6293,531.8455,2.2544,8.64,0.2994,3.0979,0.0888,1.6245,13.283
normal,19/09/2008 21:08:00,1.4153,2.3757,0.9833,1778.9854,0.9307,0.0019,771.5681,0.991,58.3383,0.9653,6.462000000000001,0.054000000000000006,0.0931,0.0096,153.5713,0.0305,0.0195,89.9854,0.001,1.4629,0.027000000000000003,0.5551,0.0208,0.03,0.003,56.4421,0.0094,0.0062,28.7846,0.0003,0.4691,0.0097,0.1868,3.8161,3.9187,0.9754,8.6325,3.2746,1000.0,11.6627,0.0981,2.5076,2.7965,8.5904,533.9718,2.5639999999999996,9.28,0.4372,3.1494,0.1479,1.7379,17.0523
defeat,19/09/2008 21:09:00,1.4268,2.4219,0.9905,1781.3233,0.9457,0.0,748.3221,0.9905,59.0407,0.9627,6.4048,0.0567,0.0437,0.0007,82.2528,0.0194,0.0,130.0404,0.0007,3.5784,0.0216,0.5979,0.0194,0.0159,0.0003,25.572,0.0068,0.0,47.6943,0.0002,1.1159,0.0076,0.1985,3.9704,1.8047,0.0686,4.6175,2.0492,0.0,17.3776,0.0713,6.0609,2.2445,9.3354,531.8455,2.2544,8.64,0.2994,3.0979,0.0888,1.6245,13.283
normal,19/09/2008 21:13:00,1.4111,2.4393,0.9906,1866.9647,0.9448,0.0,785.1909,0.9912,58.5202,0.9795,6.4334,0.0455,0.0274,0.0004,108.7435,0.022000000000000002,0.0,39.4409,0.0006,2.504,0.0049,0.3643,0.0163,0.0095,0.0001,38.6548,0.0065,0.0,14.2996,0.0002,0.6778,0.0016,0.1093,3.2258,1.1253,0.0354,5.8246,2.3307,0.0,5.0231,0.0561,4.2789,0.5018,5.662000000000001,532.0973,2.1448,9.6,0.49700000000000005,3.3367,0.1443,1.8042,23.1735
normal,19/09/2008 21:14:00,1.4017,2.3659,0.9673,1846.1424,0.9584,0.0,747.3382,0.9905,59.4241,0.9806,6.3937,0.0378,0.0623,0.0068,108.7806,0.0093,0.0,113.5659,0.0007,4.3997,0.004,0.4391,0.0129,0.0196,0.0027,40.3198,0.0035,0.0,40.5878,0.0002,1.2636,0.0012,0.1425,2.6953,2.6346,0.7057,5.8923,0.9740000000000001,0.0,15.1961,0.0723,7.4038,0.4089,6.8683,534.08,2.1203,10.37,0.3107,3.4939,0.0898,1.9417,14.6551
defeat,19/09/2008 21:59:00,1.4086,2.4174,0.9698,1757.2131,0.9383,0.0,720.9188,0.9632,57.8296,0.9595,6.4833,0.0687,0.0671,0.0027,67.8055,0.0436,0.0,94.4495,0.0032,2.1898,0.0239,0.5814,0.0234,0.0212,0.0009,19.5152,0.0145,0.0,26.6897,0.0011,0.6779,0.0072,0.1934,4.8743,2.7752,0.2806,3.8587,4.6453,0.0,13.1013,0.3345,3.7867,2.4897,8.9679,531.8455,2.2544,8.64,0.2994,3.0979,0.0888,1.6245,13.283
normal,19/09/2008 23:26:00,1.4032,2.4184,0.9696,1764.4354,0.9483,0.0,727.0449,0.9639,59.2122,0.9669,6.4026,0.0368,0.067,0.0049,108.1309,0.0221,0.0,88.6089,0.0223,3.5954,0.0161,0.2656,0.0141,0.0215,0.0017,34.5364,0.0074,0.0,26.9067,0.0065,1.0784,0.0054,0.0893,2.6212,2.7692,0.5049,6.1284,2.3352,0.0,12.1875,2.3111,6.072,1.6622,4.1488,530.9809,2.3259,9.94,0.2182,3.2617,0.0779,1.8719999999999999,9.3821
normal,19/09/2008 23:33:00,1.4151,2.3611,0.9891,1784.8978,0.96,0.0,750.0886,0.9665,56.9935,0.9802,6.3692,0.0287,0.0977,0.0023,143.9138,0.0311,0.0,93.5102,0.0048,4.7491,0.0032,0.3575,0.0109,0.0307,0.0007,43.0546,0.009000000000000001,0.0,27.4322,0.0017,1.3052,0.001,0.1115,2.0281,4.1387,0.2307,8.0629,3.2355,0.0,12.4666,0.4931,8.3327,0.3281,5.6133,532.8227,2.3242,11.76,0.2441,4.0477,0.0697,2.2071,10.5023
normal,20/09/2008 00:18:00,1.4094,2.3913,0.966,1880.2885,0.9606,0.0,773.5931,0.9625,57.2349,0.9639,6.3768,0.0483,0.0646,0.009000000000000001,94.255,0.0078,0.0,42.8577,0.0071,4.886,0.0214,0.2667,0.0183,0.0205,0.003,36.7117,0.0021,0.0,11.8447,0.0023,1.3375,0.0076,0.0887,3.4241,2.7017,0.9295,5.0128,0.8166,0.0,5.5401,0.7365,8.5367,2.2188,4.1822,533.2873,2.3473,10.93,0.2775,3.7154,0.0824,2.0496,11.8225
normal,20/09/2008 00:33:00,1.3912,2.3616,0.9896,1749.7369,0.9552,0.0,763.4517,0.9906,59.7421,0.9682,6.3086,0.0282,0.111,0.0015,222.1101,0.0223,0.0,103.9949,0.0008,4.571000000000001,0.0195,0.2751,0.009000000000000001,0.0326,0.0005,67.2759,0.0084,0.0,27.6364,0.0002,1.2776,0.0061,0.08800000000000001,2.0285,4.7011,0.1469,12.6939,2.33,0.0,13.6217,0.084,7.6512,2.013,4.3599,533.2873,2.3473,10.93,0.2775,3.7154,0.0824,2.0496,11.8225
normal,20/09/2008 03:58:00,1.4128,2.366,0.9671,1806.5493,0.9367,0.0,709.9516,0.9902,61.3327,0.961,6.2939,0.0734,0.0351,0.006999999999999999,161.5891,0.018000000000000002,0.0,147.4797,0.0009,4.6922,0.0168,0.2639,0.0258,0.0133,0.0021,47.567,0.0055,0.0,49.8088,0.0003,1.3166,0.0053,0.0818,5.1955,1.4825,0.7242,8.9446,1.9223,0.0,20.7732,0.0898,7.6505,1.7469999999999999,4.1927,533.2855,2.0362,6.32,0.2679,2.0635,0.0922,1.1851,13.1553
normal,20/09/2008 04:13:00,1.4028,2.4103,0.9871,1781.3522,0.9406,0.0,727.3748,0.9905,58.358999999999995,0.9625,6.492000000000001,0.0673,0.0495,0.0025,111.8672,0.0226,0.0,119.8726,0.0016,3.3994,0.0216,0.3006,0.0286,0.0159,0.0008,35.8283,0.0093,0.0,41.4059,0.0005,1.0499,0.0067,0.0973,4.7946,2.0540000000000003,0.251,6.2799,2.4063,0.0,16.4802,0.165,5.825,2.2392,4.6299,532.0973,2.1448,9.6,0.49700000000000005,3.3367,0.1443,1.8042,23.1735
normal,20/09/2008 04:28:00,1.3903,2.3762,0.9658,1774.8359,0.9595,0.0,762.0218,0.9639,56.7784,0.9728,6.1959,0.0687,0.0793,0.0036,84.3087,0.0172,0.0,93.542,0.0059,4.6881,0.0132,0.2349,0.0274,0.0254,0.0011,26.1395,0.0054,0.0,25.6163,0.002,1.2897,0.0055,0.0769,4.9443,3.3368,0.3746,4.7502,1.7944,0.0,12.2755,0.615,8.2568,1.3584,3.7906,504.9173,2.2656,438.87,2.1967,131.4529,0.5502,86.9192,96.9601
normal,20/09/2008 05:22:00,1.4335,2.4242,0.9922,1797.9569,0.9589,0.0,776.8427,0.9913,57.3289,0.9679,6.2212,0.0397,0.0728,0.0007,126.4701,0.0161,0.0,121.6005,0.0006,1.0904,0.0142,0.1945,0.0128,0.0229,0.0003,52.8659,0.0053,0.0,42.6864,0.0002,0.3749,0.0042,0.0636,2.7709,3.0038,0.0701,7.0341,1.6773,0.0,15.6532,0.0653,1.902,1.4681,3.1261,533.2873,2.3473,10.93,0.2775,3.7154,0.0824,2.0496,11.8225
normal,20/09/2008 05:25:00,1.4193,2.419,0.9639,1668.0622,0.9329999999999999,0.0,802.063,0.9914,57.9415,0.9632,6.3366,0.0463,0.0284,0.0093,156.9957,0.0213,0.0,64.1471,0.0013,2.5027,0.0199,0.249,0.017,0.0117,0.0031,46.2809,0.0068,0.0,23.8882,0.0004,0.6928,0.0069,0.0919,3.2621,1.1726,0.9606,9.4119,2.2778,0.0,7.9978,0.1269,4.3193,2.0678,3.9296,530.5682,2.1417,10.87,0.4214,3.7567,0.1085,2.0487,19.6759
normal,20/09/2008 05:34:00,1.4289,2.3944,0.9893,1754.315,0.9291,0.0,742.9724,0.9907,59.173,0.9618,6.3266,0.0426,0.0846,0.0024,98.6816,0.006,0.0,30.8204,0.0012,4.1048,0.0221,0.4894,0.0148,0.0257,0.0006,30.4937,0.002,0.0,11.4072,0.0004,1.2015,0.0078,0.1647,2.9835,3.5325,0.239,5.6251,0.6441,0.0,4.1483,0.1181,6.937,2.3011,7.7353,533.4773,2.2113,7.28,0.4502,2.2773,0.1271,1.3646,20.3592
normal,20/09/2008 06:08:00,1.4154,2.4586,0.9871,1805.1565,0.9563,0.0,738.1915,0.9603,57.5349,0.9791,6.3182,0.0144,0.0618,0.0023,204.8336,0.0202,0.0,73.6957,0.0082,5.2773,0.0035,0.2482,0.0055,0.0179,0.0007,61.5008,0.006,0.0,25.1894,0.0025,1.4607,0.0011,0.0825,1.0146,2.5155,0.2326,11.3471,2.1147,0.0,9.9833,0.8508,9.1723,0.3534,3.929,531.1709,2.2895,10.44,0.3893,3.6654,0.1067,1.9655,17.0028
normal,20/09/2008 07:21:00,1.3587,2.3633,0.9881,1833.0421,0.951,0.0,710.4253,0.9642,56.2941,0.9627,6.3099,0.0592,0.0729,0.0027,92.0,0.0338,0.0,102.92399999999999,0.0186,2.8954,0.0277,0.565,0.0218,0.0231,0.0008,29.2231,0.0128,0.0,35.6705,0.0053,0.8855,0.009000000000000001,0.1902,4.36,3.0848,0.2711,5.019,3.5499,0.0,14.4877,1.931,5.1434,2.8722,8.9536,533.4773,2.2113,7.28,0.4502,2.2773,0.1271,1.3646,20.3592
normal,20/09/2008 08:14:00,1.4137,2.4126,0.9641,1858.9403,0.948,0.0,781.5384,0.9590000000000001,58.1897,0.9636,6.2941,0.0679,0.07400000000000001,0.0122,123.4944,0.0228,0.0,90.2595,0.0241,3.9001,0.0214,0.5683,0.0261,0.0227,0.0051,49.1998,0.0064,0.0,30.2593,0.0069,1.1898,0.0077,0.1908,4.8066,3.0692,1.266,6.6433,2.4017,0.0,11.5489,2.517,6.7024,2.2229,9.0293,530.9809,2.3259,9.94,0.2182,3.2617,0.0779,1.8719999999999999,9.3821
normal,20/09/2008 10:51:00,1.4109,2.4483,0.9898,1806.1793,0.9509,0.0,641.7353,0.9913,57.583999999999996,0.9695,6.2053,0.0471,0.0287,0.0007,88.4938,0.0184,0.0,127.9752,0.0007,3.7827,0.013999999999999999,0.2497,0.0189,0.0095,0.0003,29.4493,0.0054,0.0,41.0091,0.0002,1.0028,0.0051,0.0869,3.3376,1.171,0.0724,4.8995,1.9312,0.0,19.942,0.0717,6.569,1.4433,4.0248,531.3346,2.2421,8.49,0.3689,2.7936,0.1177,1.5979,16.4543
normal,20/09/2008 11:18:00,1.4042,2.4258,0.9688,1814.9518,0.9298,0.0,720.0551,0.9603,59.7702,0.9794,6.2564,0.045,0.0589,0.0041,64.2338,0.0329,0.0,75.9626,0.0036,2.9102,0.0028,0.4741,0.0126,0.0197,0.0012,17.2157,0.008,0.0,26.6054,0.001,0.8145,0.001,0.1628,3.2039,2.43,0.4255,3.5391,3.5363,0.0,10.5496,0.3743,4.8689,0.2885,7.5783,530.9809,2.3259,9.94,0.2182,3.2617,0.0779,1.8719999999999999,9.3821
normal,20/09/2008 12:20:00,1.4034,2.2802,0.9907,1825.8952,0.9588,0.0,782.7267,0.9913,57.7835,0.9644,6.3212,0.0715,0.0698,0.0009,80.41199999999999,0.0131,0.0,102.9546,0.0006,1.0055,0.0171,0.5102,0.0266,0.0253,0.0003,24.8291,0.0039,0.0,26.4998,0.0002,0.3744,0.0053,0.1743,5.0941,3.063,0.0921,4.404,1.3628,0.0,13.1533,0.0648,1.7401,1.7705,8.0709,530.9809,2.3259,9.94,0.2182,3.2617,0.0779,1.8719999999999999,9.3821
normal,20/09/2008 12:26:00,1.3996,2.4103,0.9872,1937.2993,0.9624,0.0,771.3075,0.9908,58.4119,0.9789,6.2146,0.0654,0.0279,0.0027,168.7511,0.0308,0.0,147.2044,0.0015,3.1647,0.0041,0.19699999999999998,0.0257,0.0116,0.0007,51.7065,0.0111,0.0,40.9591,0.0004,0.9955,0.0015,0.0698,4.6736,1.1555,0.2743,8.7106,3.2031,0.0,19.085,0.1497,5.417999999999999,0.4239,3.1704,532.5954,2.1606,10.59,0.3212,3.4596,0.0944,1.9884,14.8682
normal,20/09/2008 12:27:00,1.4182,2.4184,0.988,1776.6367,0.9342,0.0,733.7798,0.9604,57.3084,0.98,6.2397,0.1392,0.067,0.0019,91.8219,0.0407,0.0,71.6049,0.0222,4.1545,0.0042,0.2591,0.0422,0.0215,0.0006,28.6131,0.0117,0.0,22.4795,0.0062,1.2996,0.0013,0.0819,9.8146,2.7692,0.1884,5.1683,4.3602,0.0,9.7584,2.311,7.2493,0.4272,4.1522,530.3073,2.4103,8.05,0.4025,2.6506,0.11,1.518,16.7005
normal,20/09/2008 12:36:00,1.4044,2.4262,0.9871,1794.9025,0.9556,0.0,708.0301,0.9909,59.1439,0.9654,6.5368,0.0496,0.0438,0.002,91.399,0.0258,0.0,89.6494,0.0008,4.6095,0.0244,0.5566,0.0179,0.0142,0.0006,28.0191,0.0109,0.0,33.6816,0.0002,1.3253,0.0082,0.1891,3.531,1.8046,0.2043,5.0921,2.7028,0.0,12.6618,0.0789,7.7937,2.5227,8.5148,534.9155,1.7591,9.08,0.1849,3.267,0.0609,1.6975,10.5108
normal,20/09/2008 12:57:00,1.3907,2.4393,0.99,1740.5678,0.9696,0.0,683.5583,0.9906,58.2692,0.963,6.3793,0.0417,0.0274,0.0018,99.5107,0.0064,0.0,86.7186,0.0015,3.6612,0.0238,0.5728,0.0154,0.0095,0.0005,30.6092,0.0021,0.0,28.1608,0.0005,1.1179999999999999,0.008,0.1923,3.0014,1.1253,0.1782,5.7171,0.6597,0.0,12.6864,0.1551,6.2832,2.4765,8.979,531.8455,2.2544,8.64,0.2994,3.0979,0.0888,1.6245,13.283
normal,20/09/2008 14:00:00,1.4268,2.3695,0.9874,1751.8155,0.9413,0.0,743.8594,0.9912,57.2919,0.9808,6.2611,0.1116,0.0746,0.002,108.0521,0.0198,0.0,117.5994,0.0007,3.3475,0.0052,0.2444,0.0382,0.0226,0.0009,34.2345,0.0056,0.0,32.7886,0.0003,1.053,0.0018,0.0865,7.8233,3.1485,0.2055,6.167999999999999,2.1036,0.0,15.8094,0.068,5.8429,0.5307,3.9032,530.6746,2.0193,10.8,0.3051,3.8939999999999997,0.086,2.0351,15.1082
normal,20/09/2008 14:06:00,1.3971,2.4356,0.9906,1787.1098,0.9434,0.0,686.2564,0.9904,60.4342,0.9618,6.4393,0.0195,0.0594,0.001,132.5828,0.0251,0.0,162.8923,0.0008,3.6151,0.0215,0.2696,0.0072,0.0195,0.0004,41.7363,0.0088,0.0,45.302,0.0003,1.0887,0.006,0.0831,1.3929,2.4407,0.1022,7.4188,2.6612,0.0,23.7364,0.0837,5.9819,2.2396,4.1861,533.4773,2.2113,7.28,0.4502,2.2773,0.1271,1.3646,20.3592
normal,20/09/2008 14:42:00,1.4069,2.4119,0.9643,1882.9529,0.9543,0.0,758.6616,0.9614,55.0432,0.9799,6.2848,0.0596,0.0729,0.0131,211.9355,0.0232,0.0,194.1279,0.0051,1.6454,0.0046,0.5732,0.0173,0.0234,0.0042,62.5957,0.009000000000000001,0.0,65.3858,0.0016,0.516,0.0015,0.1899,4.2342,3.0215,1.3566,11.2555,2.4329,0.0,25.5882,0.5336,2.9892,0.4658,9.1202,532.8227,2.3242,11.76,0.2441,4.0477,0.0697,2.2071,10.5023
normal,20/09/2008 14:50:00,1.4534,2.373,0.9898,1921.5946,0.9484,0.0,703.4551,0.9909,58.3298,0.9801,6.2719,0.1518,0.0511,0.0012,78.3087,0.022000000000000002,0.0,195.0853,0.0012,3.2979,0.0026,0.5392,0.0511,0.0169,0.0003,28.299,0.0077,0.0,61.7081,0.0004,1.0019,0.0008,0.1746,10.4408,2.1515,0.1171,4.0752,2.3243,0.0,27.7324,0.1208,5.6538,0.2611,8.5975,531.1709,2.2895,10.44,0.3893,3.6654,0.1067,1.9655,17.0028
normal,20/09/2008 14:53:00,1.4119,2.3336,0.9883,1814.1387,0.9318,0.0,749.4877,0.9586,58.0044,0.961,6.4503,0.0759,0.0792,0.0024,129.6946,0.0061,0.0,42.5793,0.0221,4.9823,0.0206,0.2433,0.0247,0.0268,0.0007,47.4751,0.0021,0.0,13.6837,0.0061,1.5149,0.0056,0.0734,5.3787,3.3954,0.239,7.1491,0.6524,0.0,5.6811,2.3023,8.5895,2.1399,3.7715,531.7509,2.3526,8.09,0.2577,2.5445,0.07200000000000001,1.5214,10.9533
normal,20/09/2008 15:02:00,1.4304,2.3775,0.9676,1831.338,0.93,0.0,768.5416,0.9916,57.6476,0.966,6.2123,0.0403,0.0862,0.0089,156.0862,0.011000000000000001,0.0,45.7672,0.0011,1.8897,0.0149,0.41600000000000004,0.013999999999999999,0.0288,0.0032,47.3188,0.0039,0.0,17.5094,0.0003,0.6732,0.0043,0.1376,2.8187,3.6238,0.9209,8.5231,1.1842,0.0,5.9551,0.1095,3.278,1.5468,6.697,530.3073,2.4103,8.05,0.4025,2.6506,0.11,1.518,16.7005
normal,20/09/2008 15:19:00,1.4104,2.3665,0.9904,1823.4133,0.9462,0.0,669.9954,0.9659,57.7433,0.97,6.2452,0.0343,0.0577,0.001,97.6471,0.0277,0.0,154.9318,0.0051,5.487,0.0147,0.1421,0.0111,0.0191,0.0003,31.2577,0.0093,0.0,39.6518,0.0016,1.5162,0.0052,0.0578,2.4333,2.4371,0.1011,5.3552,2.9307,0.0,23.1243,0.5309,9.5024,1.5139,2.2747,504.9173,2.2656,438.87,2.1967,131.4529,0.5502,86.9192,96.9601
normal,20/09/2008 15:37:00,1.412,2.4184,0.987,1822.9996,0.9455,0.0,820.6111,0.9907,57.2868,0.9681,6.3398,0.042,0.067,0.003,230.2627,0.0281,0.0,143.085,0.0018,3.9912,0.016,0.5132,0.0169,0.0215,0.0009,69.6634,0.0117,0.0,47.0857,0.0005,1.2432,0.0059,0.1633,2.9767,2.7692,0.304,12.630999999999998,2.9748,0.0,17.4364,0.1856,6.9670000000000005,1.6485,8.0949,536.3264,2.2421,7.7,0.5593,2.6564,0.1879,1.4357,24.9461
normal,20/09/2008 15:46:00,1.4188,2.3311,0.9657,1728.6171,0.9568,0.0,742.2486,0.9663,56.4374,0.9640000000000001,6.3673,0.0305,0.0966,0.0083,177.6931,0.0085,0.0,85.0959,0.004,4.5562,0.0134,0.3851,0.0116,0.0314,0.0023,53.6952,0.0025,0.0,26.8478,0.0013,1.2285,0.0038,0.1335,2.1469,4.1444,0.855,10.2795,0.8885,0.0,11.4646,0.4189,8.073,1.391,6.0485,531.8455,2.2544,8.64,0.2994,3.0979,0.0888,1.6245,13.283
normal,20/09/2008 16:43:00,1.4222,2.4212,0.9688,1861.3704,0.9401,0.0,749.6808,0.9905,59.7179,0.9809,6.2877,0.0513,0.0701,0.0056,105.5631,0.023,0.0,94.7681,0.0014,3.9502,0.0018,0.5584,0.0181,0.0232,0.0021,34.6468,0.0072,0.0,34.374,0.0004,1.2426,0.0007,0.1846,3.6057,2.8968,0.5779,5.6713,2.4465,0.0,12.6411,0.1424,6.6147,0.187,8.8805,533.3073,2.349,10.19,0.3099,3.577,0.0994,1.9107,13.1943
normal,20/09/2008 16:44:00,1.4088,2.3662,0.9865,1784.4158,0.9388,0.0,813.8892,0.9911,58.9229,0.9616,6.3897,0.0362,0.0778,0.0032,145.9431,0.0165,0.0,47.1739,0.0007,1.7590000000000001,0.0142,0.2461,0.0125,0.0241,0.001,44.5011,0.0047,0.0,14.6518,0.0002,0.5637,0.0048,0.0788,2.5724,3.2877,0.3201,8.1788,1.7586,0.0,5.7961,0.0744,2.9852,1.4818,3.8519,533.4773,2.2113,7.28,0.4502,2.2773,0.1271,1.3646,20.3592
normal,20/09/2008 17:26:00,1.406,2.4036,0.9892,1926.7016,0.9621,0.0,749.7237,0.9911,57.7032,0.9672,6.3515,0.0531,0.0695,0.0017,118.3013,0.0125,0.0,87.5501,0.0006,0.7712,0.0125,0.3882,0.0177,0.0222,0.0006,48.2774,0.0046,0.0,28.1259,0.0002,0.309,0.0042,0.1441,3.7753,2.8899,0.1716,6.1401,1.2947,0.0,11.6777,0.0618,1.3366,1.2974,6.112,531.3346,2.2421,8.49,0.3689,2.7936,0.1177,1.5979,16.4543
normal,20/09/2008 17:29:00,1.393,2.4231,0.9857,1764.1277,0.9359,0.0,816.1701,0.9908,58.6145,0.9618,6.3541,0.0439,0.0627,0.002,77.1781,0.0124,0.0,43.9539,0.001,4.8635,0.0206,0.2955,0.015,0.0188,0.0006,26.8738,0.0041,0.0,12.3445,0.0003,1.3527,0.0061,0.1014,3.1478,2.5879,0.1982,4.3749,1.3297,0.0,5.3854,0.1032,8.2974,2.1379,4.6501,530.9809,2.3259,9.94,0.2182,3.2617,0.0779,1.8719999999999999,9.3821
normal,20/09/2008 18:03:00,1.4101,2.4331,0.9908,1778.4092,0.9394,0.0,724.6724,0.9909,59.0689,0.9654,6.2974,0.0421,0.0724,0.0009,120.541,0.0252,0.0,124.2361,0.0014,2.7829,0.0147,0.4462,0.0159,0.0246,0.0003,41.7005,0.0089,0.0,40.2185,0.0004,0.9299,0.0045,0.1453,2.9871,2.9741,0.0872,6.778,2.6799,0.0,17.1438,0.1368,4.7112,1.5275,7.0854,526.5336,2.6194,9.6,0.2265,3.1446,0.0835,1.8232,8.6457
normal,20/09/2008 18:21:00,1.3891,2.4562,0.9561,1801.5348,0.9477,0.0,751.3749,0.9620000000000001,57.9356,0.9609,6.3785,0.0536,0.0794,0.0714,77.5505,0.0297,0.0,124.3322,0.0288,4.1262,0.0196,0.2532,0.0207,0.0249,0.0218,23.9549,0.0104,0.0,47.0751,0.0086,1.3748,0.0049,0.0864,3.8571,3.2316,7.4658,4.3047,3.1324,0.0,16.5473,2.9973,7.122000000000001,2.0379,3.9702,530.9809,2.3259,9.94,0.2182,3.2617,0.0779,1.8719999999999999,9.3821
