id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
91702,Female,disloyal Customer,29,Business travel,Business,626,1,1,1,1,3,1,3,3,4,2,4,4,4,3,5,9,neutral or dissatisfied
72511,Female,Loyal Customer,54,Business travel,Eco,1121,3,3,3,3,2,4,4,3,3,3,3,4,3,3,0,0,neutral or dissatisfied
51410,Male,Loyal Customer,45,Personal Travel,Eco Plus,86,1,5,1,1,1,1,1,1,3,5,4,3,4,1,0,0,neutral or dissatisfied
33234,Female,disloyal Customer,27,Business travel,Eco Plus,101,3,3,3,3,1,3,1,1,2,1,2,2,4,1,0,0,neutral or dissatisfied
66310,Female,Loyal Customer,51,Business travel,Business,852,1,2,1,1,4,5,5,4,4,5,4,4,4,3,0,0,satisfied
18582,Male,Loyal Customer,50,Business travel,Eco,190,4,5,5,5,4,4,4,4,1,1,4,2,3,4,0,0,neutral or dissatisfied
46352,Female,Loyal Customer,17,Personal Travel,Eco,977,3,3,3,3,2,3,2,2,3,3,2,5,2,2,20,17,neutral or dissatisfied
79425,Male,Loyal Customer,43,Personal Travel,Eco,502,1,4,1,3,4,1,4,4,4,2,5,4,4,4,0,0,neutral or dissatisfied
87697,Male,Loyal Customer,35,Personal Travel,Eco,606,2,5,2,2,3,2,3,3,3,2,4,4,4,3,39,48,neutral or dissatisfied
50049,Female,Loyal Customer,35,Business travel,Eco,337,3,1,1,1,3,3,3,3,3,1,3,4,4,3,34,33,neutral or dissatisfied
9491,Male,Loyal Customer,42,Business travel,Eco,239,2,5,5,5,2,2,2,2,3,5,3,1,4,2,0,0,neutral or dissatisfied
66943,Male,Loyal Customer,41,Business travel,Business,1119,1,1,4,1,4,4,5,5,5,5,5,4,5,3,0,0,satisfied
82689,Female,disloyal Customer,38,Business travel,Eco,632,1,3,2,2,1,2,1,1,2,2,3,4,2,1,5,16,neutral or dissatisfied
117735,Female,Loyal Customer,34,Business travel,Business,3349,1,2,2,2,3,3,3,1,1,1,1,4,1,4,128,115,neutral or dissatisfied
102662,Male,Loyal Customer,37,Business travel,Business,2646,1,1,1,1,5,4,5,5,5,5,5,3,5,3,27,24,satisfied
83558,Female,Loyal Customer,28,Personal Travel,Eco,1865,2,3,2,4,5,2,5,5,4,3,4,1,3,5,51,43,neutral or dissatisfied
54317,Male,Loyal Customer,48,Business travel,Business,1597,1,1,1,1,2,5,4,5,5,4,5,4,5,5,0,0,satisfied
106705,Female,Loyal Customer,16,Personal Travel,Eco,516,1,1,1,3,1,1,3,1,3,3,3,2,4,1,0,0,neutral or dissatisfied
41341,Male,Loyal Customer,16,Personal Travel,Eco,689,1,2,1,2,4,1,4,4,2,2,3,3,2,4,1,0,neutral or dissatisfied
65710,Male,Loyal Customer,56,Business travel,Business,2805,4,4,4,4,5,5,5,5,5,5,5,3,5,5,84,75,satisfied
74694,Male,Loyal Customer,61,Personal Travel,Eco,1235,2,5,2,4,3,2,3,3,3,2,4,5,4,3,0,10,neutral or dissatisfied
82867,Male,disloyal Customer,25,Business travel,Business,594,2,0,2,4,5,2,5,5,4,4,4,3,4,5,19,60,neutral or dissatisfied
50783,Female,Loyal Customer,70,Personal Travel,Eco,209,2,2,2,3,5,3,4,2,2,2,2,3,2,1,0,4,neutral or dissatisfied
119217,Male,Loyal Customer,21,Personal Travel,Eco,331,3,2,2,2,5,2,5,5,2,2,2,3,3,5,12,11,neutral or dissatisfied
38621,Female,Loyal Customer,51,Business travel,Business,2611,2,2,2,2,2,5,5,4,4,4,4,5,4,5,41,20,satisfied
35067,Male,Loyal Customer,39,Business travel,Business,2502,3,4,4,4,5,4,4,3,3,3,3,3,3,3,0,0,neutral or dissatisfied
36685,Female,Loyal Customer,9,Personal Travel,Eco,1185,4,1,4,4,5,4,5,5,1,3,3,4,3,5,0,0,neutral or dissatisfied
7545,Male,Loyal Customer,40,Business travel,Business,2694,1,1,1,1,2,5,5,4,4,4,4,4,4,3,0,0,satisfied
123616,Female,Loyal Customer,49,Business travel,Eco Plus,1773,3,4,4,4,5,3,4,2,2,3,2,3,2,2,0,6,neutral or dissatisfied
32976,Male,Loyal Customer,54,Personal Travel,Eco,101,2,4,2,3,3,2,3,3,5,5,5,3,4,3,0,0,neutral or dissatisfied
33841,Male,Loyal Customer,30,Business travel,Eco,1562,0,0,0,3,4,0,4,4,5,3,5,5,3,4,29,1,satisfied
22331,Female,Loyal Customer,39,Business travel,Business,2329,5,5,5,5,4,5,1,4,4,4,5,2,4,2,0,0,satisfied
127202,Female,Loyal Customer,49,Business travel,Eco Plus,370,2,3,2,3,4,5,3,2,2,2,2,5,2,1,0,0,satisfied
8321,Female,Loyal Customer,70,Personal Travel,Eco Plus,294,2,4,2,1,5,5,4,2,2,2,2,3,2,5,0,0,neutral or dissatisfied
5423,Female,Loyal Customer,35,Personal Travel,Eco Plus,589,2,4,2,2,2,2,2,2,5,2,4,3,4,2,0,0,neutral or dissatisfied
104937,Female,Loyal Customer,56,Business travel,Business,3303,5,5,5,5,2,4,4,5,5,5,5,3,5,3,17,5,satisfied
49789,Female,disloyal Customer,62,Business travel,Eco,86,4,0,5,5,3,5,1,3,1,2,1,1,3,3,67,81,satisfied
27394,Female,Loyal Customer,25,Business travel,Business,1563,4,4,4,4,4,5,4,4,5,3,4,4,3,4,0,0,satisfied
129217,Male,Loyal Customer,53,Personal Travel,Business,1504,2,4,2,2,4,4,4,3,3,2,3,4,3,4,0,0,neutral or dissatisfied
124162,Female,Loyal Customer,27,Business travel,Eco,2133,4,4,4,4,4,4,4,4,2,1,4,4,4,4,0,0,neutral or dissatisfied
85588,Female,disloyal Customer,22,Business travel,Eco,259,1,1,1,2,4,1,4,4,2,4,2,2,3,4,34,27,neutral or dissatisfied
57903,Female,Loyal Customer,66,Business travel,Business,305,3,5,5,5,1,3,3,3,3,3,3,4,3,4,0,0,neutral or dissatisfied
17210,Female,Loyal Customer,66,Personal Travel,Eco Plus,487,3,2,3,3,3,4,4,4,4,3,4,3,4,4,0,2,neutral or dissatisfied
88058,Female,Loyal Customer,57,Business travel,Business,2099,5,5,5,5,2,5,4,4,4,4,4,5,4,4,0,0,satisfied
58086,Female,Loyal Customer,25,Business travel,Business,3104,2,2,2,2,2,2,2,2,1,2,3,3,3,2,105,100,neutral or dissatisfied
17220,Male,Loyal Customer,18,Personal Travel,Business,872,5,5,4,1,4,4,4,4,3,3,4,2,1,4,0,0,satisfied
86697,Male,Loyal Customer,52,Business travel,Business,1747,1,1,1,1,5,4,4,5,5,5,5,3,5,3,0,4,satisfied
29977,Female,disloyal Customer,44,Business travel,Eco,95,1,1,1,3,5,1,5,5,4,5,4,4,3,5,0,0,neutral or dissatisfied
66569,Male,Loyal Customer,45,Business travel,Business,624,5,5,5,5,5,5,5,3,3,3,3,3,3,5,0,0,satisfied
83438,Male,Loyal Customer,71,Business travel,Eco Plus,632,1,5,5,5,1,1,1,1,3,1,3,1,3,1,73,89,neutral or dissatisfied
55613,Male,Loyal Customer,68,Personal Travel,Eco,404,4,5,4,5,5,4,5,5,3,5,5,4,4,5,0,0,neutral or dissatisfied
18893,Male,disloyal Customer,38,Business travel,Eco,151,1,2,1,3,2,1,2,2,3,5,4,2,3,2,0,0,neutral or dissatisfied
47966,Male,Loyal Customer,16,Personal Travel,Eco,451,1,5,1,1,5,1,4,5,3,2,5,2,1,5,0,0,neutral or dissatisfied
93052,Female,Loyal Customer,57,Business travel,Business,2195,0,0,0,5,2,5,4,4,4,2,2,3,4,4,0,0,satisfied
56926,Female,disloyal Customer,18,Business travel,Business,733,0,0,0,3,0,4,4,3,2,5,5,4,3,4,4,0,satisfied
69257,Female,Loyal Customer,59,Business travel,Business,733,5,5,5,5,3,4,5,5,5,5,5,3,5,4,48,49,satisfied
34449,Male,Loyal Customer,76,Business travel,Business,228,1,1,1,1,2,4,3,1,1,1,1,1,1,4,0,13,neutral or dissatisfied
97510,Male,Loyal Customer,22,Business travel,Business,1750,5,5,3,5,5,5,5,5,4,3,4,5,4,5,0,0,satisfied
28818,Female,Loyal Customer,46,Business travel,Business,2447,4,4,2,4,2,1,3,5,5,5,5,1,5,2,0,0,satisfied
89805,Female,disloyal Customer,17,Business travel,Eco,1089,3,4,4,1,3,4,3,3,3,3,4,3,5,3,0,0,neutral or dissatisfied
37754,Male,Loyal Customer,46,Business travel,Eco Plus,1069,4,4,2,4,3,4,3,3,2,4,3,2,5,3,117,125,satisfied
3024,Female,Loyal Customer,18,Personal Travel,Eco,922,1,5,1,1,2,1,5,2,4,4,4,3,5,2,0,6,neutral or dissatisfied
121173,Female,Loyal Customer,28,Personal Travel,Eco,2370,4,5,4,3,3,4,3,3,5,4,4,5,4,3,3,,satisfied
12171,Female,Loyal Customer,37,Business travel,Business,1075,5,5,5,5,1,1,1,4,4,4,4,2,4,4,3,0,satisfied
114682,Female,Loyal Customer,43,Business travel,Business,3527,5,5,5,5,4,5,5,4,4,4,4,3,4,3,0,0,satisfied
66576,Female,disloyal Customer,25,Business travel,Business,624,2,5,2,4,5,2,5,5,5,5,4,5,5,5,0,0,neutral or dissatisfied
44773,Male,Loyal Customer,31,Business travel,Business,1820,2,2,2,2,2,2,2,2,3,3,3,1,3,2,0,1,neutral or dissatisfied
74985,Female,Loyal Customer,62,Personal Travel,Eco,2475,3,4,3,2,2,3,4,5,5,3,5,5,5,4,0,0,neutral or dissatisfied
48993,Male,Loyal Customer,55,Business travel,Eco,199,5,3,3,3,5,5,5,5,1,4,3,4,5,5,40,40,satisfied
33170,Female,Loyal Customer,35,Personal Travel,Eco,102,2,5,0,4,2,0,2,2,4,3,5,5,4,2,0,0,neutral or dissatisfied
93202,Female,Loyal Customer,39,Business travel,Business,3026,1,1,1,1,3,5,5,5,5,5,5,4,5,4,7,0,satisfied
94094,Female,Loyal Customer,65,Personal Travel,Business,562,3,4,2,5,5,4,4,5,5,2,5,5,5,4,72,66,neutral or dissatisfied
66938,Male,Loyal Customer,21,Business travel,Business,3874,2,2,5,2,4,4,4,4,4,4,4,3,4,4,24,20,satisfied
70061,Female,disloyal Customer,36,Business travel,Business,550,2,2,2,1,1,2,1,1,4,4,4,4,4,1,0,2,neutral or dissatisfied
45500,Female,Loyal Customer,20,Personal Travel,Eco,522,4,5,4,3,1,4,1,1,4,4,5,4,5,1,0,0,neutral or dissatisfied
120551,Male,Loyal Customer,28,Business travel,Business,2176,3,4,4,4,3,3,3,3,3,5,2,3,4,3,0,15,neutral or dissatisfied
111227,Female,Loyal Customer,11,Personal Travel,Eco,1703,2,2,2,4,2,2,2,2,1,2,3,2,4,2,0,0,neutral or dissatisfied
22277,Male,disloyal Customer,24,Business travel,Eco,83,3,0,3,4,5,3,2,5,5,4,3,5,3,5,0,0,neutral or dissatisfied
118110,Female,Loyal Customer,50,Personal Travel,Eco,1999,1,5,1,2,3,5,5,5,5,1,5,4,5,5,26,19,neutral or dissatisfied
127726,Female,Loyal Customer,47,Business travel,Business,255,2,2,2,2,5,4,5,4,4,4,4,4,4,4,6,12,satisfied
83378,Female,Loyal Customer,60,Personal Travel,Eco,1124,3,4,3,2,5,1,5,4,4,3,4,2,4,2,0,0,neutral or dissatisfied
116396,Male,Loyal Customer,34,Personal Travel,Eco,390,4,5,4,2,4,4,1,4,3,3,5,5,4,4,0,0,neutral or dissatisfied
27570,Female,Loyal Customer,45,Personal Travel,Eco,679,4,1,4,4,3,3,4,3,3,4,5,3,3,3,0,0,neutral or dissatisfied
17553,Female,Loyal Customer,13,Personal Travel,Eco,1045,3,5,3,3,2,3,5,2,3,4,5,3,5,2,84,75,neutral or dissatisfied
52933,Female,Loyal Customer,57,Personal Travel,Eco,679,4,5,4,4,5,5,4,4,4,4,4,5,4,5,1,24,neutral or dissatisfied
69236,Female,Loyal Customer,51,Business travel,Business,2013,3,2,2,2,2,3,3,3,3,3,3,3,3,4,0,0,neutral or dissatisfied
5589,Female,Loyal Customer,60,Business travel,Business,3215,5,1,5,5,2,5,4,4,4,4,4,4,4,5,0,0,satisfied
116397,Male,Loyal Customer,22,Personal Travel,Eco,296,2,5,4,2,2,4,3,2,1,1,3,2,4,2,0,0,neutral or dissatisfied
86060,Female,Loyal Customer,50,Business travel,Business,1913,3,3,2,3,2,5,4,4,4,4,4,3,4,5,0,14,satisfied
44742,Female,Loyal Customer,28,Personal Travel,Eco Plus,67,2,3,2,3,4,2,4,4,1,5,4,3,4,4,0,0,neutral or dissatisfied
10421,Male,Loyal Customer,59,Business travel,Business,2323,3,3,3,3,3,4,4,5,5,5,5,3,5,4,0,0,satisfied
71475,Female,Loyal Customer,33,Business travel,Business,2867,3,4,4,4,3,3,4,3,3,3,3,1,3,2,0,0,neutral or dissatisfied
123112,Female,disloyal Customer,26,Business travel,Business,631,3,0,3,3,2,3,2,2,5,3,4,5,4,2,0,0,neutral or dissatisfied
117112,Male,Loyal Customer,46,Business travel,Eco,247,2,1,1,1,2,2,2,2,1,3,4,3,3,2,48,30,neutral or dissatisfied
83221,Female,Loyal Customer,57,Business travel,Business,2079,3,3,3,3,4,4,5,5,5,4,5,4,5,4,0,0,satisfied
110727,Male,Loyal Customer,27,Business travel,Business,2648,2,1,2,2,4,4,4,4,4,2,5,3,5,4,15,18,satisfied
105060,Male,Loyal Customer,33,Personal Travel,Eco Plus,361,1,5,1,4,3,1,5,3,4,3,4,4,4,3,0,0,neutral or dissatisfied
77494,Male,disloyal Customer,37,Business travel,Eco,687,4,4,4,3,5,4,5,5,4,2,5,4,1,5,0,0,neutral or dissatisfied
122293,Male,Loyal Customer,39,Personal Travel,Eco,546,3,4,3,4,1,3,1,1,3,2,2,5,3,1,5,2,neutral or dissatisfied
5198,Female,Loyal Customer,51,Business travel,Business,3061,4,4,4,4,5,5,4,5,5,5,5,5,5,4,40,46,satisfied
119912,Female,disloyal Customer,60,Business travel,Business,1009,3,3,3,2,2,3,2,2,3,4,4,5,4,2,0,20,neutral or dissatisfied
9745,Male,Loyal Customer,39,Business travel,Business,3706,1,1,1,1,5,3,4,4,4,4,4,2,4,4,1,0,satisfied
10403,Male,Loyal Customer,43,Business travel,Business,3146,0,0,0,1,2,5,4,5,5,5,5,3,5,4,0,0,satisfied
60068,Female,disloyal Customer,24,Business travel,Eco,1050,3,3,3,4,2,3,2,2,3,1,4,2,3,2,21,46,neutral or dissatisfied
129629,Female,disloyal Customer,22,Business travel,Business,337,0,0,0,1,2,0,2,2,5,5,4,4,4,2,0,0,satisfied
15115,Female,disloyal Customer,31,Business travel,Eco,1042,3,4,4,5,4,4,4,4,1,5,2,1,4,4,0,0,neutral or dissatisfied
56655,Male,disloyal Customer,37,Business travel,Eco,623,2,2,3,4,3,3,3,3,2,5,4,1,4,3,30,13,neutral or dissatisfied
17656,Female,Loyal Customer,53,Business travel,Eco,608,5,5,5,5,4,4,4,5,5,5,5,2,5,1,0,0,satisfied
43515,Male,Loyal Customer,30,Personal Travel,Eco,752,3,4,4,3,4,4,4,4,5,3,4,5,4,4,0,4,neutral or dissatisfied
103686,Female,disloyal Customer,49,Business travel,Eco,251,4,1,4,3,4,4,4,4,2,5,3,4,2,4,0,0,neutral or dissatisfied
100261,Male,Loyal Customer,36,Business travel,Business,1011,3,3,3,3,3,5,5,4,4,5,4,5,4,4,11,0,satisfied
2566,Female,Loyal Customer,52,Business travel,Business,227,2,5,5,5,4,2,3,2,2,3,2,4,2,1,0,5,neutral or dissatisfied
36954,Female,disloyal Customer,38,Business travel,Business,359,1,1,1,2,4,1,4,4,5,3,4,3,5,4,0,0,neutral or dissatisfied
85887,Female,Loyal Customer,9,Personal Travel,Eco,2172,1,4,1,3,1,1,1,1,5,4,3,3,4,1,7,18,neutral or dissatisfied
112790,Male,Loyal Customer,53,Business travel,Business,715,1,1,2,1,4,5,5,4,4,4,4,3,4,3,5,8,satisfied
48562,Female,Loyal Customer,34,Personal Travel,Eco,776,3,4,3,2,1,3,1,1,3,4,5,3,4,1,8,14,neutral or dissatisfied
29431,Female,Loyal Customer,59,Business travel,Business,2149,3,3,3,3,3,5,1,4,4,4,4,2,4,3,0,0,satisfied
76375,Female,Loyal Customer,30,Business travel,Business,1817,4,2,2,2,4,4,4,4,3,5,4,2,4,4,0,14,neutral or dissatisfied
7348,Male,Loyal Customer,58,Business travel,Business,464,3,3,3,3,4,5,5,4,4,4,4,4,4,3,19,29,satisfied
102585,Female,disloyal Customer,22,Business travel,Eco,414,2,0,2,5,1,2,1,1,5,4,4,3,5,1,9,0,neutral or dissatisfied
120820,Female,Loyal Customer,38,Personal Travel,Eco,666,5,0,5,4,3,5,3,3,4,3,5,5,5,3,0,0,satisfied
30570,Female,Loyal Customer,46,Business travel,Business,3828,5,5,5,5,4,3,3,4,4,4,4,5,4,4,8,5,satisfied
129632,Male,Loyal Customer,46,Business travel,Business,2358,1,1,1,1,3,5,5,4,4,4,4,4,4,4,0,0,satisfied
111435,Male,Loyal Customer,58,Business travel,Business,1953,3,5,3,3,4,5,4,3,3,3,3,5,3,5,0,0,satisfied
99051,Male,Loyal Customer,44,Business travel,Business,1663,1,1,1,1,3,4,4,4,4,4,4,5,4,4,0,1,satisfied
91089,Male,Loyal Customer,11,Personal Travel,Eco,515,2,4,2,5,1,2,1,1,4,3,4,3,4,1,9,14,neutral or dissatisfied
9218,Female,Loyal Customer,52,Business travel,Business,3094,2,1,5,1,5,4,4,2,2,3,2,2,2,1,0,0,neutral or dissatisfied
44142,Female,Loyal Customer,56,Personal Travel,Eco,207,1,4,0,2,5,1,3,4,4,0,4,2,4,3,0,10,neutral or dissatisfied
8662,Male,disloyal Customer,32,Business travel,Business,227,4,4,4,4,2,4,2,2,3,3,5,5,4,2,7,18,neutral or dissatisfied
77313,Male,disloyal Customer,23,Business travel,Business,590,5,0,5,3,4,5,4,4,4,4,4,4,4,4,0,2,satisfied
24091,Male,Loyal Customer,41,Business travel,Business,554,5,5,5,5,5,4,5,4,4,4,4,4,4,5,27,9,satisfied
129799,Female,Loyal Customer,25,Personal Travel,Eco,308,3,5,3,2,2,3,2,2,3,5,4,3,5,2,49,42,neutral or dissatisfied
8907,Male,Loyal Customer,46,Business travel,Business,510,5,5,5,5,3,5,4,4,4,4,4,5,4,3,0,0,satisfied
60755,Male,Loyal Customer,27,Business travel,Business,3848,2,3,3,3,2,2,2,2,1,4,3,4,3,2,20,8,neutral or dissatisfied
7475,Female,Loyal Customer,60,Business travel,Business,3587,1,1,1,1,3,4,5,5,5,5,5,4,5,5,18,19,satisfied
13904,Female,Loyal Customer,44,Business travel,Eco,192,2,4,5,5,4,1,1,1,1,2,1,5,1,1,23,13,satisfied
24207,Male,disloyal Customer,18,Business travel,Eco,302,2,1,2,4,1,2,1,1,1,5,3,3,3,1,0,0,neutral or dissatisfied
127387,Female,disloyal Customer,26,Business travel,Business,868,4,4,4,4,3,4,3,3,5,2,5,5,5,3,0,6,neutral or dissatisfied
32102,Male,disloyal Customer,25,Business travel,Business,216,3,0,3,3,2,3,2,2,1,2,5,1,5,2,4,0,neutral or dissatisfied
60923,Male,disloyal Customer,22,Business travel,Eco,888,1,1,1,1,3,1,3,3,3,2,5,4,5,3,0,0,neutral or dissatisfied
74301,Female,disloyal Customer,25,Business travel,Eco Plus,811,1,5,1,2,5,1,4,5,2,2,5,1,4,5,0,0,neutral or dissatisfied
123959,Female,Loyal Customer,53,Business travel,Business,1724,2,2,2,2,4,2,3,4,4,4,2,3,4,1,0,0,neutral or dissatisfied
17522,Female,Loyal Customer,59,Personal Travel,Eco,341,3,1,3,2,1,1,1,5,5,3,5,2,5,1,0,0,neutral or dissatisfied
12026,Male,Loyal Customer,44,Business travel,Eco,351,5,2,2,2,5,5,5,5,3,3,3,4,2,5,0,0,satisfied
119692,Female,Loyal Customer,43,Business travel,Business,1430,5,5,5,5,4,5,4,3,3,4,3,3,3,5,106,119,satisfied
14064,Male,Loyal Customer,37,Personal Travel,Eco Plus,319,3,4,3,3,1,3,1,1,1,4,4,4,2,1,0,0,neutral or dissatisfied
45126,Male,Loyal Customer,62,Personal Travel,Eco,157,1,3,1,3,3,1,3,3,4,1,3,2,4,3,0,54,neutral or dissatisfied
36410,Male,disloyal Customer,45,Business travel,Eco,369,4,0,4,4,1,4,5,1,3,5,4,2,1,1,0,0,neutral or dissatisfied
77677,Male,disloyal Customer,26,Business travel,Business,689,1,1,1,3,5,1,5,5,5,5,5,3,4,5,0,0,neutral or dissatisfied
93080,Male,disloyal Customer,28,Business travel,Business,860,4,4,4,4,2,4,2,2,3,4,5,5,4,2,62,54,neutral or dissatisfied
29286,Female,disloyal Customer,24,Business travel,Eco,933,1,1,1,3,1,1,1,1,1,1,2,4,2,1,0,10,neutral or dissatisfied
28414,Female,Loyal Customer,26,Personal Travel,Business,1399,4,2,4,4,4,4,5,4,1,2,4,4,4,4,0,0,neutral or dissatisfied
21840,Male,Loyal Customer,63,Business travel,Business,448,2,2,2,2,5,4,5,4,4,5,4,3,4,4,15,8,satisfied
42486,Female,disloyal Customer,26,Business travel,Eco,693,3,3,3,3,3,3,3,3,5,5,1,1,1,3,0,0,neutral or dissatisfied
49355,Male,Loyal Customer,41,Business travel,Business,3306,5,5,5,5,1,5,4,5,5,5,5,2,5,2,28,24,satisfied
46728,Female,Loyal Customer,17,Personal Travel,Eco,125,3,2,0,4,5,0,5,5,4,4,3,3,3,5,0,0,neutral or dissatisfied
34516,Female,Loyal Customer,36,Personal Travel,Eco,1521,2,2,2,3,5,2,5,5,3,4,3,3,3,5,0,4,neutral or dissatisfied
7236,Female,Loyal Customer,30,Business travel,Business,2237,2,2,3,2,4,4,3,4,1,3,3,5,4,4,0,0,satisfied
85813,Female,Loyal Customer,27,Personal Travel,Eco,666,2,0,2,1,3,2,3,3,3,5,4,5,4,3,1,5,neutral or dissatisfied
76379,Female,Loyal Customer,65,Business travel,Business,931,4,5,5,5,1,3,4,4,4,4,4,4,4,3,0,1,neutral or dissatisfied
35230,Female,disloyal Customer,23,Business travel,Eco,1056,3,3,3,4,4,3,4,4,3,3,1,1,4,4,0,0,neutral or dissatisfied
127167,Male,Loyal Customer,10,Personal Travel,Eco,325,3,3,3,5,3,3,3,3,2,3,3,2,5,3,0,0,neutral or dissatisfied
56679,Male,Loyal Customer,16,Personal Travel,Eco,937,4,5,4,3,3,4,3,3,5,4,4,5,4,3,2,8,neutral or dissatisfied
54901,Female,Loyal Customer,8,Personal Travel,Eco,862,2,4,2,5,3,2,5,3,3,2,5,4,5,3,0,10,neutral or dissatisfied
30642,Female,disloyal Customer,32,Business travel,Eco,533,2,4,2,3,2,2,4,2,2,1,3,3,4,2,20,24,neutral or dissatisfied
49038,Female,Loyal Customer,56,Business travel,Business,2138,2,2,2,2,4,1,1,3,3,4,3,1,3,1,1,0,satisfied
65666,Female,Loyal Customer,59,Business travel,Business,861,3,3,3,3,2,4,4,5,5,5,5,3,5,3,0,17,satisfied
77986,Male,disloyal Customer,23,Business travel,Eco,332,1,0,1,4,2,1,2,2,4,5,4,4,4,2,0,0,neutral or dissatisfied
69194,Female,Loyal Customer,59,Business travel,Business,3660,0,4,0,1,3,5,5,4,4,4,4,4,4,3,0,0,satisfied
104096,Female,disloyal Customer,38,Business travel,Business,297,3,3,3,4,5,3,5,5,4,5,3,2,4,5,0,2,neutral or dissatisfied
24109,Female,Loyal Customer,37,Business travel,Business,1654,1,5,4,4,2,4,4,1,1,1,1,2,1,1,15,15,neutral or dissatisfied
117444,Male,Loyal Customer,39,Business travel,Eco,1020,3,2,2,2,3,3,3,3,4,5,3,4,4,3,32,17,neutral or dissatisfied
103292,Male,Loyal Customer,46,Business travel,Eco,872,2,1,1,1,3,2,3,3,2,4,4,4,4,3,42,32,neutral or dissatisfied
62028,Male,Loyal Customer,40,Business travel,Business,2475,4,4,4,4,5,5,4,4,4,4,4,5,4,4,1,0,satisfied
117607,Male,Loyal Customer,24,Business travel,Business,2197,2,2,2,2,4,4,4,4,4,3,5,4,4,4,2,0,satisfied
115217,Female,Loyal Customer,37,Business travel,Business,325,4,4,4,4,3,4,5,4,4,4,4,3,4,5,39,37,satisfied
78888,Female,disloyal Customer,21,Business travel,Eco,826,2,2,2,3,3,2,3,3,4,2,5,5,5,3,0,0,neutral or dissatisfied
60946,Male,disloyal Customer,20,Business travel,Eco,888,2,2,2,2,4,2,4,4,2,1,3,3,3,4,0,0,neutral or dissatisfied
74656,Female,Loyal Customer,38,Personal Travel,Eco,1431,3,5,3,3,3,3,5,3,4,3,4,5,4,3,5,0,neutral or dissatisfied
106036,Female,Loyal Customer,19,Personal Travel,Eco Plus,682,2,5,1,2,1,1,1,1,4,2,5,4,4,1,38,24,neutral or dissatisfied
80877,Male,Loyal Customer,49,Personal Travel,Eco,692,2,4,3,1,5,3,5,5,3,2,4,4,4,5,0,6,neutral or dissatisfied
55426,Male,Loyal Customer,58,Business travel,Business,2136,2,1,2,2,4,4,5,2,2,2,2,3,2,3,9,0,satisfied
66392,Female,Loyal Customer,35,Business travel,Business,1562,4,4,4,4,2,5,4,4,4,4,4,4,4,4,12,31,satisfied
31173,Male,Loyal Customer,28,Business travel,Eco Plus,604,2,2,2,2,2,2,2,2,1,5,3,2,3,2,42,42,neutral or dissatisfied
117447,Male,Loyal Customer,47,Business travel,Eco,1107,3,4,4,4,3,3,3,3,4,2,4,2,3,3,0,0,neutral or dissatisfied
62437,Male,Loyal Customer,46,Business travel,Business,1943,2,2,2,2,2,5,4,5,5,5,5,5,5,5,18,12,satisfied
75660,Female,Loyal Customer,40,Personal Travel,Eco,304,2,4,2,3,2,2,2,2,3,4,4,4,4,2,7,5,neutral or dissatisfied
100582,Male,Loyal Customer,46,Business travel,Business,486,4,4,4,4,4,4,4,4,4,4,4,3,4,3,11,18,satisfied
13287,Male,Loyal Customer,67,Personal Travel,Eco,771,1,4,1,2,2,1,2,2,5,5,5,5,5,2,0,0,neutral or dissatisfied
10685,Male,disloyal Customer,39,Business travel,Business,458,5,5,5,1,1,5,1,1,3,5,4,5,4,1,0,0,satisfied
63255,Female,disloyal Customer,22,Business travel,Business,447,4,2,4,4,4,4,4,4,3,5,4,4,4,4,190,186,satisfied
114748,Male,Loyal Customer,52,Business travel,Business,3187,4,5,4,4,2,5,4,5,5,5,5,3,5,3,1,0,satisfied
90641,Female,disloyal Customer,40,Business travel,Business,250,3,3,3,1,2,3,5,2,3,5,5,3,5,2,0,13,satisfied
65806,Female,Loyal Customer,54,Business travel,Business,1389,2,5,5,5,3,4,3,2,2,2,2,4,2,4,0,0,neutral or dissatisfied
123657,Male,Loyal Customer,32,Business travel,Business,214,5,5,5,5,4,4,4,4,4,2,5,4,5,4,0,0,satisfied
105042,Male,Loyal Customer,24,Personal Travel,Eco,255,3,5,3,4,3,3,3,3,5,2,5,4,5,3,53,30,neutral or dissatisfied
13900,Female,Loyal Customer,50,Business travel,Business,3796,4,1,1,1,2,4,3,2,2,2,4,1,2,1,2,2,neutral or dissatisfied
7618,Male,Loyal Customer,50,Business travel,Business,3477,5,5,5,5,2,5,4,2,2,2,2,5,2,5,0,52,satisfied
27420,Male,Loyal Customer,23,Business travel,Business,2291,4,4,4,4,5,5,5,5,3,1,5,2,4,5,0,0,satisfied
996,Female,disloyal Customer,34,Business travel,Eco,309,1,4,1,4,1,3,3,2,5,2,5,3,5,3,168,165,neutral or dissatisfied
101160,Female,Loyal Customer,25,Business travel,Business,2895,2,1,1,1,2,3,2,2,3,1,3,4,2,2,16,6,neutral or dissatisfied
47483,Male,Loyal Customer,54,Personal Travel,Eco,532,1,4,1,2,3,1,3,3,5,4,4,5,5,3,0,0,neutral or dissatisfied
