COLLEGE,INCOME,OVERAGE,LEFTOVER,HOUSE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURN
1,45138,213,20,937843,212,3,5,unsat,very_little,considering,0
1,23661,60,89,452563,194,3,1,avg,very_little,actively_looking_into_it,0
0,81213,51,48,846657,392,4,2,very_unsat,little,no,0
1,91378,0,20,240558,397,1,1,unsat,high,considering,0
0,28053,0,22,466812,237,1,6,very_unsat,very_high,no,0
1,154686,0,9,933975,736,0,4,very_sat,little,perhaps,0
1,48655,0,49,467672,140,21,2,very_unsat,very_high,considering,0
1,135520,63,72,923135,525,4,1,very_unsat,little,actively_looking_into_it,0
1,56164,62,0,706541,158,3,14,unsat,little,considering,0
1,99598,176,61,205247,252,25,2,very_sat,very_little,considering,0
0,49200,0,82,567089,205,0,2,unsat,very_high,considering,0
0,35059,239,6,364913,207,24,4,very_unsat,very_high,considering,0
1,58135,0,18,796646,287,0,4,very_unsat,little,no,0
0,32033,0,8,344347,224,1,4,very_unsat,avg,actively_looking_into_it,0
0,24682,72,40,888109,241,5,1,very_unsat,very_little,never_thought,0
0,158390,33,0,287728,438,4,15,very_sat,little,actively_looking_into_it,0
1,53512,0,0,243484,377,1,1,very_sat,very_high,actively_looking_into_it,0
0,44363,68,8,240518,154,5,4,very_unsat,very_high,considering,0
1,100908,0,22,169527,494,1,1,very_unsat,very_high,considering,0
1,94647,216,28,786748,339,12,2,very_unsat,very_little,actively_looking_into_it,0
0,158866,65,17,642794,705,27,4,very_sat,little,considering,0
0,24941,204,32,357167,211,19,2,very_unsat,avg,considering,0
1,147467,72,84,277627,810,4,1,avg,little,considering,0
0,38495,78,0,305609,686,5,10,unsat,very_high,actively_looking_into_it,0
0,29643,226,67,910822,345,13,2,very_unsat,avg,considering,0
0,133260,223,36,838183,730,28,1,unsat,very_high,no,0
1,101839,76,0,795968,447,4,11,very_unsat,very_high,no,0
0,28514,0,24,218936,186,1,4,avg,little,no,0
1,20688,0,0,195231,179,0,9,very_unsat,little,considering,0
1,109743,84,11,298287,252,4,5,very_unsat,avg,no,0
0,154954,41,8,271673,407,3,4,very_unsat,little,actively_looking_into_it,0
0,21408,255,0,275496,141,20,8,unsat,very_little,actively_looking_into_it,0
1,159893,85,0,586919,859,5,9,unsat,high,actively_looking_into_it,0
1,39462,191,16,266553,224,23,6,very_unsat,little,actively_looking_into_it,0
1,58679,0,7,334520,261,0,4,avg,avg,considering,0
1,139804,80,12,725992,605,3,4,unsat,very_little,considering,0
1,96683,47,48,231994,292,3,1,very_unsat,very_little,considering,0
1,81710,214,5,730049,350,28,4,avg,little,considering,0
0,36971,43,0,471485,179,3,9,very_unsat,high,actively_looking_into_it,0
0,78870,237,63,456957,361,28,1,avg,little,actively_looking_into_it,1
0,118132,84,80,778516,482,3,2,very_unsat,very_high,no,0
1,141427,0,14,772267,448,1,4,avg,very_high,perhaps,0
0,44312,0,54,304388,256,1,2,unsat,very_little,no,0
1,69325,42,47,290097,364,4,1,very_unsat,high,no,0
0,29150,173,0,906145,155,22,8,very_unsat,avg,no,0
0,157829,0,40,567078,625,0,2,avg,little,considering,0
1,49845,83,22,929732,203,4,6,sat,little,considering,0
0,125291,52,0,292954,604,0,15,avg,high,no,0
1,91521,0,19,212112,394,5,5,sat,very_high,actively_looking_into_it,0
0,29161,0,0,337451,229,0,4,very_sat,very_little,considering,0
1,147362,65,86,297415,482,5,2,very_sat,very_little,no,0
0,159325,161,48,696658,426,26,1,unsat,little,no,0
0,94457,0,0,995388,313,0,14,sat,high,considering,0
1,61565,62,0,152258,274,4,9,very_unsat,very_little,never_thought,0
1,24570,34,0,267339,207,3,10,very_sat,avg,no,0
1,95807,50,0,723671,399,3,13,avg,very_high,never_thought,0
0,49968,0,6,287626,227,29,5,unsat,high,actively_looking_into_it,0
0,124921,0,9,848645,817,0,6,unsat,high,no,0
0,21427,83,24,826914,138,3,6,avg,very_high,considering,0
1,51516,74,14,661466,271,3,5,very_sat,little,no,0
0,123565,33,31,290728,427,3,1,avg,high,actively_looking_into_it,0
0,53153,0,17,373638,352,1,5,avg,high,perhaps,0
1,141930,54,9,272413,767,5,13,avg,high,actively_looking_into_it,0
1,57137,0,22,226636,350,0,5,unsat,little,perhaps,0
1,21004,68,13,187319,383,4,6,very_sat,little,actively_looking_into_it,0
0,27850,71,0,257317,332,4,11,unsat,little,considering,0
1,154016,0,10,281857,571,0,4,very_sat,little,considering,0
1,24377,0,0,943331,211,0,12,very_unsat,very_little,considering,0
1,151057,0,57,433305,891,1,1,avg,avg,considering,0
0,87322,54,0,418957,316,5,13,very_sat,little,actively_looking_into_it,0
1,21238,0,0,297815,243,1,9,very_sat,very_high,considering,0
1,129562,0,13,357510,623,0,4,unsat,little,considering,0
1,31833,229,6,816691,819,23,5,unsat,little,actively_looking_into_it,0
1,154539,82,0,407870,890,4,11,very_unsat,little,considering,0
1,72474,194,39,693398,358,14,2,unsat,very_high,actively_looking_into_it,0
0,94960,0,78,435706,479,1,2,avg,little,no,0
1,45701,185,74,685634,152,20,1,unsat,little,actively_looking_into_it,0
0,47898,0,30,587438,154,5,2,very_unsat,high,considering,0
0,102809,0,27,470350,572,1,2,very_unsat,very_little,considering,0
0,54734,223,7,661050,280,12,5,very_unsat,avg,considering,0
1,76567,57,6,755064,371,5,5,unsat,little,actively_looking_into_it,0
0,52027,0,43,669561,326,0,1,very_sat,very_high,actively_looking_into_it,0
0,81652,57,76,553403,291,25,1,very_sat,very_little,actively_looking_into_it,0
0,35858,47,58,818755,214,5,2,very_unsat,very_high,never_thought,0
1,100710,0,0,624372,417,1,15,unsat,little,considering,0
0,130273,67,47,485594,168,0,1,very_sat,very_high,considering,0
1,157023,86,84,848794,580,3,2,very_unsat,very_high,no,0
0,37423,84,18,293969,384,3,5,very_unsat,little,considering,0
1,138537,53,10,181295,441,4,5,avg,very_high,considering,0
0,48038,201,0,702555,217,0,4,avg,very_little,never_thought,0
0,82789,0,0,254082,344,1,10,very_unsat,very_little,considering,0
1,37106,208,73,765397,235,17,1,avg,avg,actively_looking_into_it,0
0,70465,19,72,506311,360,5,2,very_sat,very_little,actively_looking_into_it,0
0,76597,143,5,785672,362,26,5,very_unsat,very_little,considering,0
1,54424,74,48,207997,376,4,2,very_unsat,very_high,no,0
1,75028,81,43,236437,266,5,2,very_unsat,little,actively_looking_into_it,0
0,122461,65,69,804611,424,5,1,very_unsat,little,considering,0
0,38866,161,16,710065,269,29,6,very_sat,very_high,considering,0
1,27869,204,0,969004,130,16,14,unsat,very_little,no,0
0,64040,0,23,292321,391,3,4,unsat,very_high,actively_looking_into_it,0
0,26410,0,0,510909,748,0,13,very_unsat,little,actively_looking_into_it,0
0,93722,204,87,758233,346,11,14,very_sat,little,no,0
1,85965,215,13,419225,287,29,14,sat,little,actively_looking_into_it,0
0,41265,58,22,753051,193,4,6,very_unsat,high,never_thought,0
1,68087,200,0,566769,387,22,9,very_unsat,avg,perhaps,1
0,146615,57,49,590681,641,5,1,unsat,very_high,no,0
0,61688,56,0,739665,381,4,8,very_unsat,very_little,considering,0
1,126055,0,13,348122,179,0,6,very_unsat,little,actively_looking_into_it,0
0,39178,0,7,174755,163,0,6,unsat,high,considering,0
0,45106,208,0,614080,133,23,11,very_unsat,very_high,considering,1
0,58658,228,0,718009,273,15,8,unsat,very_little,never_thought,0
1,102216,0,89,922762,447,0,1,very_unsat,little,considering,0
1,37115,48,21,597159,196,5,12,very_sat,little,considering,0
1,34183,236,0,299752,221,28,13,very_unsat,very_high,actively_looking_into_it,0
1,68752,0,0,489883,341,1,12,very_sat,little,no,0
1,134383,57,18,229056,441,5,1,very_unsat,little,no,0
1,26318,58,33,396860,220,5,1,avg,very_high,no,0
1,91937,41,0,407709,801,4,9,unsat,little,never_thought,0
1,117479,65,0,270682,718,4,12,avg,little,actively_looking_into_it,0
1,86776,65,0,587745,291,5,14,sat,very_little,considering,0
1,154442,0,10,519265,834,0,4,very_unsat,very_little,never_thought,0
1,129849,240,0,182318,564,20,8,very_unsat,little,considering,0
0,139795,0,57,292006,855,11,1,very_sat,little,no,0
0,66207,78,36,636499,272,5,2,very_unsat,very_high,considering,0
1,68762,0,16,604733,279,1,5,very_sat,very_little,never_thought,0
1,43494,186,0,662450,300,26,15,very_unsat,very_little,considering,0
1,22658,0,9,198849,132,1,6,very_unsat,little,never_thought,0
1,63378,56,0,903657,358,16,10,very_sat,little,no,0
0,28446,171,13,216854,208,0,5,unsat,little,actively_looking_into_it,0
0,38729,0,16,276801,193,0,1,very_unsat,very_high,considering,0
0,35559,0,0,666179,138,0,2,very_sat,very_little,no,0
0,159902,0,20,213299,516,1,4,very_sat,high,actively_looking_into_it,0
0,41533,62,0,178215,144,3,14,very_unsat,little,considering,0
0,30056,186,0,910269,625,16,12,very_sat,very_little,considering,0
1,43389,68,0,902410,132,5,8,very_sat,very_high,considering,0
1,148848,0,19,328930,564,1,5,very_unsat,very_little,considering,0
0,124408,0,0,301269,847,0,13,avg,very_high,considering,0
1,51102,0,16,311189,362,1,6,avg,very_high,actively_looking_into_it,0
1,44851,0,11,821132,136,1,4,unsat,very_high,perhaps,0
1,43559,0,55,298880,163,0,1,unsat,very_high,never_thought,0
1,93909,213,0,983262,365,20,12,very_unsat,very_little,no,0
0,149815,0,0,918426,854,0,15,very_sat,very_little,considering,0
0,128929,58,69,932244,617,3,2,very_unsat,high,considering,1
1,21119,175,86,691602,234,20,4,very_unsat,very_little,actively_looking_into_it,0
1,25676,0,0,645621,190,1,14,avg,very_little,no,0
0,157614,0,57,799885,431,1,2,very_unsat,very_high,no,0
0,65586,0,42,299621,397,0,2,avg,very_high,perhaps,0
0,93175,225,73,958497,333,18,2,avg,little,never_thought,0
1,96053,0,18,483023,282,0,4,very_unsat,little,considering,0
0,142587,53,31,451740,406,5,2,very_unsat,high,considering,0
1,86351,68,0,284814,297,4,11,unsat,little,considering,0
0,42501,51,5,255763,179,0,4,very_unsat,little,considering,0
0,49315,0,0,210733,154,1,13,very_unsat,very_high,no,0
1,42236,53,11,829369,154,4,5,very_sat,little,never_thought,0
0,79749,234,8,906853,330,21,1,unsat,very_high,no,0
1,68369,66,79,223824,385,5,2,very_unsat,little,considering,0
1,96740,53,0,217982,347,5,9,very_unsat,high,considering,0
1,150669,0,0,790236,659,1,9,very_unsat,very_high,never_thought,0
0,39589,84,11,530072,147,5,4,very_sat,high,never_thought,0
0,83828,225,40,816166,342,15,2,very_unsat,very_high,considering,0
0,131674,0,9,591995,817,1,6,very_unsat,very_little,actively_looking_into_it,0
0,47763,0,0,868880,158,0,12,very_sat,very_high,no,0
0,30025,0,73,867861,247,0,1,sat,little,considering,0
1,65794,0,13,157144,296,0,9,very_sat,very_high,no,0
0,23539,0,11,851271,245,0,5,very_sat,little,never_thought,0
0,90053,191,0,612232,360,22,12,very_unsat,very_little,actively_looking_into_it,0
0,52875,193,31,896501,275,21,2,unsat,little,actively_looking_into_it,0
1,146909,82,0,955143,784,4,13,avg,very_little,never_thought,0
1,98377,212,34,655301,283,29,2,very_unsat,very_little,considering,0
0,142313,77,0,297720,480,3,13,very_unsat,little,perhaps,0
0,31409,145,23,910527,200,23,1,very_unsat,little,considering,0
0,106489,0,41,180894,745,14,10,unsat,very_little,perhaps,0
0,158233,74,0,820085,595,3,11,very_sat,very_high,considering,0
1,116515,208,19,815575,709,4,6,very_sat,very_high,no,0
1,90964,248,0,699052,398,27,14,very_unsat,very_high,considering,0
1,56512,0,87,788354,273,1,2,avg,very_little,considering,0
0,109109,53,61,474827,485,3,2,unsat,little,considering,0
1,87068,0,0,287007,325,0,13,very_sat,high,actively_looking_into_it,0
0,36582,65,0,256408,133,5,1,very_sat,little,considering,0
1,131116,71,15,709321,193,4,5,unsat,little,actively_looking_into_it,0
1,83189,0,5,482790,259,25,5,unsat,very_little,actively_looking_into_it,0
1,131840,62,13,718993,587,4,4,avg,high,considering,0
0,36645,0,9,526662,182,1,4,very_sat,little,no,0
0,101302,0,0,267318,210,0,11,very_sat,little,considering,0
1,97328,79,16,872812,142,3,6,unsat,little,never_thought,0
0,105876,0,16,708646,736,0,4,sat,high,considering,0
1,22485,60,14,858261,219,5,5,avg,little,no,0
1,109684,0,14,167886,730,0,8,very_sat,little,no,0
1,72796,42,10,700468,398,4,6,avg,little,no,0
0,42740,0,67,477604,151,0,2,very_unsat,little,actively_looking_into_it,0
0,24977,0,47,380315,153,0,2,unsat,little,considering,0
0,103711,80,0,155370,791,3,13,very_unsat,very_high,considering,0
1,30987,0,52,676178,137,1,2,sat,very_little,actively_looking_into_it,1
0,49222,0,88,209555,160,0,2,very_unsat,very_high,no,0
1,73972,57,41,832454,258,3,1,very_unsat,high,no,0
0,74844,0,16,743602,304,1,6,very_unsat,little,considering,0
1,96661,0,72,705557,333,4,2,very_sat,very_little,actively_looking_into_it,0
1,22116,0,85,659804,141,0,2,very_sat,little,never_thought,0
0,153291,57,0,799435,335,5,5,avg,very_high,considering,0
0,26848,205,14,903820,240,14,5,very_unsat,very_little,no,0
0,98306,0,0,894704,130,4,14,very_sat,very_little,considering,0
1,39362,0,12,437697,212,0,4,very_unsat,very_high,actively_looking_into_it,0
1,145123,183,18,690485,610,24,4,very_sat,high,no,0
0,30712,0,5,750197,220,0,4,avg,very_high,actively_looking_into_it,0
0,83958,0,60,909897,297,1,2,unsat,little,never_thought,0
1,45314,41,13,259568,157,3,14,unsat,little,considering,0
1,84146,0,54,173522,383,1,2,sat,high,considering,0
1,48584,0,0,809150,209,0,12,very_unsat,very_little,considering,0
1,49172,213,63,546250,182,23,2,sat,very_little,never_thought,0
0,69984,68,9,562815,318,10,4,very_unsat,very_high,no,0
0,61986,0,19,737232,329,1,4,very_sat,very_little,considering,0
1,143162,0,10,199863,546,0,6,unsat,little,considering,0
0,156995,0,24,757279,555,1,6,very_unsat,little,actively_looking_into_it,0
0,117369,0,24,657109,725,1,4,very_sat,very_little,actively_looking_into_it,0
0,23133,0,10,669662,188,0,5,unsat,little,actively_looking_into_it,0
0,42647,164,0,459225,214,12,14,very_unsat,very_high,actively_looking_into_it,0
0,27123,0,0,405772,187,4,13,very_unsat,very_high,no,0
0,60510,220,0,813123,299,14,13,very_unsat,little,considering,0
0,48823,0,0,871163,169,0,10,very_unsat,high,actively_looking_into_it,0
1,131007,141,0,750416,753,18,10,very_sat,very_high,considering,0
1,105506,84,0,416891,859,4,11,very_sat,little,perhaps,1
0,134857,51,0,710961,395,5,14,very_sat,very_little,considering,0
0,159818,0,7,193650,720,0,6,unsat,very_high,considering,0
0,40214,0,18,372534,187,0,4,avg,very_high,no,0
1,21134,231,0,707407,170,25,8,very_unsat,very_high,no,0
0,28754,0,19,222289,151,0,5,very_sat,little,actively_looking_into_it,0
1,72584,0,14,371954,375,1,11,very_unsat,little,perhaps,0
1,88153,0,0,923917,375,0,4,very_unsat,little,never_thought,0
1,48239,0,24,221907,573,0,6,very_unsat,high,actively_looking_into_it,0
1,39506,27,13,152323,186,5,6,very_unsat,little,perhaps,0
0,75662,0,0,231482,337,1,14,unsat,avg,considering,0
0,117842,55,11,351452,739,5,5,very_sat,very_high,considering,0
1,55459,0,22,191161,367,1,6,very_sat,little,considering,0
1,86275,0,5,268483,264,1,6,very_sat,high,considering,0
0,46623,53,72,244236,196,4,1,very_unsat,little,no,0
1,43189,61,0,193887,202,3,15,very_sat,high,considering,0
0,28306,0,0,472975,224,1,14,very_unsat,little,considering,0
0,117311,0,61,550712,503,1,1,unsat,very_high,perhaps,0
0,145735,51,47,165890,707,3,1,sat,very_high,actively_looking_into_it,0
1,129478,42,0,459511,471,4,9,very_sat,very_little,actively_looking_into_it,0
0,93139,0,42,247270,391,1,2,sat,very_high,never_thought,0
1,41588,69,17,153180,148,4,5,unsat,very_high,no,0
0,80683,0,0,659726,331,1,13,unsat,high,actively_looking_into_it,0
0,150837,37,0,570171,755,4,4,unsat,very_little,considering,0
0,70000,0,83,620731,321,1,1,very_unsat,very_little,considering,0
1,26061,42,29,154620,234,4,1,very_sat,little,considering,0
0,143540,59,20,228845,446,5,4,sat,avg,no,0
1,90977,48,0,922324,343,18,10,very_unsat,very_high,actively_looking_into_it,0
1,95497,0,13,885054,336,1,5,very_unsat,very_high,no,0
1,32858,172,76,672438,187,26,2,very_unsat,very_little,considering,0
0,84539,0,0,804029,396,1,13,very_unsat,very_little,perhaps,0
0,77342,78,0,265020,369,4,15,very_sat,high,never_thought,0
0,87349,59,75,484381,158,3,1,unsat,little,never_thought,0
1,21619,0,86,565780,133,1,1,unsat,very_little,never_thought,0
0,116841,0,17,452062,667,1,5,very_unsat,very_high,considering,0
0,109767,29,20,218567,276,4,6,very_unsat,little,actively_looking_into_it,0
0,45020,57,0,352991,140,4,13,very_unsat,high,never_thought,0
0,96893,0,70,347133,278,0,1,very_unsat,very_little,no,0
1,53420,81,23,697118,396,4,1,unsat,avg,perhaps,0
1,65525,223,63,316046,343,4,1,very_sat,very_little,considering,0
1,127430,205,59,150941,570,25,2,very_sat,little,actively_looking_into_it,0
1,70036,73,0,931209,317,4,14,avg,very_little,considering,0
0,33327,46,46,226495,159,5,2,very_unsat,very_little,actively_looking_into_it,0
1,40571,212,11,357711,147,20,4,very_unsat,little,never_thought,0
0,129825,0,13,745651,740,1,6,avg,very_high,considering,0
1,37346,0,14,306378,131,1,4,unsat,very_high,actively_looking_into_it,0
0,61156,81,36,917727,301,5,1,very_unsat,little,no,0
0,26728,0,0,184267,222,1,11,very_unsat,little,actively_looking_into_it,0
0,74653,0,0,835791,323,1,8,unsat,little,actively_looking_into_it,0
0,113659,83,82,262152,849,5,11,very_unsat,little,actively_looking_into_it,0
1,64383,64,0,602673,145,5,15,very_sat,little,never_thought,0
1,45802,0,56,365921,226,3,2,very_sat,very_little,actively_looking_into_it,0
1,140252,0,88,866246,598,1,1,very_unsat,little,considering,0
1,38708,183,5,923378,215,21,5,very_sat,very_high,never_thought,0
1,132579,0,22,431562,647,1,4,avg,little,considering,0
0,20310,0,22,457026,211,0,6,very_unsat,little,considering,0
0,20312,38,24,897894,231,3,5,very_unsat,high,actively_looking_into_it,0
0,41262,221,10,757276,247,12,5,very_unsat,little,actively_looking_into_it,0
1,103156,72,13,158205,429,5,5,unsat,avg,no,0
0,128088,68,0,232419,750,3,8,very_unsat,high,considering,0
0,116685,210,9,805687,800,29,2,very_sat,very_high,considering,0
0,21705,60,85,311947,180,3,2,very_unsat,very_high,never_thought,0
1,61145,64,0,499692,286,1,8,very_unsat,very_high,considering,0
0,84442,198,69,895216,347,11,1,very_sat,very_high,considering,0
0,31038,175,21,301118,229,21,5,very_unsat,avg,no,0
0,93029,0,0,800103,334,0,15,very_unsat,very_high,considering,0
0,48835,0,0,824996,248,1,12,avg,very_high,considering,0
0,84675,0,13,591122,301,1,6,very_sat,little,no,0
1,35887,45,0,843952,174,4,11,very_sat,very_little,considering,0
0,107981,0,10,237216,696,0,5,avg,avg,actively_looking_into_it,0
1,113076,0,0,554967,721,3,14,very_unsat,avg,no,0
0,25055,37,76,274597,501,4,1,avg,little,no,0
1,20393,201,48,266590,184,23,2,unsat,very_little,considering,0
1,24461,66,0,560247,525,4,15,very_sat,high,considering,0
0,47705,167,0,712390,211,19,12,avg,high,actively_looking_into_it,0
1,44559,0,11,401246,137,0,1,very_unsat,little,perhaps,0
0,20764,174,6,284498,548,12,5,very_unsat,very_high,never_thought,0
1,66196,49,24,416942,309,1,2,avg,very_little,considering,1
0,98077,69,0,283955,297,4,14,unsat,very_little,considering,0
0,149052,0,5,940376,527,0,2,very_unsat,very_little,considering,0
0,157325,0,5,444927,572,1,4,very_unsat,little,no,0
0,26962,0,18,922409,132,1,5,very_unsat,little,no,0
1,22432,198,57,684929,138,28,1,very_sat,very_little,actively_looking_into_it,0
0,122158,0,17,152952,414,0,4,very_sat,very_little,never_thought,0
1,151544,0,8,248549,600,13,6,very_unsat,very_high,no,0
1,39385,0,0,404518,288,1,12,very_sat,very_high,no,0
0,69703,70,35,457658,385,4,2,very_sat,little,considering,0
1,158481,179,10,740817,767,24,5,very_sat,very_little,no,1
